File Name,Frequency
__init__,4366
utils,680
train,336
setup,264
model,207
main,178
test,173
config,129
dataset,115
resnet,110
base,107
models,106
builder,105
util,105
metrics,99
logger,85
transforms,78
inference,76
misc,75
eval,72
trainer,69
loss,64
losses,57
common,56
transformer,55
preprocess,55
evaluate,55
data,54
build,54
datasets,52
conf,51
layers,51
data_utils,50
registry,45
coco,37
modules,35
run,35
dataloader,33
demo,33
vgg,31
options,31
transform,31
evaluate_v1,31
decoder,30
test_utils,30
masked_lm,30
logging,29
cityscapes,29
constants,28
score,28
data_loader,27
visualize,27
lr_scheduler,27
file_utils,27
version,26
env,26
validate,26
network,25
attention,25
timer,25
optimization,24
distributed,24
run_experiment,24
hub_interface,23
generate,23
optimizer,22
base_model,22
image,22
comm,22
io,22
sampler,21
fpn,21
helpers,21
base_dataset,21
checkpoint,21
hubconf,21
loader,21
benchmark,21
structure,21
conftest,20
voc,20
res_layer,20
classifier,20
encoder,20
functions,20
cross_entropy,20
legacy_masked_lm,20
sentence_prediction,20
sentence_ranking,20
multihead_attention,20
cuda_function_gen,20
tokenizer,20
core,20
data_generator,20
rpn,19
infer,19
meters,19
interactive,19
eval_lm,19
ops,19
helper,19
finetune,19
evaluation,19
networks,19
engine,19
cli,19
model_utils,18
loading,18
resnext,18
accuracy,18
focal_loss,18
transformer_lm,18
transformer_layer,18
_init_paths,18
convert,18
augmentation,18
train_pipeline,18
modeling,17
parser,17
dist_utils,17
plot,17
wider_face,17
iou_loss,17
adam,17
transformer_sentence_encoder,17
transformer_sentence_encoder_layer,17
translation,17
predict,17
abstract,17
opts,16
custom,16
samplers,16
optimizers,16
training,16
bleu,16
search,16
scheduler,16
scheduler_pars,16
vot,16
detector,15
evaluator,15
metric,15
concat_dataset,15
configs,15
hrnet,15
retinanet,15
binarizer,15
language_modeling,15
function,15
default,15
train_utils,15
defaults,15
run_swag,15
server,14
reduce_lr_on_plateau,14
visualizer,14
test_mixins,14
rerank,14
dataset_wrappers,14
compose,14
distributed_sampler,14
cross_entropy_loss,14
roi_align,14
collect_env,14
cifar10,14
tokenization,14
layer_norm,14
__main__,14
sgd,14
lightning_base,14
net,14
tools,14
prepare,13
w2l_decoder,13
wav2vec_manifest,13
wav2vec,13
anchor_generator,13
eval_hooks,13
base_trainer,13
hooks,13
cascade_rcnn,13
faster_rcnn,13
densenet,13
train_net,13
factory,13
plotting,13
inception,13
alexnet,13
got10k,13
lasot,13
dummy_lm,12
dummy_masked_lm,12
model_xlmr,12
test_dictionary,12
file_io,12
mean_ap,12
bbox_head,12
download,12
formating,12
fast_rcnn,12
smooth_l1_loss,12
wrappers,12
pytorch2onnx,12
imagenet,12
model_builder,12
glue,12
label_smoothed_cross_entropy,12
dictionary,12
iterators,12
hub_utils,12
progress_bar,12
positional_embedding,12
qconv,12
qemb,12
qlinear,12
adafactor,12
cosine_lr_scheduler,12
nag,12
sequence_generator,12
sequence_scorer,12
task,12
data_parallel,12
generator,12
batchnorm,12
deepfashion,12
sampling,11
class_names,11
mask_target,11
merge_augs,11
convfc_bbox_head,11
single_stage,11
fcn_mask_head,11
retina_head,11
discriminator,11
memory,11
modeling_bert,11
types,11
cityscapes_detection,11
cityscapes_instance,11
coco_detection,11
coco_instance,11
coco_instance_semantic,11
assign_result,11
base_sampler,11
random_sampler,11
