File Name,Frequency
__init__,5541
utils,674
train,253
setup,245
model,202
main,167
base,164
test,160
config,148
dataset,124
resnet,96
builder,88
util,88
logger,83
misc,81
metrics,80
loss,79
models,79
trainer,64
preprocess,64
conf,62
data,61
eval,60
core,60
transforms,58
data_utils,55
datasets,52
evaluate,52
losses,49
run,48
inference,46
build,46
conftest,45
optimizer,43
evaluation,40
layers,39
version,37
transformer,36
registry,35
vgg,34
default_runtime,33
coco,33
benchmark,32
filter,32
mlp,31
test_utils,31
common,30
plot,30
constants,29
demo,29
Pool,29
cityscapes,28
sampler,28
modules,27
dataloader,27
train_net,27
densenet,27
Buffer,27
base_model,26
decoder,25
predict,25
dataset_wrappers,24
torch_utils,24
networks,24
encoder,24
checkpoint,24
helpers,24
image,23
vit,23
experiment,23
predictor,22
defaults,22
transform,22
loading,21
collect_env,21
hub_interface,21
file_utils,21
options,21
generate,21
wrappers,21
visualizer,21
attention,21
train_utils,21
env,20
get_flops,20
lr_scheduler,20
analysis,20
imagenet,20
lenet,20
runner,20
b,20
bm,20
j,20
jm,20
visualization,19
graph,19
ops,19
data_loader,19
evaluator,19
logging,19
clip,19
download,19
abstract,19
network,18
api,18
pointnet2_utils,18
convert,18
scheduler,18
mobilenet,18
publish_model,17
masked_lm,17
model_utils,17
extract,17
parser,17
unet,17
functions,17
blocks,17
hrnet,17
visualize,17
engine,17
DataLoader,17
cross_entropy,16
ctc,16
tokenizer,16
helper,16
backbone,16
vision_transformer,16
eval_hooks,16
alexnet,16
mc_dropout,16
analyze_logs,15
print_config,15
eval_utils,15
loader,15
ema,15
criterion,15
accuracy,15
mask,15
swin_transformer,15
finetune,15
distributed,15
layer_decay_optimizer_constructor,15
classifier,15
cifar,15
plotter,15
resnest,15
sampler_model,15
resnext,14
browse_dataset,14
translation,14
multihead_attention,14
validate,14
test_dataset,14
arguments,14
dataset_mapper,14
fpn,14
pointnet2_modules,14
optimization,14
ade20k,14
adapter_model,14
mean_std,14
variation_ratios,14
light_sersic_x2,14
compose,13
meters,13
hubconf,13
augmentations,13
builtin,13
distributed_sampler,13
augmentation,13
dist_utils,13
features,13
__main__,13
formatting,13
cross_entropy_loss,13
squeezenet,13
drive,13
pascal_context,13
make_pt,13
eced,13
main_batch_mc_mis,13
main_batch_random,13
