File Name,Frequency
__init__,4268
utils,683
train,260
model,183
setup,180
main,167
test,139
util,134
config,121
base,112
loss,95
dataset,93
builder,87
models,86
misc,78
resnet,77
logger,77
trainer,76
preprocess,76
metrics,72
evaluate,66
common,64
run,64
datasets,59
transforms,57
data,55
transformer,47
demo,45
losses,45
conf,44
sampler,41
layers,40
build,38
eval,36
inference,33
benchmark,33
merge,33
modules,32
data_utils,31
evaluation,30
vgg,29
cityscapes,29
dataloader,29
generate_r,28
test_utils,27
predict,27
file_utils,26
core,26
data_loader,26
registry,25
mlp,25
logging,25
options,24
model_utils,24
version,24
coco,24
networks,24
scheduler,24
lr_scheduler,23
metric,22
decoder,22
helpers,22
upfirdn2d,22
base_model,22
_utils,22
optimization,22
gcn,22
ops,20
evaluator,20
encoder,20
transform,20
net,20
constants,19
predictor,19
tools,19
conftest,19
engine,19
modeling,19
ema,18
bleu,18
val,18
loader,18
arguments,18
attention,18
base_dataset,18
default_runtime,17
clip,17
vit,17
distance,17
feature,17
distributions,16
generator,16
visualizer,16
unet,16
optimizer,16
tokenization,16
common_utils,15
distributed_sampler,15
conv,15
augmentations,15
callbacks,15
__main__,15
activations,15
random,15
args,15
solve,15
hub_interface,14
cross_entropy,14
generate,14
formating,14
loading,14
res_layer,14
stat,14
defaults,14
distributed,14
discriminator,14
env,14
blocks,14
download,14
io,14
utils_test,14
norm,14
comm,14
ant,14
hubconf,13
search,13
functions,13
visualization,13
pointnet2_utils,13
dataset_wrappers,13
image,13
dist_utils,13
imagenet,13
wrappers,13
policy,13
conv2d_gradfix,13
utils_image,13
timer,13
convert,13
tokenization_utils,13
glue,13
run_eval,13
training_GCN,13
creat_data_DC,13
splitters,13
masked_lm,12
multihead_attention,12
score,12
preprocessing,12
eval_utils,12
custom,12
wider_face,12
compose,12
accuracy,12
get_flops,12
checkpoint,12
vision_transformer,12
custom_ops,12
bias_act,12
fma,12
grid_sample_gradfix,12
conv2d_resample,12
finetune,12
helper,12
squad,12
randaugment,12
export,12
inception,12
controller,12
get_data,12
lightning_base,12
maze_env_utils,12
maze_env,12
validate,11
infer,11
regnet,11
voc,11
focal_loss,11
fpn,11
collect_env,11
eval_hooks,11
pytorch2onnx,11
analyze_logs,11
print_config,11
browse_dataset,11
publish_model,11
utility,11
simple_tokenizer,11
fused_act,11
multi_discrete,11
precision_recall,11
visualize,11
dataset_utils,11
mnist,11
network,11
parser,11
tokenization_gpt2,11
run_glue,11
samplers,11
training,11
default,11
tokenizer,10
sample,10
mobilenet,10
anchor_generator,10
pointnet2_modules,10
train_utils,10
deepfashion,10
test_time_aug,10
res2net,10
iou_loss,10
retinanet,10
rpn,10
match_cost,10
test_sampler,10
regnet2mmdet,10
encoders,10
sampling,10
classifier,10
base_runner,10
inception_score,10
persistence,10
pytorch_utils,10
functional,10
swin_transformer,10
params,10
vis,10
utils_qa,10
tokenization_bert,10
launch,10
gnn,10
trajectory,10
initializer,10
run_ner,10
replicate,10
batchnorm,10
model_util,10
gui,10
binarizer,9
positional_encoding,9
configs,9
language_modeling,9
interactive,9
mobilenetv2,9
efficientnet,9
densenet,9
coco_panoptic,9
auto_augment,9
group_sampler,9
resnest,9
hrnet,9
cross_entropy_loss,9
test_config,9
schedule_2x,9
pascal_voc,9
torch_utils,9
pos_embed,9
test_options,9
lpips,9
app,9
metric_utils,9
training_stats,9
image_utils,9
log,9
matcher,9
cifar,9
configuration_utils,9
modeling_utils,9
radam,9
deform_conv,9
api,9
activation,9
mobilenetv3,9
unittest,9
guidance,9
lstm,8
transformer_lm,8
transformer_layer,8
sentence_ranking,8
legacy_masked_lm,8
sentence_prediction,8
cuda_function_gen,8
test_transformer,8
plot,8
shufflenetv2,8
dla,8
loss_utils,8
nuscenes_dataset,8
yolo,8
fcos,8
two_stage,8
class_names,8
merge_augs,8
test_forward,8
test_resnet,8
test_misc,8
coco_instance,8
cascade_mask_rcnn_r50_fpn,8
mask_rcnn_r50_fpn,8
option,8
augment,8
stats,8
prepare_dataset,8
parameters,8
plots,8
augmentation,8
swin,8
example,8
legacy,8
pgd,8
fid,8
configuration_bert,8
load_data,8
init,8
linear,8
segmentation,8
generation_utils,8
configuration_roberta,8
modeling_gpt2,8
tokenization_roberta,8
modeling_outputs,8
position_encoding,8
test_generation_utils,8
feature_extraction,8
sac,8
ppo,8
factory,8
features,8
gat,8
template,8
default_config,8
mujoco_env,8
meters,7
transformer_encoder,7
adam,7
adafactor,7
fairseq_lr_scheduler,7
fixed_schedule,7
inverse_square_root_schedule,7
reduce_lr_on_plateau,7
extract,7
test_metrics,7
test_train,7
test_dataset,7
resnext,7
googlenet,7
kitti_dataset,7
point_rcnn,7
box_utils,7
lvis,7
retina_head,7
anchor_head,7
fcos_head,7
smooth_l1_loss,7
single_stage,7
cascade_rcnn,7
mask_rcnn,7
faster_rcnn,7
fast_rcnn,7
profiling,7
util_mixins,7
demodata,7
