Word,Frequency
the,736165
of,385606
to,318876
a,213567
for,204778
is,185895
in,177430
and,161954
or,107540
model,99317
tensor,97996
with,97255
optional,95115
be,90983
license,87719
if,85522
this,83872
shape,82868
obj,81576
list,74602
from,71113
args,64360
not,61658
int,61371
torch,59172
as,58747
x,56725
input,54710
each,54428
are,53543
that,52453
true,52144
on,52026
all,51034
by,50895
default,50703
returns,50192
used,47422
image,44005
class,41548
attention,41245
str,40212
use,40173
it,39843
an,39835
will,38940
data,38298
number,38215
layer,38180
output,38173
tuple,37899
self,37860
none,37657
n,37606
under,37605
config,37429
when,37374
dict,37166
defaults,36159
token,35840
sequence,35071
loss,34804
you,32472
file,32367
size,32183
we,31891
at,31366
can,31352
bool,30973
s,30792
set,30332
return,30286
see,29869
float,29792
c,29367
paddle,28305
mask,28159
tokens,28090
batch,27783
https,26253
distributed,25943
function,25758
which,25156
one,25066
should,24613
whether,24528
may,24238
only,24231
value,23771
training,23766
org,22927
dataset,22883
false,22825
b,22165
labels,21972
parameters,20856
type,20807
values,20804
t,20609
param,20268
apache,20253
weights,20213
transformers,20037
models,20000
w,19643
test,19263
np,18868
h,18849
any,18720
import,18613
name,18562
print,18543
copyright,18042
language,17937
i,17731
e,17726
tf,17335
using,17264
length,17099
indices,17047
outputs,16763
configuration,16760
has,16647
path,16261
module,16259
same,16242
floattensor,16230
version,16204
classification,16077
get,16011
layers,15953
ids,15773
tokenizer,15761
index,15706
code,15695
returned,15555
first,15214
head,15015
specific,14874
inputs,14846
given,14841
nn,14734
have,14715
base,14589
more,14541
no,14489
without,14482
ndarray,14417
feature,14323
encoder,14296
method,14102
compute,13923
array,13913
either,13630
add,13485
hidden,13434
g,13408
block,13320
required,13179
padding,13179
into,13138
copy,13021
load,13003
licensed,12997
states,12988
python,12799
forward,12582
y,12540
pytorch,12476
decoder,12441
passed,12386
examples,12258
last,12208
where,12203
rights,12184
images,12161
com,12071
http,12056
string,12038
dtype,11879
reserved,11868
boxes,11803
tensors,11794
key,11777
arguments,11734
single,11720
masked,11690
features,11613
after,11563
note,11535
embeddings,11358
embedding,11286
format,11246
software,11234
www,11178
results,11092
position,11091
except,11078
out,11024
scale,10962
example,10894
obtain,10867
object,10767
check,10692
level,10687
scores,10658
label,10626
d,10578
github,10520
conditions,10515
unless,10505
points,10462
k,10425
applicable,10405
express,10391
basis,10359
information,10305
numpy,10295
licenses,10293
kind,10270
weight,10269
implied,10254
writing,10195
its,10161
text,10146
arxiv,10129
random,10125
warranties,10112
save,10090
law,10068
limitations,10055
box,10013
agreed,10007
permissions,10007
compliance,9999
governing,9998
heads,9982
train,9955
source,9947
end,9942
time,9796
so,9733
math,9685
but,9570
dimension,9497
different,9494
target,9389
sample,9316
mode,9247
mean,9216
dictionary,9210
original,9138
huggingface,9050
channels,9041
range,9034
attentions,8983
linear,8941
device,8833
create,8768
directory,8753
special,8631
contains,8560
logits,8469
then,8428
m,8364
based,8315
two,8312
instance,8249
py,8225
matrix,8152
convert,8131
abs,8128
need,8110
step,8108
before,8089
prediction,8079
state,8077
place,8063
update,8036
instead,8021
optimizer,7991
than,7986
current,7910
case,7908
top,7881
vocabulary,7869
bert,7864
map,7861
between,7848
provided,7799
transformer,7756
make,7734
softmax,7665
generate,7601
corresponding,7561
specified,7552
parameter,7511
new,7344
dim,7337
masks,7307
id,7302
learning,7291
order,7207
log,7201
longtensor,7173
up,7164
per,7151
other,7128
must,7100
pretrained,7096
dropout,7095
truth,7083
rate,7066
also,7061
authors,7061
point,7046
average,7031
f,7029
following,7020
sequences,6989
network,6985
cross,6984
split,6927
like,6915
cpu,6907
do,6894
initialize,6829
result,6782
selected,6720
maximum,6712
ground,6653
multiple,6636
second,6586
containing,6533
root,6487
max,6459
inc,6444
evaluation,6431
run,6430
process,6389
samples,6387
computing,6387
bbox,6372
width,6310
apply,6233
during,6210
over,6209
pre,6168
bboxes,6167
classes,6161
refer,6158
start,6147
task,6143
predictions,6132
some,6103
pass,6083
axis,6081
there,6077
details,6046
paper,5990
keys,5970
files,5953
here,5917
score,5901
computed,5861
gpu,5809
non,5758
positions,5686
r,5648
graph,5641
checkpoint,5639
global,5526
todo,5513
regression,5508
paddlepaddle,5506
variable,5477
build,5392
sum,5377
factor,5362
p,5358
bias,5347
please,5339
implementation,5333
channel,5312
argument,5277
generated,5265
query,5232
height,5208
pair,5206
word,5205
len,5176
added,5152
bs,5151
pad,5137
sentence,5120
means,5082
activation,5073
facebook,5072
transform,5065
multi,5044
probability,5033
initial,5010
loading,5006
memory,5003
indicates,4945
calculate,4928
does,4922
pdf,4917
team,4894
normalization,4887
epoch,4868
what,4861
positive,4860
want,4825
img,4808
bounding,4802
avoid,4799
html,4789
kwargs,4781
info,4773
z,4771
otherwise,4760
modeling,4759
utf,4755
remove,4735
stride,4687
conv,4675
datasets,4664
right,4662
every,4657
element,4630
trained,4625
targets,4606
left,4598
don,4582
static,4579
according,4567
node,4567
large,4562
l,4511
pil,4507
ignored,4501
they,4500
gradient,4473
these,4452
env,4451
metrics,4449
main,4433
user,4426
filter,4425
found,4423
tensorflow,4417
blocks,4410
gt,4410
question,4382
json,4356
coding,4338
just,4335
such,4335
local,4326
sampling,4303
depth,4299
convolution,4287
next,4265
predicted,4265
support,4259
kernel,4246
call,4218
line,4217
op,4212
pipeline,4203
cache,4190
distribution,4188
ratio,4185
center,4184
vector,4181
elements,4177
space,4164
names,4149
j,4146
decoding,4127
keep,4126
error,4115
group,4095
norm,4082
zero,4081
download,4076
empty,4060
how,4046
final,4023
v,4018
blob,4010
methods,3984
them,3980
anchors,3974
standard,3972
seed,3957
documentation,3955
initialization,3949
coordinates,3949
tree,3946
since,3939
else,3937
noqa,3931
cls,3927
both,3893
glossary,3857
span,3840
params,3813
dimensions,3806
api,3805
google,3796
context,3793
def,3782
negative,3774
segmentation,3754
callable,3737
relative,3728
ref,3717
their,3703
init,3702
program,3688
objects,3679
was,3664
threshold,3663
steps,3660
iou,3660
been,3645
valid,3636
backward,3613
called,3611
metric,3597
additional,3564
already,3561
saved,3553
loaded,3550
tasks,3548
pretrainedtokenizer,3542
beam,3534
weighted,3525
frame,3514
defined,3507
bsz,3507
resnet,3501
construct,3479
modules,3478
master,3454
pairs,3449
stage,3441
integer,3432
available,3426
copied,3395
co,3394
attributes,3385
your,3377
testing,3366
encode,3359
logger,3345
total,3312
supported,3302
settings,3287
affiliates,3283
color,3283
inference,3278
item,3274
usage,3273
take,3272
initializing,3269
sure,3267
operation,3250
associated,3244
needed,3243
td,3243
speed,3227
action,3226
prefix,3224
encoding,3204
detection,3182
generation,3173
table,3170
cuda,3169
ignore,3163
those,3156
predict,3147
while,3144
skip,3136
words,3131
options,3121
os,3116
proposals,3114
applied,3113
q,3107
rank,3096
logging,3094
directly,3088
search,3071
change,3070
meta,3060
architecture,3058
because,3057
along,3053
part,3041
etc,3030
window,3022
include,3019
read,3005
backbone,2994
residual,2974
func,2968
requires,2963
policy,2960
lr,2948
maps,2942
filename,2937
uses,2936
vectors,2934
variables,2932
assert,2918
append,2912
pt,2910
library,2909
progress,2905
normalize,2899
attribute,2898
