File Name,Frequency
__init__,4190
utils,695
train,279
setup,228
main,179
model,179
config,168
test,153
util,144
base,144
dataset,102
misc,99
resnet,95
transforms,90
loss,89
metrics,88
builder,82
logger,82
transformer,72
evaluate,67
losses,63
common,61
eval,58
build,58
models,57
trainer,55
data,54
inference,52
predict,51
registry,49
conf,47
layers,45
attention,43
datasets,42
run,38
evaluator,38
evaluation,37
data_utils,37
dataloader,36
version,35
mlp,34
helpers,34
constants,34
modules,33
visualizer,32
lr_scheduler,32
preprocess,32
vgg,29
merge,29
visualize,28
demo,28
val,28
generate_r,28
transform,27
backbone,27
infer,27
loader,26
vit,26
factory,26
base_model,25
distributed,25
plot,24
classifier,24
conftest,24
args,24
networks,23
ema,23
linear,23
blocks,23
checkpoint,23
optimizer,22
tokenizer,22
defaults,21
predictor,21
default_runtime,21
benchmark,21
core,21
test_utils,21
sampler,21
base_dataset,20
visualization,20
logging,20
preprocessing,20
plotting,20
augmentation,19
data_loader,19
env,19
coco,19
unet,19
net,19
tools,18
loading,18
export,18
weight_init,18
io,18
cityscapes,17
swin_transformer,17
policies,17
download,17
norm,17
engine,17
imagenet,16
distributions,16
distributed_sampler,16
swin,16
collect_env,16
functional,16
fpn,16
dataset_utils,15
wrappers,15
clip,15
decoder,15
metric,15
memory,15
deform_conv,15
regnet,15
log,14
network,14
position_encoding,14
formating,14
timer,14
encoder,14
dist_utils,14
eval_utils,14
activations,14
augmentations,14
features,14
options,14
sam,13
ops,13
matcher,13
stat,13
eval_hooks,13
focal_loss,13
train_net,13
scheduler,13
random,13
accuracy,13
densenet,13
efficientnet,13
embedding,13
_utils,13
run_glue,12
train_utils,12
voc,12
prepare,12
vision_transformer,12
utils_image,12
resnext,12
hubconf,12
upfirdn2d,12
trial_dpefe,12
trial_dq,12
trial_ql,12
grid_env,12
sampling,11
trainer_qa,11
template,11
utility,11
video,11
simple_tokenizer,11
positional_encoding,11
parser,11
mask,11
dataset_wrappers,11
compose,11
image,11
option,11
hrnet,11
mobilenetv3,11
cross_entropy_loss,11
activation,11
wrapped,11
nms,11
testing,11
solver,11
ant,11
trial_random,11
agent_dpefe,11
image_encoder,10
generate,10
model_utils,10
wrapper,10
criterion,10
pos_embed,10
agent,10
mobilenetv2,10
autoencoder,10
api,10
dqn,10
cross_entropy,10
dla,10
lenet,10
letKD-1,10
letKD-2,10
convnext,10
agent_dynaq,10
build_sam,9
ensemble,9
match_cost,9
get_flops,9
publish_model,9
conv,9
ResNet,9
resample,9
samplers,9
dice_loss,9
loss_utils,9
sac,9
pretrain,9
drop,9
x3d,9
batch_norm,9
modeling,9
pnasnet,9
senet,9
pooling,9
resnest,9
custom,9
trial_si,9
mask_decoder,8
prompt_encoder,8
utilities,8
ms_deform_attn,8
load,8
optim,8
cosine,8
schedule_2x,8
formatting,8
generator,8
normalization,8
test_datasets,8
embeddings,8
vae,8
training_utils,8
vis,8
__main__,8
load_model,8
postprocessing,8
geometry,8
pipeline,8
res2net,8
setup_env,8
retinanet,8
comm,8
launch,8
finetune,8
baseline,8
auto_augment,8
simclr,8
r2plus1d,8
dpn,8
mobilenet,8
profiler,8
iou_loss,8
load_data,8
data_augment,8
km,8
module,8
base_metric,8
distance,8
train_imagenet,8
aspecp2p,8
predict_val,8
params,7
amg,7
loaders,7
helper,7
tracker,7
matching,7
dataset_mapper,7
grid,7
ms_deform_attn_func,7
coco_instance,7
dgcnn,7
print_config,7
general,7
validate,7
test_metrics,7
optimization,7
nn,7
training,7
dropout,7
app,7
callbacks,7
decode_head,7
ddim,7
