quarter,single_letter,lowercase,UPPERCASE,camelCase,snake_case,PascalCase,UPPER_SNAKE_CASE,endsWithDigits,Other,avg_name_length
2020Q1,0.0010212442555010432,0.14184013964919567,0.00512403367731052,0.02743703316668812,0.4243329256276094,0.13733953996508722,0.0005106221277505315,0.02135706736649574,0.24103739416455414,13.397353077412975
2020Q2,0.000891026023932997,0.15692511399159562,0.005600023893435206,0.03536726201142604,0.39275332019164266,0.12701849750112004,0.0007665810485235837,0.0191047926248929,0.2615733827131208,12.740806005194681
2020Q3,0.0011138285367609903,0.11771982709586802,0.006777765138588395,0.024224585750578714,0.43398551548872216,0.13346983657522835,0.0007678307359799793,0.024224585750578415,0.2577162249270483,15.083276457009383
2020Q4,0.0010544145670123958,0.134338344272682,0.00518314630531429,0.044755452043194414,0.4066737243274375,0.1272708024559916,0.0007918695744230395,0.015960194791446367,0.2639720516619343,13.934423036229886
2021Q1,0.0009008546716156086,0.13372560422832053,0.007349377669067016,0.017897359583553152,0.43162341994060777,0.12790996014572834,0.0008039272702392953,0.018165335340299207,0.261624161150477,13.961736482915498
2021Q2,0.0008235100350579813,0.14857062186770348,0.005651631726312297,0.017712524411190034,0.4304463424393002,0.12273593562506702,0.00047528293451918723,0.01663490270817041,0.25694924825291915,13.86512787932451
2021Q3,0.0011727061030975105,0.145348545006768,0.006555985547793175,0.023241918100439393,0.4137474661170291,0.13156645613796308,0.0006757020879752953,0.022867769010403417,0.2548234518882779,13.193932083531804
2021Q4,0.0014760548361775312,0.1363351384973658,0.006437376275503947,0.013496768970266033,0.42492607384191045,0.13187735415938343,0.0006664461634915837,0.02224942858412299,0.2625353586713276,13.611679098779996
2022Q1,0.0008967721416691186,0.12915082977491493,0.0066058738575278915,0.019155470049373374,0.4243869884622472,0.1404699711677381,0.00047445502844123194,0.017528767094717946,0.26133087242374825,13.87289297651499
2022Q2,0.0010386363315927898,0.14148012726819925,0.00710596440438174,0.014493911523222994,0.4261416775147154,0.1309433731711937,0.0007331550575949672,0.01884584474971723,0.25921730997892733,13.389742408809186
2022Q3,0.0012540660845744784,0.11990241397020228,0.006826741996233257,0.015181475774695457,0.44368686868746166,0.13611539120016422,0.0008003766478342761,0.018592706728298863,0.25763995891137614,14.600261085408405
2022Q4,0.0007296673963340455,0.12075078741745858,0.006009672676339212,0.012353012353011807,0.43490010156728465,0.14357581024247928,0.0005463338796672125,0.01406901406901349,0.26706560039901345,14.577749911063512
2023Q1,0.0008321249926256603,0.1226639177562363,0.005768985956338293,0.009321041895009282,0.43195359971720315,0.1454479968453001,0.0004874762083665835,0.015478145851639025,0.2680467107775668,14.549242859375587
2023Q2,0.0006529013302864424,0.10788252798372054,0.00569091399908345,0.015735549849643732,0.42831582846249056,0.14866061058825603,0.0007596255861986665,0.03254148120711207,0.2597605609927995,14.937942984143177
2023Q3,0.0009177869065672365,0.13380547825530809,0.008878484031979796,0.010188907048308809,0.4100789689378506,0.13374658283887078,0.001065025447727863,0.027970414869129073,0.2733483516645497,13.308582534589666
2023Q4,0.0005188392314022175,0.11693562815327645,0.006306580312734677,0.011763337746448624,0.4304725611578297,0.14944657148653978,0.0005904032633198567,0.015037392206676933,0.2689286864422618,14.699741176789155
2024Q1,0.0009243548509635583,0.12440803302352432,0.0072175652746472195,0.017972159613710684,0.41960223195833096,0.14034998860388223,0.0006204573657152997,0.01826339470374038,0.2706418146057244,14.31373194552849
2024Q2,0.0004758596404404101,0.12113165767291117,0.006592242218901883,0.010027948822881518,0.44833909123540205,0.13975363160218343,0.0004885492308522017,0.015344887205402377,0.25784613237160814,14.768443526544058
2024Q3,0.0005277864017385732,0.1145265445513674,0.006870537100279437,0.01273828003725484,0.4398230363246273,0.14149953430613543,0.0004936355169202097,0.015728034771808768,0.2677926109905507,14.936867432454468
2024Q4,0.000617384240454831,0.11601769112735982,0.006574600595721472,0.011593104070763924,0.460023467821676,0.13477750699524577,0.0007870746457261501,0.015322682552575677,0.2542864879500775,14.685581731156056
2025Q1,0.0006520602053285296,0.11331070668783698,0.005178952997717687,0.008995147077104717,0.43583188105233495,0.15238740820131785,0.0006989710114673421,0.01359709715931542,0.2693477756066005,15.243302895995184
