File Name,Frequency
__init__,5493
utils,743
train,285
setup,249
model,244
config,191
base,188
main,151
test,143
util,131
builder,122
dataset,110
misc,108
resnet,98
metrics,96
logger,94
transforms,92
data,73
loss,71
trainer,70
models,67
eval,62
inference,61
datasets,60
run,59
data_utils,57
losses,57
evaluate,56
attention,55
transformer,55
registry,50
benchmark,49
conf,48
modules,47
build,47
layers,46
constants,45
evaluation,43
evaluator,42
version,41
preprocess,41
common,40
predict,39
infer,39
ema,37
vit,35
app,34
predictor,32
optimizer,32
test_utils,32
logging,30
model_utils,29
dataloader,29
lr_scheduler,29
vgg,29
simple_tokenizer,28
distributed,28
process,28
demo,28
task,27
base_model,27
clip,27
env,27
coco,27
cityscapes,27
hub_interface,27
functional,26
mlp,26
val,26
matcher,25
finetune,25
position_encoding,25
visualize,24
generate,24
sampler,24
tokenizer,24
helpers,24
dist_utils,24
tools,24
imagenet,23
transform,23
checkpoint,23
refresh_test_valid_data,23
run_glue,22
train_net,22
swin,22
loading,22
classifier,22
blocks,22
parser,21
ops,21
pipeline,21
distributions,21
conftest,20
agent,20
base_dataset,20
loader,20
comm,20
unet,20
metric,20
backbone,19
file_utils,19
decoder,19
ms_deform_attn,19
collect_env,19
cross_entropy,19
executor_utils,19
run_executor,19
ms_deform_attn_func,18
defaults,18
dataset_wrappers,18
masked_lm,18
callbacks,18
augmentation,18
criterion,18
conv,18
executor_dataloader,18
networks,17
__main__,17
train_utils,17
scheduler,17
res_layer,17
sam,17
formating,17
test_config,17
publish_model,17
visualization,17
io,17
utils_qa,17
helper,17
refresh_data_train_all_test_valid,17
generate_result_files,17
resnext,16
custom,16
wrappers,16
visualizer,16
compose,16
hrnet,16
fpn,16
default_runtime,16
get_flops,16
options,16
validate,16
args,16
network,16
combining_data_acrooss_lang,16
policy,15
upfirdn2d,15
distributed_sampler,15
accuracy,15
pytorch2onnx,15
print_config,15
hubconf,15
core,15
norm,15
engine,14
data_loader,14
score,14
plot,14
optimization,14
example,14
timer,14
image,14
activations,14
arguments,14
positional_encoding,14
regnet,14
stat,14
analyze_logs,14
ddpm,14
meters,14
bleu,14
mask,14
api,14
sample,14
generator,14
run_qa,14
weight_init,14
deform_conv,14
data_process,14
densenet,14
train_ppo,14
graph,13
eval_utils,13
coco_panoptic,13
wider_face,13
deepfashion,13
voc,13
test_time_aug,13
cross_entropy_loss,13
eval_hooks,13
nn,13
lightning_model,13
torch_model,13
download,13
export,13
meteor,13
policies,13
trainer_qa,13
autoencoder,13
preprocessing,13
vision_transformer,12
configuration_utils,12
pos_embed,12
resnest,12
single_stage,12
two_stage,12
browse_dataset,12
inception,12
convert,12
configs,12
transformer_layer,12
multihead_attention,12
sentence_ranking,12
legacy_masked_lm,12
sentence_prediction,12
cuda_function_gen,12
test_dataset,12
dataset_mapper,12
memory,12
tracker,12
ddim,12
openaimodel,12
linear,12
glue,12
test_base,12
geometry,11
training,11
box_utils,11
embeddings,11
modeling_utils,11
hub_utils,11
conversation,11
mixup,11
random_erasing,11
pretrain,11
__init__-checkpoint,11
res2net,11
focal_loss,11
rpn,11
merge_augs,11
test_loading,11
coco_instance,11
schedule_2x,11
regnet2mmdet,11
random,11
transformer_lm,11
extract,11
gnn,11
modeling_t5,11
segmentation,11
box_ops,11
discriminator,11
features,11
MolEncoders,11
wrapped,11
tasks,10
utils_image,10
encoder,10
image_encoder,10
testing_utils,10
lars,10
video,10
mobilenet_v2,10
retinanet,10
anchor_generator,10
class_names,10
test_losses,10
cascade_mask_rcnn_r50_fpn,10
mask_rcnn_r50_fpn,10
test_metrics,10
search,10
lstm,10
audio_utils,10
qlinear,10
qemb,10
qconv,10
language_modeling,10
preprocess_data,10
builtin,10
randaugment,10
plms,10
text,10
test_datasets,10
vqperceptual,10
mae,10
clip_vit,10
audio_classification,10
lightning_base,10
resample,10
ebmdn_model_K4,10
renderer,9
conv2d_gradfix,9
build_sam,9
prompt_encoder,9
mask_decoder,9
pipeline_utils,9
import_utils,9
kinetics,9
lvis,9
auto_augment,9
iou_loss,9
cascade_rcnn,9
fcos,9
match_cost,9
recall,9
test_forward,9
test_transformer,9
test_misc,9
test_torchserver,9
fp16_util,9
create_data,9
factory,9
senet,9
sampling,9
sequence_generator,9
binarizer,9
indexed_dataset,9
dictionary,9
concat_dataset,9
adam,9
adafactor,9
sgd,9
ensemble,9
functions,9
tf_utils,9
modeling_llama,9
log,9
collate,9
bsrgan,9
bsrgan_light,9
pascal_context,9
stare,9
drive,9
chase_db1,9
hrf,9
encoder_decoder,9
drop,9
gaussian,9
register,9
pretrained,9
get_trainer,9
efficientnet,9
user,9
launch,8
metric_utils,8
augment,8
common_utils,8
replicate,8
batchnorm,8
automatic_mask_generator,8
onnx,8
amg,8
dependency_versions_table,8
vae,8
safety_checker,8
optim_factory,8
video_transforms,8
se_layer,8
inverted_residual,8
make_divisible,8
detr,8
fast_rcnn,8
test_eval_hook,8
faster_rcnn_r50_fpn,8
test_necks,8
test_version,8
pascal_voc,8
eval_metric,8
generation_utils,8
file_io,8
list_dataset,8
gelu,8
wer,8
anomaly_map,8
hooks,8
test_time_augmentation,8
test_inference,8
plot_utils,8
audio,8
modeling_bert,8
testing,8
wrapper,8
augmentations,8
parta2,8
dgcnn,8
h3dnet,8
point_rcnn,8
votenet,8
dla,8
swin_transformer,8
normalization,8
x_transformer,8
contperceptual,8
test_train,8
vqa,8
unet_blocks,8
diffusion,8
classification,8
_config,8
sentence_prediction_adapters,8
test_data_utils,8
evaluate_result_with_rescore_option,8
layer,7
genotypes,7
config_utils,7
run_swag,7
modeling,7
server,7
adaptive_softmax,7
data_parallel,7
image_folder,7
test_async,7
inception_score,7
bias_act,7
second,7
split_attn,7
get_data,7
main_pretrain,7
unittest,7
dependency_versions_check,7
training_utils,7
pipeline_ddpm,7
outputs,7
rand_augment,7
xml_style,7
rpn_head,7
retina_head,7
test_mixins,7
convfc_bbox_head,7
bbox_head,7
fcn_mask_head,7
hourglass,7
mse_loss,7
deformable_detr,7
point_rend,7
yolo,7
panoptic_fpn,7
faster_rcnn,7
mean_ap,7
bbox_overlaps,7
mask_target,7
bbox_nms,7
test_sampler,7
test_resnet,7
cityscapes_instance,7
lvis_v0.5_instance,7
coco_detection,7
coco_instance_semantic,7
voc0712,7
lvis_v1_instance,7
cityscapes_detection,7
schedule_1x,7
generation,7
denoising,7
samplers,7
initialize,7
test_net,7
fid_score,7
prepend_token_dataset,7
plasma_utils,7
iterators,7
monolingual_dataset,7
nested_dictionary_dataset,7
num_samples_dataset,7
pad_dataset,7
replace_dataset,7
id_dataset,7
noising,7
concat_sentences_dataset,7
raw_label_dataset,7
numel_dataset,7
sort_dataset,7
mask_tokens_dataset,7
lru_cache_dataset,7
fairseq_dataset,7
base_wrapper_dataset,7
backtranslation_dataset,7
subsample_dataset,7
round_robin_zip_datasets,7
resampling_dataset,7
strip_token_dataset,7
transform_eos_lang_pair_dataset,7
lm_context_window_dataset,7
prepend_dataset,7
token_block_dataset,7
multi_corpus_sampled_dataset,7
colorize_dataset,7
transform_eos_dataset,7
offset_tokens_dataset,7
language_pair_dataset,7
subword_nmt_bpe,7
moses_tokenizer,7
hf_bert_bpe,7
gpt2_bpe_utils,7
space_tokenizer,7
nltk_tokenizer,7
sentencepiece_bpe,7
gpt2_bpe,7
fastbpe,7
raw_audio_dataset,7
masked_lm_dataset,7
block_pair_dataset,7
masked_lm_dictionary,7
sampling_method,7
sampled_multi_dataset,7
multilingual_utils,7
sampled_multi_epoch_dataset,7
multilingual_data_manager,7
layer_norm,7
translation,7
audio_pretraining,7
average_checkpoints,7
eval_lm,7
interactive,7
dataloaders,7
load,7
mm_utils,7
ytvis_eval,7
ytvis,7
instance_evaluation,7
patch_embed,7
cocoeval,7
run_code_gen,7
run_summarization,7
run_generation,7
run_ner,7
quantizer,7
bert,7
prepare,7
decode_head,7
fast_scnn,7
dice_loss,7
encoding,7
alexnet,7
upsample,7
fuse_conv_bn,7
nms,7
test_nms,7
scannet_dataset,7
types,7
analysis,7
model_manager,7
cifar10,7
lsun,7
eva_vit,7
images,7
tokenization_bert,7
postprocessing,7
grouped_batch_sampler,7
updater,7
normalize,7
analyze_model,7
test_reproducibility,7
test_cross_entropy,7
squad,7
hub,7
transformer_encoder,7
hifigan,7
model_zoo,6
extract_features,6
collect,6
fused_act,6
persistence,6
custom_ops,6
fma,6
grid_sample_gradfix,6
conv2d_resample,6
visualize_results,6
mobilenetv2,6
mobilenet,6
adapter,6
unet_3d_condition,6
onnx_utils,6
pipeline_stable_diffusion,6
text_encoder,6
pipeline_ddim,6
scheduling_ddim,6
scheduling_ddpm,6
crop,6
volume_transforms,6
instaboost,6
group_sampler,6
fsaf_head,6
dense_test_mixins,6
sabl_retina_head,6
pisa_ssd_head,6
free_anchor_retina_head,6
retina_sepbn_head,6
ga_retina_head,6
reppoints_head,6
anchor_head,6
nasfcos_head,6
ga_rpn_head,6
guided_anchor_head,6
fovea_head,6
centripetal_head,6
fcos_head,6
anchor_free_head,6
gfl_head,6
ssd_head,6
base_dense_head,6
yolo_head,6
yolact_head,6
atss_head,6
pisa_retinanet_head,6
corner_head,6
paa_head,6
mask_scoring_roi_head,6
dynamic_roi_head,6
standard_roi_head,6
pisa_roi_head,6
grid_roi_head,6
double_roi_head,6
base_roi_head,6
htc_roi_head,6
cascade_roi_head,6
point_rend_roi_head,6
sabl_head,6
double_bbox_head,6
single_level_roi_extractor,6
generic_roi_extractor,6
base_roi_extractor,6
grid_head,6
maskiou_head,6
htc_mask_head,6
mask_point_head,6
coarse_mask_head,6
fused_semantic_head,6
gaussian_target,6
detectors_resnext,6
detectors_resnet,6
ssd_vgg,6
darknet,6
balanced_l1_loss,6
ae_loss,6
gfocal_loss,6
gaussian_focal_loss,6
ghm_loss,6
pisa_loss,6
smooth_l1_loss,6
fpn_carafe,6
hrfpn,6
yolo_neck,6
bfp,6
gfl,6
mask_scoring_rcnn,6
reppoints_detector,6
fovea,6
cornernet,6
yolact,6
htc,6
fsaf,6
scnet,6
grid_rcnn,6
mask_rcnn,6
atss,6
nasfcos,6
paa,6
contextmanagers,6
profiling,6
util_mixins,6
point_generator,6
demodata,6
tblr_bbox_coder,6
delta_xywh_bbox_coder,6
pseudo_bbox_coder,6
yolo_bbox_coder,6
base_bbox_coder,6
bucketing_bbox_coder,6
legacy_delta_xywh_bbox_coder,6
iou2d_calculator,6
combined_sampler,6
base_sampler,6
pseudo_sampler,6
ohem_sampler,6
score_hlr_sampler,6
instance_balanced_pos_sampler,6
iou_balanced_neg_sampler,6
sampling_result,6
random_sampler,6
approx_max_iou_assigner,6
atss_assigner,6
base_assigner,6
grid_assigner,6
center_region_assigner,6
assign_result,6
max_iou_assigner,6
point_assigner,6
structures,6
test_transform,6
test_resnest,6
test_head,6
test_masks,6
cascade_rcnn_r50_fpn,6
fast_rcnn_r50_fpn,6
faster_rcnn_r50_caffe_c4,6
mask_rcnn_r50_caffe_c4,6
ssd300,6
rpn_r50_fpn,6
rpn_r50_caffe_c4,6
retinanet_r50_fpn,6
schedule_20e,6
yolov3_d53_320_273e_coco,6
