Word,Frequency
the,880901
of,462586
to,406770
a,261693
for,242309
in,209019
is,198269
and,192847
model,122415
optional,114221
or,114072
with,107340
be,106112
if,104940
tensor,101209
this,99299
list,94610
from,94529
args,88910
shape,86101
torch,80762
int,80724
license,71003
not,67887
image,67805
each,66245
as,64305
are,64011
that,63839
input,61502
returns,60845
x,58053
by,58047
on,57345
used,57249
default,57126
all,56734
true,56460
dict,56080
defaults,54924
str,51229
number,50670
will,47552
config,47489
attention,47105
self,47085
n,46898
output,46389
use,45308
layer,44930
an,44927
tuple,44621
it,44312
size,42846
when,42487
class,41992
we,40907
loss,40448
data,40427
bool,39522
none,38719
can,37789
float,37544
c,37329
s,36578
mask,36194
obj,36031
file,35995
https,35620
return,35369
batch,34417
sequence,34287
token,33869
param,33703
at,32944
function,32787
under,32249
whether,32067
set,31586
dataset,31581
you,31268
see,29836
which,28637
b,28351
one,28174
only,28111
tokens,28026
false,26990
w,26657
t,26439
training,26431
should,25549
models,25393
parameters,24895
type,24883
h,24876
org,24268
value,24245
labels,23758
weights,23648
values,23448
e,22657
configuration,22387
module,21755
get,21648
layers,21594
using,21406
copyright,21124
floattensor,20858
test,20760
images,20361
may,20011
indices,19943
length,19924
path,19806
i,19802
np,19750
encoder,19583
feature,19258
outputs,19049
has,18747
transformers,18401
features,18384
distributed,18281
any,18262
given,18191
first,18173
head,18142
name,18100
same,17848
inputs,17681
import,17565
classification,17277
ids,17159
boxes,17158
method,17114
add,17060
text,16797
ndarray,16774
print,16757
decoder,16728
index,16621
compute,16588
have,16432
format,16402
returned,16351
g,16342
pytorch,16195
into,16180
forward,16117
more,16084
load,15931
key,15520
tf,15507
scale,15447
results,15382
language,15376
nn,15360
embeddings,15244
sample,15154
apache,15104
com,15066
base,15060
source,15040
time,14893
hidden,14869
position,14801
dictionary,14727
tokenizer,14696
array,14481
channels,14473
states,14408
points,14392
box,14359
where,14238
single,14210
its,14142
object,14138
last,14115
version,13907
arguments,13880
level,13879
padding,13774
k,13687
no,13617
passed,13598
specific,13474
github,13210
embedding,13174
string,13115
arxiv,13112
after,13054
dimension,12995
without,12953
tensors,12809
original,12775
target,12737
masked,12609
random,12495
width,12470
label,12173
scores,12139
licensed,12128
