quarter,single_letter,lowercase,UPPERCASE,camelCase,snake_case,PascalCase,UPPER_SNAKE_CASE,endsWithDigits,Other,avg_name_length
2020Q1,0.04928208495089961,0.3138216487782779,0.013115151861154657,0.02431063028088383,0.41641213747478545,0.007707239095683584,0.04743662936744335,0.0501355903174222,0.07777888787393439,9.269054007748984
2020Q2,0.04471332566187459,0.33713483939135763,0.007689280351803015,0.012251515397810078,0.4842621071410314,0.00625622949346983,0.014837423588444185,0.040330756693632466,0.05252452228074169,8.600165977249244
2020Q3,0.049796077306168494,0.34741048920947437,0.009550550283852224,0.014598405508987456,0.4423872276758054,0.0067448199536818965,0.018904351033959953,0.04788801672370493,0.06272006230401013,8.403410325260653
2020Q4,0.03837714572672014,0.32287132479008757,0.008104152886483845,0.00920406912795593,0.5068271632473521,0.00518853163992459,0.019146412530425306,0.03890930281799084,0.05137189723370766,9.217483608999622
2021Q1,0.0417604238787577,0.3256139895376657,0.005791310870066711,0.011722055542733732,0.497769059158686,0.004930667743672444,0.016066139703053473,0.04526790522347926,0.051078448342191406,8.91903463727115
2021Q2,0.040944757735398865,0.3263275704285791,0.006684227449234162,0.007384494570997272,0.5015984022159101,0.005563490885706289,0.018355346145283707,0.042209257747762054,0.05093245282084716,9.089742400613972
2021Q3,0.04223630611572909,0.3227326760072754,0.007469867898855675,0.014285624435251722,0.4970365820161386,0.004643771371306724,0.014631548713475332,0.041615738925707864,0.055347884515808146,8.955996335309651
2021Q4,0.038848555765299594,0.32024967029549034,0.006398528613172541,0.007392490496754601,0.5217459465742925,0.0038788756432469726,0.018798001086086095,0.03494705334747062,0.04774087817745216,9.313028496799864
2022Q1,0.04076427007195251,0.3273708796677888,0.006692429111799844,0.007686072637297238,0.5121299166691481,0.004747802963510677,0.01598184067574803,0.035817382895819434,0.04880940530702374,8.922431813667957
2022Q2,0.042947034649925234,0.3230830338759197,0.00575433569674124,0.009471738403485771,0.5101210107948337,0.0046136532223431765,0.011875319331681684,0.04072338280250856,0.051410491223357196,8.880540669899103
2022Q3,0.037348254116275285,0.30845709448171843,0.00633438823797839,0.008477266639550113,0.5245339735510407,0.0044759041921711585,0.014146965743708181,0.042260670575433014,0.05396548246180203,9.239913094368136
2022Q4,0.036506832770948315,0.31141186201239596,0.006413362513815291,0.007509826454205156,0.5355399243164284,0.003702212690581912,0.020323376347705296,0.03396549578761435,0.04462710710651729,9.45047101102568
2023Q1,0.03593354909844426,0.30773265836706165,0.005670836824025904,0.004368352299782948,0.5371520023633891,0.004288140642864735,0.021997092009137183,0.031917873448924286,0.05093949494666863,9.801501613132867
2023Q2,0.03846159419344594,0.3143843725048932,0.005885958467911902,0.005974349277006647,0.5261875884803711,0.0042804336076345765,0.016710210007867102,0.03248724491644192,0.055628248543372706,9.855628828178293
2023Q3,0.043642971291359314,0.3172243719224218,0.0070429047723345115,0.0068660615057637734,0.514338095121274,0.004935387311090016,0.013440088259390859,0.040709644447689555,0.051800475367688135,9.056670966067179
2023Q4,0.03938679356293018,0.32309910554446525,0.006468759952994334,0.00885983202875558,0.5168575288173787,0.004623680713430606,0.015145025424753418,0.03437872134126003,0.05118055261377052,9.186922530195044
2024Q1,0.03326099379796333,0.30354557215424854,0.0058829922623574735,0.004721352550640597,0.5482530411228863,0.0042433740374693465,0.019510638820035363,0.030375592944617735,0.05020644230893859,10.288341414557722
2024Q2,0.03620963108183175,0.3016292827583565,0.00664323850883262,0.0036842320463628337,0.5459280843076708,0.004087732927608764,0.0188741572211581,0.03069834704518458,0.05224529410372202,9.903803237889873
2024Q3,0.031959025888061446,0.2930207490622871,0.005574529307935558,0.005700935868206376,0.5597891538586214,0.004092125101125326,0.01855188644553889,0.03243707251599069,0.04887452195335404,10.09312945867702
2024Q4,0.030890878693602707,0.2973653343823461,0.00603857492030516,0.008769425981583109,0.5546589974173923,0.00434993271816213,0.017207839713313224,0.034517621605027124,0.04620139456900993,10.023784909188182
2025Q1,0.031188312058154147,0.2876531736340402,0.006417977003638256,0.004578712598266712,0.5601657560646764,0.004478692177430817,0.020765350703547417,0.0344625916680197,0.050289434092771236,9.984117590682073
