quarter,single_letter,lowercase,UPPERCASE,camelCase,snake_case,PascalCase,UPPER_SNAKE_CASE,endsWithDigits,Other,avg_name_length
2020Q1,0.0010784611220915968,0.14853239073916447,0.006782413292545703,0.05075328254041719,0.39230971107060825,0.1224401925647468,0.0008980341663044459,0.02273789704181779,0.25446761746211033,13.136013220367486
2020Q2,0.001046662756058519,0.1537271545725287,0.007412902706370557,0.02392372013848083,0.3982091715263141,0.1328916646538691,0.0006901073116869681,0.019466777083835363,0.2626318392509867,12.711218844534445
2020Q3,0.0014688728560934782,0.14619125108603961,0.005193857615337578,0.027908584265778656,0.4111883949439997,0.12194524848432334,0.0004320214282628417,0.026564517600072654,0.2591072517195327,13.178564056791505
2020Q4,0.0009244063037588962,0.1392887509145158,0.005615644711604848,0.027084610365215808,0.42223123010317887,0.1302374784964489,0.0007316156842583981,0.015650643624067626,0.25823561979717236,13.873954481641096
2021Q1,0.0008176777950619867,0.14280111150997282,0.006926994003696123,0.019551141425019965,0.42540518261444343,0.12808955898581814,0.0008043822211585756,0.019185513142674467,0.25641843830188454,13.332635315717546
2021Q2,0.0010657609650406104,0.13216607132400554,0.0057465206613182785,0.014811344693642299,0.43784817786091695,0.13665163670437394,0.0005855829478245583,0.018149167496241455,0.2529757373464913,14.031929886183093
2021Q3,0.0009698572766848286,0.13786851821236848,0.007775389871603661,0.027293767564886655,0.4049870502010941,0.13080398964015202,0.0009202623023089215,0.021562792748112354,0.2678183721827691,13.213192263174788
2021Q4,0.0009297341590632867,0.1288981862304639,0.006007816070218557,0.017507366961344868,0.426011282875291,0.140039237933104,0.0005278999038749431,0.01599457917710641,0.26408389668911214,14.228261554717669
2022Q1,0.0006725821871411517,0.1382492685668593,0.007350362473757035,0.013312323146915985,0.4234625491826719,0.13987787829142967,0.0006389530777841286,0.016675234082622097,0.25976084899091906,13.292001556539933
2022Q2,0.0009330301740145633,0.14060221209676957,0.008130044477457696,0.011662877175182914,0.417585354143975,0.13559736577497658,0.0008197983567798693,0.020689717645140115,0.2639796001558648,13.180101999234271
2022Q3,0.0006681166218886022,0.12394274098397107,0.006629043645547303,0.013798266687515687,0.4217474329634284,0.13914357873586225,0.0007486696897759196,0.01902947768443056,0.2742926729877114,13.92855416718703
2022Q4,0.0008063166542422182,0.12238897932481342,0.006499977179717218,0.012650043358536627,0.43083932999630425,0.143113599367087,0.0007150355235733517,0.01388994538345613,0.26909677321197256,14.365664602680363
2023Q1,0.0008324475237887426,0.1139204436304865,0.0053052521035308635,0.009310605381452727,0.4298342789084981,0.15029840042005504,0.0004386358106117841,0.0162999628600324,0.2737599733617499,15.069602218141924
2023Q2,0.0007014988308352719,0.1243492927511688,0.007137654770575177,0.012347146088089829,0.4302641162267282,0.14375742707091865,0.0005098324836125268,0.016329972783378773,0.2646030589948923,14.363249894590114
2023Q3,0.0007414405978976354,0.12961652692276096,0.007863507141131891,0.011274133891461561,0.4095082342271381,0.1417634423180339,0.0006312837090671827,0.02732314523338095,0.27127828595868725,13.752193604968793
2023Q4,0.0009299391238088805,0.13286249190911747,0.007058524715077902,0.011773766704082374,0.4219793365070078,0.13650441209006126,0.0006063039221309126,0.018426723255032022,0.2698585017738974,13.884064858119094
2024Q1,0.0005705951276667913,0.11064663379386949,0.005861568129668236,0.011067104428062,0.450489430259441,0.14587096616703535,0.0003783625445491391,0.0141946980422781,0.2609206415075708,15.396163892006516
2024Q2,0.0005931058088959253,0.12027064509846323,0.006624490253589491,0.0076661138881182755,0.4222293696555443,0.15266130412457035,0.0006698259632805524,0.01791120527362497,0.2713739399339504,14.476502977316485
2024Q3,0.0008138936432511689,0.10400184322971236,0.005128726854899441,0.014706938443308717,0.4556966570519138,0.139540868232961,0.000368047493087888,0.01910555482411549,0.26063747022702327,15.67990041769432
2024Q4,0.000551644667281572,0.1057502827178855,0.004986254853706819,0.01858429590219882,0.4688550614935227,0.1377609968831865,0.0011400656457154037,0.01815830363135329,0.2442130942055094,15.797144932347146
2025Q1,0.0008560862822698212,0.10472321046389896,0.005097923639910497,0.010248475534878228,0.47015276228123315,0.13606509062592262,0.0007824067251892864,0.018114645390816163,0.2539593990556033,16.086626107853867
