Word,Frequency
the,731220
of,388318
to,322403
a,221451
for,204334
in,176851
and,167255
is,165576
model,99113
this,91244
with,88869
be,86659
if,83026
tensor,82598
or,82356
args,76500
list,75476
optional,75027
from,74241
shape,64541
int,63927
torch,60390
that,57787
are,56456
x,56435
returns,55487
each,54782
not,52994
as,51682
license,50887
input,49565
on,49322
by,48658
all,47256
used,46701
default,44619
dict,44532
number,44423
image,44219
true,43122
data,39682
will,39651
an,39039
it,38546
class,38407
output,37063
use,36684
n,36394
config,36245
size,36239
str,36199
layer,35648
loss,34809
attention,34775
c,34606
defaults,34368
self,34178
we,33909
batch,32206
return,31917
file,31892
when,31795
s,31701
tuple,31497
none,31278
float,30998
bool,29971
can,29399
b,29310
dataset,29104
set,28845
function,28506
training,28019
sequence,27917
mask,27645
which,27162
https,26723
token,26144
at,25483
param,25056
only,24652
obj,24608
under,24456
see,23979
parameters,23727
whether,23565
t,23242
one,22917
tokens,22463
module,21455
labels,21419
values,21092
should,21045
value,20903
w,20682
you,20499
source,20328
false,20087
copyright,19643
h,19008
e,19008
type,18263
using,18260
weights,18087
models,17983
given,17770
test,17591
length,17370
org,17190
outputs,17086
its,16881
name,16645
get,16566
i,16559
layers,16369
path,16177
configuration,15874
encoder,15858
feature,15557
array,15504
has,15443
same,15260
compute,15077
features,14997
index,14992
object,14839
indices,14836
boxes,14820
images,14794
have,14786
any,14782
first,14742
pytorch,14667
head,14358
forward,14286
g,14085
add,14032
load,13867
nn,13806
np,13800
into,13789
where,13726
may,13666
inputs,13523
print,13495
decoder,13483
distributed,13187
results,13177
method,13020
com,12973
returned,12943
classification,12817
base,12798
ids,12720
arguments,12700
dictionary,12595
no,12489
box,12395
code,12306
tf,12265
ndarray,12076
key,12060
k,12034
directory,11986
floattensor,11895
weight,11882
github,11853
time,11814
sample,11719
y,11707
format,11683
single,11548
more,11517
tokenizer,11426
hidden,11319
after,11233
licensed,11146
note,11136
states,11051
target,11049
padding,10952
string,10936
dimension,10911
language,10879
train,10860
inc,10857
scale,10818
version,10813
so,10793
example,10719
channels,10582
last,10563
instance,10526
state,10473
level,10400
tensors,10377
specific,10353
but,10342
masked,10277
embedding,10224
text,10085
contains,9997
without,9920
import,9915
scores,9910
facebook,9908
random,9904
arxiv,9891
label,9887
different,9875
create,9745
matrix,9713
original,9705
transformers,9699
passed,9666
check,9654
points,9637
apache,9564
device,9559
optimizer,9523
embeddings,9500
py,9477
numpy,9467
samples,9400
based,9375
learning,9359
m,9226
current,9195
log,9183
then,9148
map,9122
root,9118
per,9117
save,8997
linear,8940
affiliates,8909
new,8879
block,8849
rate,8742
d,8728
step,8700
update,8692
position,8669
mode,8650
mean,8633
either,8623
found,8586
end,8566
checkpoint,8521
between,8505
heads,8486
width,8442
convert,8402
transformer,8381
make,8317
before,8308
containing,8246
prediction,8226
required,8146
copy,8143
two,8128
range,8100
information,7947
evaluation,7910
initialize,7864
dim,7815
than,7801
logits,7780
maximum,7743
python,7738
specified,7728
id,7723
split,7706
tree,7702
f,7685
average,7611
keys,7600
rights,7577
other,7542
abs,7511
need,7497
corresponding,7496
also,7466
over,7446
instead,7362
dropout,7339
generate,7320
provided,7315
apply,7311
classes,7302
parameter,7276
reserved,7254
order,7240
task,7214
height,7201
process,7186
do,7182
case,7164
during,7153
truth,7136
non,7072
must,7031
following,6978
masks,6964
examples,6923
ground,6895
up,6894
point,6867
some,6847
epoch,6786
top,6784
result,6771
pre,6746
software,6714
network,6688
like,6674
attentions,6641
max,6635
http,6615
longtensor,6613
r,6541
bert,6527
grid,6523
multiple,6521
here,6487
out,6432
run,6410
files,6391
sequences,6387
predictions,6380
channel,6360
special,6298
second,6287
huggingface,6279
instances,6253
cfg,6187
vocabulary,6158
pass,6144
details,6123
build,6121
mit,6112
every,6096
sentence,6079
pretrained,6076
coordinates,6071
conv,6040
score,5967
computed,5942
pixel,5939
cross,5931
bbox,5902
sampling,5858
www,5830
softmax,5796
paper,5742
except,5734
memory,5715
pad,5698
selected,5692
otherwise,5648
factor,5631
calculate,5623
bias,5604
datasets,5603
there,5596
todo,5588
p,5551
implementation,5509
start,5497
len,5467
ratio,5462
utf,5461
does,5446
obtain,5391
trained,5368
segmentation,5367
video,5366
norm,5345
vector,5333
sum,5317
math,5304
multi,5293
bboxes,5284
pipeline,5233
normalization,5214
argument,5199
stage,5183
pdf,5181
line,5152
gradient,5149
these,5139
computing,5138
conditions,5102
metrics,5093
search,5041
stride,5007
blocks,4995
bounding,4992
convolution,4990
unless,4985
probability,4974
they,4964
element,4945
remove,4930
coding,4924
positions,4922
gt,4903
applicable,4895
transform,4889
implied,4887
licenses,4884
z,4879
added,4879
kind,4847
json,4838
predicted,4805
express,4783
elements,4780
basis,4772
blob,4763
objects,4743
query,4738
word,4698
gpu,4692
l,4691
writing,4677
law,4665
noqa,4658
warranties,4652
depth,4646
kernel,4643
support,4642
loading,4623
names,4608
right,4604
generated,4600
params,4582
main,4571
targets,4563
avoid,4561
fairseq,4537
don,4514
initialization,4507
kwargs,4499
means,4486
next,4481
v,4472
limitations,4467
activation,4462
positive,4420
compliance,4416
agreed,4409
axis,4407
permissions,4406
governing,4401
group,4392
zero,4381
inference,4364
total,4364
decoding,4364
steps,4362
them,4359
standard,4356
according,4352
left,4350
pair,4349
center,4340
resnet,4337
want,4319
local,4314
final,4311
initial,4305
frame,4302
perform,4301
distribution,4300
called,4291
uses,4291
regression,4277
info,4264
node,4258
beam,4253
such,4245
space,4230
ignored,4227
just,4217
both,4213
error,4211
logging,4177
valid,4169
anchors,4168
lr,4166
their,4157
utils,4141
how,4137
defined,4136
filter,4126
large,4126
bsz,4120
relative,4097
testing,4095
keep,4092
call,4067
noise,4055
frames,4049
attributes,4039
variable,4037
global,4035
ignore,4009
empty,4008
indicates,3997
seed,3996
cache,3954
context,3952
team,3936
dtype,3934
master,3915
pixels,3914
graph,3911
proposals,3891
options,3881
settings,3861
your,3855
maps,3853
cls,3848
modules,3841
validation,3804
since,3796
supported,3796
parallel,3795
applied,3762
threshold,3739
item,3736
iou,3718
computes,3706
read,3695
modeling,3648
tensorflow,3632
contain,3612
cpu,3608
was,3583
env,3582
methods,3577
what,3560
color,3554
init,3544
detection,3542
sub,3538
backbone,3538
metric,3529
take,3526
func,3512
img,3502
associated,3497
been,3495
loaded,3480
else,3478
integer,3465
bin,3453
prefix,3445
logger,3444
construct,3438
dimensions,3434
additional,3413
fit,3411
cuda,3406
residual,3406
negative,3394
meta,3386
already,3377
dataloader,3363
eval,3362
crop,3333
match,3326
needed,3320
sure,3311
across,3311
disable,3307
losses,3300
clip,3294
copied,3294
distance,3290
style,3272
encoding,3259
change,3250
filename,3248
callable,3248
plot,3217
tasks,3207
mapping,3205
imagenet,3203
reference,3200
full,3194
store,3184
while,3149
previous,3128
weighted,3125
saved,3122
google,3113
computation,3108
pil,3104
html,3103
normalize,3100
functions,3098
field,3095
j,3079
window,3046
documentation,3040
evaluate,3035
part,3021
download,3019
architecture,3014
because,3000
refer,2997
setup,2985
now,2982
speed,2971
pairs,2969
those,2962
backward,2949
rank,2946
generation,2941
annotations,2935
precision,2933
decay,2917
processing,2916
user,2914
encode,2914
light,2912
expected,2909
always,2898
etc,2889
setting,2889
best,2886
classifier,2874
augmentation,2874
modified,2867
through,2861
vocab,2856
prepare,2851
convolutional,2850
sampled,2846
initializing,2846
find,2845
append,2840
lengths,2832
bn,2821
via,2821
along,2817
alpha,2809
bs,2807
normalized,2801
coordinate,2798
vectors,2797
useful,2792
extra,2786
corresponds,2772
back,2763
question,2761
area,2755
padded,2747
units,2746
wrapper,2745
probabilities,2744
converted,2738
normal,2730
patch,2727
span,2725
takes,2723
anchor,2714
assert,2713
gradients,2713
our,2709
re,2707
groups,2707
coco,2695
correct,2682
randomly,2678
representing,2655
binary,2651
available,2643
small,2638
handle,2631
custom,2617
usr,2609
directly,2606
fields,2603
raw,2600
operation,2595
similar,2590
glossary,2584
annotation,2579
select,2578
done,2575
batches,2573
generator,2573
optionally,2573
strings,2570
co,2562
sampler,2553
usage,2543
fixed,2540
action,2538
work,2530
resolution,2529
openmmlab,2522
configs,2520
simple,2519
idx,2514
iteration,2514
running,2514
most,2503
too,2502
scaling,2501
policy,2500
attribute,2498
relu,2491
converts,2479
q,2476
authors,2470
above,2468
equal,2466
positional,2461
tests,2452
predict,2451
std,2442
algorithm,2437
replace,2434
define,2432
pretrainedtokenizer,2430
semantic,2427
whole,2426
minimum,2422
folder,2417
related,2415
might,2410
networks,2402
eos,2401
words,2398
region,2394
pt,2393
def,2384
reduce,2383
os,2372
checkpoints,2369
fine,2364
including,2362
possible,2357
table,2355
reduction,2353
pooling,2352
open,2345
being,2344
override,2335
way,2334
created,2333
many,2327
resize,2323
calling,2320
metadata,2320
gaussian,2317
long,2315
variables,2314
rotation,2313
projection,2297
sets,2292
write,2289
within,2282
include,2281
control,2279
parser,2269
shuffle,2265
transforms,2262
column,2261
vit,2258
sizes,2248
url,2248
stored,2237
defines,2235
updated,2233
eps,2233
please,2231
prior,2230
description,2227
levels,2225
creates,2221
general,2215
initialized,2211
val,2209
al,2200
interface,2193
inside,2192
representation,2185
category,2176
performs,2175
currently,2174
would,2173
min,2169
row,2166
absolute,2163
num,2152
flip,2148
extract,2144
accuracy,2143
progress,2142
form,2141
shift,2134
fast,2133
gpus,2119
project,2118
transformation,2114
constructs,2110
necessary,2106
trainer,2104
et,2103
needs,2099
automatically,2095
mass,2076
offset,2071
skip,2068
