File Name,Frequency
__init__,5869
utils,797
train,304
setup,284
model,255
main,232
config,176
test,175
builder,160
base,158
dataset,155
metrics,121
logger,121
resnet,116
misc,110
build,96
loss,95
util,92
models,86
data,85
transforms,84
data_utils,79
trainer,79
conf,78
registry,69
inference,61
layers,58
eval,57
datasets,55
losses,54
preprocess,53
constants,51
common,50
transformer,49
evaluator,48
run,48
evaluate,46
vgg,46
version,45
optimizer,45
train_net,44
attention,42
predictor,42
test_utils,42
checkpoint,42
demo,41
benchmark,41
multihead_attention,37
coco,36
decoder,35
conftest,35
wav2vec2,35
plot,34
evaluation,34
logging,34
defaults,33
predict,33
model_utils,33
modules,33
lr_scheduler,32
linear,31
wav2vec2_asr,31
visualizer,30
distributed,30
densenet,30
functions,29
transform,29
experiment,29
loader,29
Pool,29
helpers,28
base_model,28
sampler,28
imagenet,27
wrappers,27
meters,27
masked_lm,27
hub_interface,27
mlp,27
_utils,27
Buffer,27
image,26
torch_utils,26
file_utils,26
dataloader,26
encoder,26
networks,25
cityscapes,25
default,25
default_runtime,25
tokenizer,25
collect_env,24
env,24
backbone,24
io,24
vit,24
training,24
factory,24
clip,23
matcher,23
generate,23
options,23
parser,23
mobilenet,23
ema,23
data_loader,23
cross_entropy,23
visualization,22
scheduler,22
loading,22
visualize,21
finetune,21
conv,21
lenet,21
validate,21
dataset_mapper,20
fpn,20
infer,20
classifier,20
transformer_layer,20
memory,19
analysis,19
blocks,19
ctc,19
base_dataset,19
dataset_wrappers,19
abstract,19
args,18
simple_tokenizer,18
deform_conv,18
api,18
builtin,18
distributed_sampler,18
sample,18
criterion,18
hrnet,18
augmentation,18
pointnet2_utils,18
embedding,18
normalization,18
transformer_lm,18
mixup,18
cifar,18
sentence_ranking,18
legacy_masked_lm,18
sentence_prediction,18
cuda_function_gen,18
qconv,18
comm,17
anchor_generator,17
convert,17
swin_transformer,17
resnext,17
engine,17
score,17
DataLoader,17
catalog,16
sampling,16
__main__,16
download,16
accuracy,16
eval_utils,16
configs,16
timer,16
shufflenetv2,16
hubconf,16
ops,16
qlinear,16
qemb,16
norm,16
alexnet,16
sweep_osr,16
mc_dropout,16
optimization,15
efficientnet,15
preprocessing,15
activations,15
mask,15
retinanet,15
rpn,15
train_utils,15
custom,15
unet,15
arguments,15
adafactor,15
bleu,15
formating,15
dist_utils,15
cfg_,15
eval_hooks,15
sampler_model,15
extractor,14
lvis,14
test_dataset,14
file_io,14
regnet,14
vision_transformer,14
distributions,14
model_search,14
operations,14
genotypes,14
test_metrics,14
concat_dataset,14
sgd,14
lars,14
replay_buffer,14
search,14
test_data_utils,14
metric,14
deterministic,14
adapter_model,14
mean_std,14
variation_ratios,14
light_sersic_x2,14
roi_align,13
testing,13
cascade_rcnn,13
mask_head,13
model_zoo,13
position_encoding,13
upfirdn2d,13
coco_panoptic,13
cifar10,13
pointnet2_modules,13
network,13
result,13
layer_norm,13
random_erasing,13
samplers,13
checkpoint_utils,13
wer,13
text,13
focal_loss,13
compose,13
bert,13
plotter,13
res_layer,13
main_batch_random,13
mc_eced_gpu,13
mc_mis_gpu,13
eced,13
mis,13
main_batch_mc_mis,13
make_pt,13
roi_heads,12
nms,12
pascal_voc,12
fcos,12
crop,12
knn,12
transformer_sentence_encoder,12
transformer_sentence_encoder_layer,12
language_modeling,12
extract,12
weight_init,12
cnn,12
database,12
stat,12
publish_model,12
swin,11
augmentations,11
callbacks,11
semantic_seg,11
panoptic_fpn,11
c2_model_loading,11
test_losses,11
plot_utils,11
kitti_dataset,11
attack,11
mobilenetv2,11
tools,11
senet,11
lightconv,11
iterators,11
functional,11
initialize,11
params,11
lstm,11
sequence_generator,11
progress_bar,11
list_dataset,11
adam,11
interactive,11
meteor,11
features,11
pooling,11
cross_entropy_loss,11
analyze_logs,11
tokenization_utils,11
main_batch_mean_std,11
main_batch_mc_eced_anneal,11
helper,10
mae,10
adaptive_softmax,10
launch,10
rotated_boxes,10
batch_norm,10
detection_utils,10
video_visualizer,10
poolers,10
test_time_augmentation,10
core,10
discriminator,10
test_nms,10
optim,10
voc,10
class_names,10
test_train,10
log,10
pnasnet,10
dpn,10
fairseq_task,10
learned_positional_embedding,10
initializer,10
adamax,10
settings,10
optimizers,10
sac,10
binarizer,10
indexed_dataset,10
gpt2_bpe_utils,10
audio_utils,10
fused_adam,10
fp16_optimizer,10
fused_lamb,10
eval_lm,10
truncated_bptt_lm_task,10
rerank,10
normalize,10
collate,10
tokenization_bert,10
dropout,10
test_time_aug,10
resnest,10
test_config,10
get_flops,10
pytorch2onnx,10
print_config,10
coco_eval,10
iou_loss,10
recall,10
squeezenet,10
masked_dataset,10
masked_builder,10
main_batch_mc_eced,10
light_sersic_x2__clump,10
yolo,9
sweep,9
fast_rcnn,9
nets,9
glue,9
test_sampler,9
cse,9
chart,9
embed,9
vis,9
geometry,9
pretrain,9
test_export,9
segmentation,9
box_ops,9
adamw,9
generator,9
plotting,9
task,9
preact_resnet,9
layer_decay_optimizer_constructor,9
base_trainer,9
pca,9
pdb,9
sequence_scorer,9
iterative_refinement_generator,9
hub_utils,9
incremental_decoding_utils,9
legacy_distributed_data_parallel,9
lightconv_lm,9
fconv_self_att,9
composite_encoder,9
multilingual_transformer,9
fairseq_incremental_decoder,9
lstm_lm,9
fconv_lm,9
distributed_fairseq_model,9
fairseq_encoder,9
transformer_from_pretrained_xlm,9
fairseq_decoder,9
fconv,9
fairseq_model,9
wav2vec,9
insertion_transformer,9
levenshtein_transformer,9
cmlm_transformer,9
levenshtein_utils,9
nonautoregressive_transformer,9
nat_crf_transformer,9
iterative_nonautoregressive_transformer,9
nonautoregressive_ensembles,9
fairseq_nat_model,9
model_xlmr,9
model_camembert,9
alignment_utils,9
label_smoothed_cross_entropy_with_alignment,9
adaptive_loss,9
label_smoothed_cross_entropy,9
fairseq_criterion,9
composite_loss,9
nat_loss,9
prepend_token_dataset,9
denoising_dataset,9
plasma_utils,9
append_token_dataset,9
monolingual_dataset,9
nested_dictionary_dataset,9
num_samples_dataset,9
pad_dataset,9
replace_dataset,9
id_dataset,9
noising,9
concat_sentences_dataset,9
raw_label_dataset,9
roll_dataset,9
numel_dataset,9
sort_dataset,9
mask_tokens_dataset,9
lru_cache_dataset,9
fairseq_dataset,9
dictionary,9
base_wrapper_dataset,9
backtranslation_dataset,9
subsample_dataset,9
round_robin_zip_datasets,9
resampling_dataset,9
strip_token_dataset,9
transform_eos_lang_pair_dataset,9
lm_context_window_dataset,9
prepend_dataset,9
token_block_dataset,9
multi_corpus_sampled_dataset,9
colorize_dataset,9
transform_eos_dataset,9
offset_tokens_dataset,9
language_pair_dataset,9
subword_nmt_bpe,9
moses_tokenizer,9
hf_bert_bpe,9
space_tokenizer,9
nltk_tokenizer,9
sentencepiece_bpe,9
gpt2_bpe,9
fastbpe,9
raw_audio_dataset,9
masked_lm_dataset,9
block_pair_dataset,9
masked_lm_dictionary,9
positional_embedding,9
adaptive_input,9
sparse_multihead_attention,9
sinusoidal_positional_embedding,9
dynamic_convolution,9
character_token_embedder,9
sparse_transformer_sentence_encoder,9
unfold,9
conv_tbc,9
scalar_bias,9
linearized_convolution,9
sparse_transformer_sentence_encoder_layer,9
vggblock,9
beamable_mm,9
dynamic_crf_layer,9
downsampled_multihead_attention,9
grad_multiply,9
lightweight_convolution,9
gelu,9
dynamicconv_layer,9
lightconv_layer,9
adagrad,9
fairseq_optimizer,9
bmuf,9
nag,9
adadelta,9
fairseq_lr_scheduler,9
tri_stage_lr_scheduler,9
fixed_schedule,9
inverse_square_root_schedule,9
cosine_lr_scheduler,9
polynomial_decay_schedule,9
triangular_lr_scheduler,9
reduce_lr_on_plateau,9
dummy_masked_lm,9
dummy_model,9
dummy_lm,9
translation_from_pretrained_xlm,9
semisupervised_translation,9
cross_lingual_lm,9
multilingual_translation,9
translation_lev,9
multilingual_masked_lm,9
denoising,9
translation,9
audio_pretraining,9
test_file_io,9
test_transformer,9
server,9
parse,9
stats,9
dla,9
ade20k,9
coco_instance,9
modeling_bert,9
processor,9
generation,9
activation,9
random,9
wrn,9
llama,9
browse_dataset,9
wider_face,9
runner,9
video,8
bounding_box,8
hooks,8
roi_align_rotated,8
grouped_batch_sampler,8
pytorch_utils,8
test_transform,8
fused_act,8
randaugment,8
autoencoder,8
hrfpn,8
lr_decay,8
optim_factory,8
experiments,8
test_options,8
data_generator,8
inception,8
