File Name,Frequency
__init__,3919
utils,619
train,326
setup,214
model,207
main,185
test,159
config,129
base,109
resnet,104
logger,102
builder,98
dataset,96
loss,94
util,93
transforms,92
misc,81
build,72
metrics,70
trainer,66
inference,63
conf,62
models,60
data_utils,58
data,55
evaluate,54
preprocess,51
transformer,50
datasets,49
layers,48
run,45
eval,44
coco,43
cityscapes,42
transformation,41
losses,39
checkpoint,38
registry,37
optimizer,36
visualize,36
lr_scheduler,36
dataloader,35
evaluation,35
demo,35
common,34
version,32
sampler,32
vgg,31
prepare,31
core,30
makeplot,30
networks,28
base_model,27
backbone,27
fcos,27
env,26
test_utils,24
io,24
benchmark,24
options,23
visualization,23
pytorch2onnx,23
model_utils,22
dist_utils,22
get_flops,22
anchor_generator,22
loading,21
rpn,21
base_dataset,20
metric,20
resnext,20
voc,20
collect_env,20
train_net,20
default_runtime,20
fpn,20
res_layer,20
data_loader,20
score,19
wider_face,19
image,18
distributed,18
multihead_attention,18
tokenizer,18
loader,18
transform,18
default,18
defaults,18
compose,18
cross_entropy_loss,18
hrnet,18
engine,17
cross_entropy,17
masked_lm,17
file_utils,17
wrappers,17
tools,17
evaluator,17
accuracy,17
deepfashion,17
formating,17
custom,17
dataset_wrappers,17
args,17
imagenet,17
deform_conv,17
configs,16
constants,16
meters,16
ops,16
mlp,16
network,16
helpers,16
preprocessing,15
base_trainer,15
densenet,15
retinanet,15
class_names,15
bbox_nms,15
coco_panoptic,15
test_config,15
pointnet2_modules,15
pointnet2_utils,15
pascal_voc,15
publish_model,15
roi_align,15
genotypes,15
comm,15
timer,14
transformer_lm,14
transformer_layer,14
search,14
hubconf,14
functional,14
filter,14
optimization,14
max_iou_assigner,14
fcos_head,14
eval_hooks,14
distributed_sampler,14
bbox_head,14
weight_init,14
eulerangles,14
sentence_ranking,13
generate,13
validate,13
provider,13
mobilenet,13
mobilenetv2,13
alexnet,13
visualizer,13
ssd_head,13
unet,13
train_utils,13
fast_rcnn,13
focal_loss,13
iou_loss,13
smooth_l1_loss,13
get_data,13
geometry,13
predict,13
download,13
ema,12
hub_interface,12
qconv,12
qemb,12
qlinear,12
language_modeling,12
agent,12
upfirdn2d,12
modules,12
decoder,12
normalize,12
blocks,12
optim,12
sampling,12
cifar,12
assign_result,12
sampling_result,12
test_misc,12
dataset_mapper,12
stat,12
resnest,12
retina_head,12
