Word,Frequency
the,409786
of,231291
to,177841
a,127664
for,123663
in,107387
and,101373
is,96810
tensor,64807
list,55145
with,54888
if,49923
be,49686
this,49654
model,48919
or,48303
args,47209
shape,45005
int,43825
from,43313
each,40428
obj,38956
x,38701
optional,35366
default,34688
returns,34608
image,34401
torch,33542
dict,32607
n,31764
license,30385
as,30196
input,29175
are,29149
number,29081
that,28986
not,27980
by,27787
on,27772
class,27346
all,27124
true,25892
param,25630
data,25175
used,25016
self,24736
loss,24366
size,24044
output,23546
none,22934
str,22661
return,22502
c,22278
float,22213
will,21863
layer,21573
file,21539
it,20955
an,20937
use,20495
tuple,20124
batch,19958
config,19739
function,18821
we,18438
set,18281
b,18273
bool,18118
dataset,17793
training,17613
w,17299
when,16799
s,16399
h,16008
at,14578
which,14567
can,14498
sequence,14387
https,14299
type,14221
under,13935
one,13421
test,13320
value,13021
only,13002
mask,12907
feature,12873
t,12865
defaults,12824
parameters,12743
array,12613
print,12491
should,12414
attention,12339
false,12278
get,12219
see,12218
i,12002
whether,11921
source,11821
token,11783
e,11764
level,11611
module,11350
you,11029
np,10873
labels,10829
name,10792
same,10765
copyright,10721
features,10613
path,10485
length,10484
org,10436
scale,10251
using,10242
compute,10242
weights,10213
has,10094
box,10088
k,9916
images,9897
values,9884
head,9860
index,9838
first,9832
results,9790
tokens,9695
given,9615
forward,9548
boxes,9542
arguments,9538
outputs,9484
target,9452
g,9448
single,9284
load,9275
object,9175
y,9137
layers,9073
add,8963
code,8945
into,8595
nn,8575
format,8412
tf,8386
transformers,8364
sample,8348
dictionary,8284
any,8273
may,8259
where,8248
directory,8231
distributed,8189
have,8108
configuration,8099
label,8076
its,8046
indices,7971
channels,7885
no,7863
method,7813
time,7773
inputs,7709
string,7680
pytorch,7553
train,7541
classification,7417
bboxes,7392
weight,7367
m,7336
base,7304
models,7218
numpy,7203
after,7175
com,7170
points,7056
bbox,7004
licensed,6840
ndarray,6797
random,6768
map,6768
d,6740
mean,6737
matrix,6736
note,6727
encoder,6646
original,6617
root,6604
specific,6528
last,6521
language,6517
samples,6454
scores,6409
state,6404
contains,6397
truth,6363
network,6320
arxiv,6303
save,6272
version,6228
import,6219
github,6164
block,6126
based,6109
example,6107
padding,6073
create,6073
then,6034
range,6011
learning,6009
end,5916
without,5908
current,5887
tokenizer,5879
between,5837
different,5816
returned,5789
embedding,5786
optimizer,5749
r,5716
point,5716
ground,5686
convert,5649
hidden,5644
either,5619
key,5553
prediction,5543
but,5500
apache,5500
instance,5473
inc,5469
two,5465
step,5455
gt,5453
width,5388
update,5365
check,5360
so,5343
floattensor,5322
masks,5298
top,5284
dimension,5283
mode,5270
containing,5237
per,5235
position,5213
epoch,5187
ids,5184
text,5167
more,5157
found,5148
before,5134
specified,5112
dim,5107
decoder,5106
py,5097
average,5092
keys,5080
parameter,5079
checkpoint,5063
new,5045
corresponding,5037
linear,5029
log,5028
rate,5017
conv,4950
max,4891
generate,4880
required,4876
information,4862
split,4851
result,4829
states,4811
do,4810
order,4806
z,4757
than,4731
facebook,4711
id,4696
multiple,4679
copy,4675
tree,4642
tensors,4639
channel,4596
evaluation,4585
anchors,4549
classes,4540
abs,4513
math,4505
make,4502
some,4426
positive,4423
up,4420
height,4415
embeddings,4407
maximum,4399
factor,4386
initialize,4373
rights,4372
score,4361
files,4317
affiliates,4315
also,4286
device,4276
reserved,4259
len,4255
http,4235
transform,4224
transformer,4204
software,4194
over,4173
examples,4165
build,4163
proposals,4149
f,4084
following,4083
center,4074
sum,4070
run,4067
right,4061
regression,4057
must,4056
out,4049
pdf,4049
need,4047
other,4034
targets,4030
provided,3975
stride,3964
iou,3955
dropout,3920
during,3907
vector,3903
passed,3859
heads,3845
left,3814
line,3806
apply,3804
non,3803
task,3794
pretrained,3777
multi,3760
stage,3750
implementation,3748
calculate,3737
pre,3730
segmentation,3719
there,3686
settings,3673
instead,3668
case,3661
here,3657
memory,3651
start,3641
process,3636
predictions,3635
sentence,3633
p,3628
elements,3624
mit,3624
call,3615
except,3599
convolution,3533
otherwise,3495
logits,3488
bounding,3474
ratio,3466
datasets,3463
td,3461
img,3459
predicted,3455
www,3452
python,3442
loading,3402
vocabulary,3374
norm,3369
conditions,3363
normalization,3356
like,3335
element,3320
obtain,3315
second,3298
resnet,3285
means,3283
valid,3278
softmax,3262
anchor,3260
axis,3255
json,3213
masked,3197
bs,3166
frame,3162
bert,3151
testing,3150
info,3149
gpu,3148
v,3148
space,3146
func,3120
every,3108
applicable,3093
bias,3087
todo,3085
longtensor,3084
implied,3072
sampling,3057
computing,3042
basis,3033
unless,3024
according,3014
warranties,3009
writing,3007
instances,2997
cfg,2995
kind,2980
initial,2979
trained,2979
express,2976
pass,2974
color,2969
added,2965
logger,2961
utf,2953
paper,2950
special,2946
item,2939
filename,2937
l,2923
both,2919
remove,2909
maps,2903
probability,2888
error,2877
ignored,2858
noqa,2851
activation,2851
law,2846
gradient,2842
computed,2842
threshold,2827
these,2813
initialization,2812
params,2808
empty,2806
limitations,2804
negative,2803
options,2789
variable,2772
agreed,2765
names,2759
governing,2748
permissions,2748
does,2740
logging,2739
rotation,2739
crop,2737
licenses,2737
coding,2735
coordinates,2731
depth,2731
filter,2722
corner,2718
pipeline,2716
attentions,2716
j,2699
pad,2674
called,2674
blocks,2672
details,2671
compliance,2668
init,2661
zero,2652
standard,2651
they,2644
backbone,2633
sequences,2624
frames,2624
video,2618
download,2593
append,2591
env,2587
next,2584
levels,2584
else,2582
residual,2582
meta,2582
distance,2570
action,2570
selected,2563
keep,2557
master,2546
seed,2544
validation,2535
just,2533
total,2528
objects,2527
them,2523
lr,2484
how,2471
assign,2468
tensorflow,2466
construct,2465
cls,2456
integer,2453
offset,2449
kwargs,2442
kernel,2440
want,2439
reference,2432
word,2431
metrics,2430
fairseq,2412
style,2405
search,2403
augmentation,2397
context,2397
positions,2397
distribution,2395
dataloader,2393
pair,2390
detection,2380
contain,2379
query,2364
functions,2362
html,2358
normalize,2339
generated,2339
policy,2338
argument,2329
losses,2321
computes,2304
since,2293
support,2290
read,2287
relative,2283
loaded,2264
blob,2261
avoid,2249
applied,2238
evaluate,2237
noise,2232
dtype,2216
randomly,2215
environment,2192
defined,2191
relu,2187
cuda,2182
sampled,2181
etc,2178
saved,2166
transformation,2164
inference,2159
was,2144
cache,2142
transforms,2137
don,2121
shift,2120
local,2120
cpu,2119
area,2117
uses,2115
indicates,2108
reduction,2098
been,2088
modified,2085
take,2078
node,2077
group,2065
define,2062
their,2057
bin,2046
such,2040
steps,2040
main,2032
background,2030
part,2025
std,2012
normalized,2010
encode,2007
best,2003
assert,1992
angle,1992
gaussian,1987
final,1985
normal,1981
binary,1978
flip,1974
ignore,1971
re,1969
large,1967
find,1963
supported,1962
already,1959
alpha,1957
while,1948
graph,1933
coco,1930
sub,1925
dimensions,1920
through,1920
callable,1919
eval,1916
utils,1909
mapping,1907
pairs,1897
needed,1895
pooling,1882
change,1880
back,1878
store,1873
semantic,1872
match,1868
scalar,1865
full,1864
idx,1860
window,1846
cross,1837
q,1827
pred,1827
bottom,1818
annotation,1818
annotations,1817
methods,1815
grid,1815
across,1812
perform,1811
modules,1809
modeling,1806
plot,1803
global,1802
decoding,1801
resize,1800
architecture,1796
assigned,1795
huggingface,1781
generator,1779
sure,1776
takes,1768
beam,1768
above,1760
around,1759
setting,1754
region,1752
small,1748
direction,1748
shuffle,1745
parallel,1743
override,1734
predict,1733
progress,1733
nms,1724
would,1723
now,1717
specify,1715
bsz,1708
scaling,1694
networks,1690
your,1687
branch,1684
sizes,1681
weighted,1678
metric,1667
rescale,1663
correct,1662
always,1657
form,1656
write,1653
expected,1650
extract,1649
proposal,1645
batches,1644
user,1644
speed,1642
tasks,1642
clip,1640
gradients,1636
because,1636
prefix,1629
fixed,1625
net,1625
parser,1619
prepare,1617
additional,1615
representation,1612
rank,1610
processing,1609
category,1604
attributes,1603
rgb,1597
mmcv,1597
scales,1596
boolean,1593
corresponds,1589
min,1587
including,1585
done,1583
equal,1583
pil,1582
meth,1580
precision,1578
patch,1576
co,1572
wrapper,1569
minimum,1562
replace,1560
directly,1557
os,1555
team,1552
reduce,1549
span,1544
imagenet,1543
handle,1536
val,1536
encoding,1534
associated,1531
iteration,1527
most,1524
sampler,1521
variables,1519
operation,1515
authors,1510
simple,1504
documentation,1500
decay,1499
vocab,1499
camera,1496
u,1492
loop,1489
previous,1489
row,1487
pixel,1484
convolutional,1479
lengths,1478
within,1474
bar,1468
select,1461
usage,1460
num,1459
bn,1455
possible,1450
def,1449
field,1443
extra,1439
choose,1438
times,1437
deltas,1435
converted,1434
edge,1421
library,1418
along,1416
created,1416
sets,1413
setup,1409
available,1409
computation,1406
txt,1404
algorithm,1403
creates,1403
project,1400
probabilities,1397
segment,1397
roi,1396
accuracy,1392
location,1390
fields,1388
being,1386
gamma,1385
folder,1382
usr,1379
google,1378
vectors,1378
statistics,1373
useful,1371
lower,1367
inside,1366
custom,1366
what,1365
backward,1364
running,1364
column,1362
gpus,1362
checkpoints,1362
table,1356
control,1349
raw,1346
groups,1345
signal,1342
spatial,1342
radius,1342
many,1341
reset,1339
audio,1339
mmdet,1339
our,1338
coordinate,1334
iterable,1333
skip,1332
cnn,1329
real,1327
roberta,1325
classifier,1325
parse,1323
converts,1321
heatmap,1321
components,1317
open,1310
rois,1303
resolution,1302
question,1298
beta,1298
automatically,1293
command,1292
rtype,1290
th,1286
tests,1284
about,1280
summary,1278
usually,1278
too,1278
deep,1277
three,1276
eos,1275
constant,1273
