Word,Frequency
the,967266
of,453454
to,437815
a,275443
for,241905
is,210144
and,208254
in,205453
if,122907
or,122312
be,120030
with,111043
optional,108316
model,107847
this,100508
tensor,98026
from,94946
list,84745
torch,79932
that,79667
int,76613
args,74327
not,74134
as,71509
shape,71048
x,69523
image,68871
are,66749
returns,64923
input,64897
license,60738
by,60681
on,60642
used,58469
defaults,57186
all,56250
param,54593
number,54305
true,53201
each,52548
will,52477
it,50369
str,49919
an,49741
default,49389
use,47880
n,45492
return,44646
data,44024
s,43692
we,43185
output,42868
none,42726
dict,40930
can,40510
attention,40104
size,39969
float,39292
when,39210
self,38891
function,38611
class,37664
layer,37617
set,37165
tuple,36933
b,35830
bool,35540
https,34631
at,33761
c,33565
file,33262
config,33092
batch,32324
t,31272
type,30838
parameters,30557
which,30486
whether,30241
only,30060
value,29816
you,29226
mask,28970
test,28513
loss,28356
see,28229
should,27708
under,26966
e,26895
one,26541
values,26531
sequence,26421
token,25995
i,25569
h,25403
w,25214
false,24977
text,24577
using,24205
array,23359
dataset,23312
training,22957
get,22736
np,22522
name,22407
tokens,22144
any,21949
models,21272
module,21251
path,20965
method,20727
org,20697
y,20600
layers,20556
first,19834
weights,19663
object,19621
g,19462
same,19198
embeddings,19025
may,18966
inputs,18930
labels,18824
images,18822
has,18819
configuration,18782
given,18494
d,18444
length,18372
have,18299
k,18089
ndarray,17775
distributed,17488
print,17182
time,17036
into,16970
index,16889
encoder,16866
copyright,16794
check,16697
m,16656
where,16584
no,16173
compute,16158
format,16135
sample,15842
more,15807
import,15727
indices,15671
forward,15642
key,15498
load,15481
add,15458
dimension,15434
prompt,15422
specified,15375
features,15285
com,15005
nn,14964
arguments,14891
string,14782
embedding,14758
scale,14641
points,14563
device,14544
transformers,14405
outputs,14364
generated,14257
feature,14220
apache,13893
single,13828
width,13810
then,13807
dictionary,13770
without,13740
numpy,13697
state,13664
f,13657
floattensor,13645
parameter,13614
returned,13611
version,13551
math,13537
results,13504
step,13462
github,13239
padding,12962
pytorch,12957
last,12948
example,12884
provided,12879
decoder,12839
note,12774
huggingface,12763
tensors,12729
specific,12717
between,12682
passed,12612
hidden,12590
so,12526
height,12478
create,12431
boxes,12356
position,12276
software,12227
states,12182
original,12128
base,12126
language,12123
channels,12060
required,11953
different,11886
block,11865
ids,11849
code,11842
z,11833
head,11833
either,11761
random,11743
r,11617
after,11606
current,11605
transformer,11566
target,11545
weight,11529
information,11493
python,11487
but,11434
based,11386
obj,11380
copy,11375
two,11254
generate,11191
need,11157
matrix,11083
samples,11081
p,11025
point,11013
save,10976
l,10915
py,10900
box,10716
new,10677
generation,10675
dim,10653
tokenizer,10618
containing,10605
than,10304
per,10285
must,10221
map,10218
its,10199
out,10189
arxiv,10185
q,10161
classification,10153
mean,10116
make,10099
rights,10034
convert,9994
other,9937
pass,9920
tf,9907
also,9874
case,9823
process,9798
source,9764
instead,9708
initialize,9621
range,9587
scores,9571
reserved,9483
instance,9346
v,9312
examples,9306
pipeline,9282
corresponding,9221
mode,9191
order,9154
linear,9139
end,9095
up,9003
id,9003
run,8994
licensed,8987
before,8982
apply,8947
non,8912
j,8853
update,8850
tests,8843
dtype,8819
level,8716
paddle,8692
log,8666
conditions,8661
contains,8637
do,8618
following,8584
http,8558
keys,8538
optimizer,8535
label,8534
directory,8524
maximum,8486
argument,8485
otherwise,8481
here,8460
except,8358
masked,8325
query,8288
over,8219
steps,8183
pre,8123
channel,8101
train,8064
basis,8020
prediction,8014
abs,7971
result,7903
heads,7902
www,7879
defined,7861
masks,7856
multiple,7844
obtain,7837
rate,7833
u,7803
checkpoint,7726
bias,7625
during,7594
implied,7569
memory,7538
dropout,7448
warranties,7427
kind,7425
files,7355
unless,7345
express,7339
copied,7315
noise,7301
applicable,7198
coordinates,7192
error,7189
writing,7169
calculate,7162
some,7146
does,7143
logits,7111
factor,7075
split,7074
there,7057
todo,7014
paper,6978
max,6972
final,6956
law,6943
cross,6929
like,6929
kwargs,6872
main,6866
licenses,6859
second,6830
axis,6794
generator,6778
zero,6756
multi,6751
limitations,6747
vector,6714
compliance,6698
start,6694
frame,6694
governing,6678
inference,6670
permissions,6668
agreed,6660
element,6638
blob,6632
details,6602
call,6549
objects,6540
clip,6464
added,6422
build,6410
computed,6390
diffusion,6353
learning,6353
score,6258
top,6240
pdf,6223
these,6216
predictions,6185
applied,6168
scheduler,6167
depth,6163
sampling,6154
cache,6154
gradient,6133
implementation,6131
names,6120
both,6109
network,6108
ignored,6087
average,6082
blocks,6067
loading,6063
selected,6062
normalization,6044
metric,6029
task,6008
attentions,5996
such,5992
called,5929
evaluation,5928
them,5926
transform,5853
initial,5822
norm,5817
remove,5790
longtensor,5773
ignore,5742
distribution,5740
co,5736
special,5717
avoid,5696
activation,5694
sequences,5688
sum,5632
inc,5592
o,5579
their,5574
cpu,5574
stage,5553
classes,5541
ratio,5492
user,5490
guidance,5449
support,5428
they,5419
pil,5408
computing,5399
datasets,5396
local,5370
left,5354
reference,5352
methods,5348
expected,5326
correct,5292
video,5249
uses,5249
center,5249
right,5245
want,5241
relative,5208
frames,5200
negative,5199
perform,5198
global,5197
just,5181
space,5177
gpu,5174
group,5173
processor,5171
kernel,5164
bs,5156
standard,5135
pad,5111
root,5096
next,5070
dimensions,5030
was,4999
team,4986
probability,4967
along,4960
len,4959
timesteps,4958
timestep,4954
json,4936
params,4918
positions,4910
diffusers,4899
ground,4890
bounding,4887
truth,4886
attributes,4877
total,4875
means,4862
window,4856
your,4846
part,4843
initialization,4829
filter,4822
according,4806
don,4801
large,4783
found,4776
keep,4775
predicted,4763
bert,4763
rank,4729
stride,4715
integer,4699
what,4688
convolution,4686
patch,4686
classifier,4684
pretrained,4666
since,4660
testing,4644
valid,4643
distance,4632
needed,4616
threshold,4598
already,4586
how,4585
change,4583
match,4567
info,4525
documentation,4518
functions,4495
parallel,4488
bboxes,4473
line,4471
utils,4461
processing,4450
sure,4441
read,4429
softmax,4421
elements,4418
been,4416
every,4406
alpha,4401
cuda,4384
epoch,4381
pixel,4376
refer,4375
prompts,4369
types,4369
series,4343
node,4337
utf,4309
initializing,4297
additional,4287
computes,4286
vocabulary,4286
trained,4266
because,4261
bbox,4249
metrics,4248
empty,4247
variable,4244
supported,4242
context,4232
plot,4223
callable,4220
stable,4218
prepare,4206
positive,4197
search,4193
scaling,4186
store,4162
color,4150
available,4135
modules,4115
indicates,4107
full,4106
custom,4097
else,4094
mapping,4094
within,4092
find,4079
field,4074
options,4063
previous,4051
seed,4046
graph,4036
loaded,4020
control,4019
vit,4016
style,3992
pipelines,3991
residual,3981
item,3961
usually,3958
init,3953
targets,3945
img,3935
latents,3928
above,3920
place,3917
prefix,3915
encoding,3884
disable,3879
predict,3876
decoding,3868
precision,3862
through,3861
take,3843
segmentation,3838
conv,3838
qml,3838
include,3794
across,3783
table,3773
api,3768
html,3731
contain,3727
while,3719
extract,3716
docs,3701
detection,3701
always,3700
positional,3695
evaluate,3688
tree,3679
attribute,3674
coding,3674
including,3670
back,3670
setting,3664
please,3654
action,3652
being,3650
validation,3618
handle,3604
resolution,3597
re,3596
regression,3583
projection,3572
backbone,3569
now,3568
our,3564
work,3559
equal,3551
encoded,3544
def,3543
pixels,3536
pair,3516
operation,3515
keyword,3514
sampled,3512
optionally,3505
representing,3492
sets,3486
ego,3475
environment,3473
gaussian,3461
word,3455
vectors,3450
backward,3446
google,3437
normalize,3426
grid,3419
times,3411
dataloader,3407
skip,3403
architecture,3389
sentence,3387
representation,3386
define,3381
noqa,3381
attr,3378
modified,3374
lower,3367
running,3359
settings,3350
would,3343
variables,3333
fit,3332
those,3325
directly,3324
etc,3319
encode,3318
audio,3300
converted,3275
denoising,3265
form,3262
free,3256
logger,3253
tensorflow,3249
filename,3248
unet,3248
saved,3245
possible,3240
interface,3240
computation,3237
simple,3220
ensure,3214
speed,3209
pt,3204
system,3198
takes,3191
corresponds,3188
bin,3179
raw,3174
question,3168
associated,3167
created,3165
append,3158
meta,3157
superclass,3154
jax,3142
modeling,3141
en,3137
boolean,3126
env,3125
most,3121
gradients,3119
checks,3110
beta,3106
iteration,3105
below,3096
rotation,3095
extra,3087
minimum,3086
library,3071
column,3048
future,3048
static,3047
write,3043
needs,3020
resnet,3019
coordinate,3008
correctly,2977
small,2969
vision,2960
construct,2959
authors,2953
union,2952
binary,2948
func,2942
answer,2940
logging,2934
lora,2934
agent,2932
groups,2927
strings,2923
useful,2921
maps,2919
setup,2917
response,2917
min,2898
raises,2894
saving,2893
necessary,2890
trajectory,2890
url,2883
cfg,2881
normal,2881
select,2880
master,2877
converts,2874
gt,2874
frequency,2867
direction,2864
op,2847
transformation,2843
mlp,2838
reduction,2832
works,2830
calling,2828
hunter,2825
circuit,2817
related,2806
todd,2804
download,2799
normalized,2797
calls,2796
past,2794
reduce,2790
edge,2790
usage,2785
open,2785
progress,2775
applies,2773
optimization,2763
might,2755
quality,2743
callback,2742
iou,2738
internal,2738
lr,2736
scenario,2723
about,2720
src,2707
requires,2698
higher,2693
best,2685
algorithm,2683
deviation,2681
many,2678
enable,2678
decode,2676
updated,2666
tweak,2663
arrays,2659
resize,2659
chunk,2655
similar,2649
cls,2648
loop,2647
provide,2644
implements,2642
tasks,2638
currently,2633
components,2631
probabilities,2629
fixed,2625
facebook,2624
way,2615
initialized,2613
net,2611
crop,2608
flag,2600
pairs,2591
override,2582
less,2576
wires,2576
done,2550
row,2549
replace,2548
folder,2547
losses,2546
preprocess,2541
absolute,2538
structure,2528
offset,2520
spatial,2519
includes,2518
automatically,2515
could,2513
nvidia,2498
instances,2498
latent,2484
via,2480
autotokenizer,2479
nodes,2478
area,2478
scene,2475
preprocessing,2466
content,2458
angle,2448
dynamic,2442
openmmlab,2439
choose,2436
creates,2435
reset,2434
weighted,2432
paths,2427
present,2420
script,2418
desired,2413
implemented,2413
trainer,2406
mit,2400
matrices,2395
metadata,2394
show,2393
pretrainedtokenizer,2389
idx,2386
description,2385
decay,2384
glossary,2382
std,2372
detail,2369
view,2362
starting,2361
cases,2361
inside,2360
real,2350
rgb,2347
statistics,2346
common,2345
warning,2343
assert,2343
shift,2342
better,2341
os,2341
too,2339
beam,2337
message,2336
once,2329
convolutional,2323
schedulers,2322
batched,2317
wrapper,2314
buffer,2312
product,2307
padded,2302
obtained,2289
supports,2284
specify,2277
auto,2274
channeldimension,2274
transforms,2272
pooling,2271
low,2268
weighting,2261
zeros,2261
behavior,2259
pylint,2256
well,2255
operator,2246
schedule,2245
defines,2244
backend,2244
checkpoints,2241
issues,2238
represents,2238
eval,2227
down,2225
affiliates,2219
square,2218
radius,2218
document,2210
scalar,2206
augmentation,2196
prior,2195
fine,2193
camera,2193
words,2192
fields,2189
later,2188
unique,2187
tip,2186
processes,2185
easily,2185
intermediate,2183
iterable,2182
particular,2178
annotations,2176
project,2170
stored,2169
long,2166
location,2165
pose,2165
passing,2164
ref,2162
instantiate,2155
enabled,2154
cannot,2153
dataframe,2147
bsz,2146
rescale,2145
template,2144
lane,2144
high,2143
relu,2139
sub,2135
io,2135
identifier,2133
corporation,2125
randomly,2123
try,2121
layernorm,2118
batches,2116
gpt,2110
velocity,2101
semantic,2098
simulation,2097
post,2094
gets,2088
epsilon,2087
iterations,2084
doesn,2084
vae,2080
vocab,2079
taken,2077
matching,2077
performs,2070
pretrainedconfig,2058
exists,2056
grad,2050
sizes,2047
unit,2042
inherits,2042
drop,2034
fully,2032
stop,2031
option,2027
off,2023
columns,2021
units,2016
wise,2015
condition,2012
strategy,2011
larger,2011
num,2010
operations,2009
indicating,2007
constant,2005
cost,2005
adding,2004
exist,2000
relevant,1996
around,1993
openai,1992
guide,1990
reshape,1984
general,1984
segment,1979
raise,1965
bar,1965
were,1962
inherited,1960
al,1958
merge,1952
annotation,1950
neural,1948
downloading,1938
abstract,1938
axes,1935
very,1929
configdict,1928
runs,1921
three,1914
et,1910
determine,1907
compatibility,1899
connection,1897
helper,1896
invalid,1894
smaller,1892
outside,1892
performance,1889
dimensionality,1885
slice,1884
docstring,1883
subclass,1882
items,1879
observation,1874
retrieve,1874
objective,1873
plt,1863
calculated,1858
plain,1857
configs,1855
processed,1851
gpus,1851
feed,1850
adapted,1848
networks,1847
sigma,1846
link,1840
val,1839
performing,1839
lengths,1837
fast,1835
due,1828
numbers,1825
command,1823
pi,1822
variance,1822
queries,1821
llama,1816
sparse,1816
lists,1815
png,1810
background,1810
parse,1807
errors,1807
sequential,1805
actual,1805
jnp,1805
sampler,1805
anchors,1805
bottom,1800
doing,1800
epochs,1800
basic,1797
allow,1795
region,1793
event,1792
interval,1789
several,1785
least,1783
causal,1782
eps,1780
defining,1778
even,1774
usr,1773
count,1772
entropy,1764
calculation,1764
half,1764
difference,1761
initializes,1759
span,1759
category,1758
matches,1749
flow,1748
cached,1748
gelu,1744
core,1742
move,1738
chunks,1731
accuracy,1730
inverse,1726
interpolation,1723
requests,1721
conditioning,1719
modify,1717
policy,1716
branch,1714
momentum,1711
applying,1709
compatible,1705
research,1704
pool,1704
stochastic,1703
shapes,1702
sqrt,1697
beginning,1694
frac,1693
pooled,1689
component,1687
generates,1686
attn,1686
scaled,1685
typically,1683
stream,1681
extracted,1679
whose,1676
ones,1674
allows,1673
connected,1671
track,1669
section,1668
transformed,1663
side,1658
signal,1655
term,1653
let,1652
measurement,1645
bn,1645
spw,1642
atoms,1640
valueerror,1640
figure,1638
transpose,1638
experiment,1637
included,1636
lines,1636
uniform,1632
gamma,1632
tokenize,1632
hub,1630
record,1629
levels,1629
lambda,1624
indicate,1620
ranks,1620
flip,1619
missing,1619
adversarial,1619
concatenate,1608
references,1608
built,1606
phase,1606
joint,1605
considered,1604
pred,1603
world,1600
attack,1600
eta,1597
bound,1597
temperature,1597
changes,1592
allowed,1590
agents,1590
still,1584
implement,1581
old,1581
access,1581
lidar,1579
scales,1577
problem,1577
constructor,1572
terms,1571
draw,1571
pdb,1571
however,1568
delta,1563
history,1561
depending,1560
microsoft,1558
users,1553
stages,1553
specifies,1553
tuples,1550
adapter,1548
integers,1547
th,1545
cat,1538
upper,1536
deep,1535
representations,1534
overridden,1532
pooler,1531
solution,1530
deterministic,1530
fmt,1530
adds,1529
generic,1529
inf,1526
account,1523
program,1518
similarity,1517
resized,1514
meth,1514
notice,1513
verify,1513
pretrainedmodel,1513
constructs,1511
force,1511
shall,1510
corner,1508
assume,1506
assign,1505
translation,1494
database,1493
removed,1492
numerical,1492
loader,1490
exception,1487
put,1486
effect,1486
observations,1485
plus,1485
overlap,1483
machine,1482
having,1481
megatron,1475
whole,1474
updates,1472
resizing,1471
devices,1471
cast,1471
fix,1470
title,1470
sq,1464
gather,1462
performed,1456
nearest,1456
quantized,1452
windows,1444
cliptokenizer,1444
efficient,1441
described,1440
equivalent,1439
entire,1438
container,1434
cosine,1430
dummy,1429
cloud,1428
bit,1425
seconds,1424
lm,1424
hf,1423
detr,1423
power,1422
existing,1422
represented,1421
expand,1420
mesh,1416
parent,1415
further,1410
generating,1410
db,1406
expert,1404
thus,1404
discrete,1403
learnable,1403
faster,1402
actions,1402
conditional,1400
yield,1396
subset,1395
changed,1395
copies,1395
join,1394
ax,1394
property,1393
amount,1391
request,1391
likelihood,1390
controlnet,1388
imagenet,1381
dot,1381
equation,1379
engine,1377
papers,1375
own,1373
specifying,1373
therefore,1361
quantization,1361
dilation,1357
conversion,1355
var,1355
accessing,1352
profile,1350
bounds,1347
wh,1342
together,1340
noisy,1340
keras,1338
able,1337
date,1337
until,1335
posterior,1335
limit,1334
nan,1331
clean,1329
cos,1327
overwrite,1325
disk,1324
author,1322
building,1321
jit,1320
assigned,1317
combination,1313
named,1313
temporal,1311
pipe,1311
simply,1310
exact,1306
loads,1303
another,1301
summary,1300
logic,1296
tracking,1292
retro,1292
hn,1290
tokenization,1287
individual,1283
repo,1281
csv,1279
downsample,1279
raised,1279
anchor,1279
detector,1278
constraints,1277
regular,1277
rand,1277
derived,1277
roberta,1277
sort,1275
characters,1275
inner,1275
ww,1274
boundary,1271
exp,1270
magnitude,1270
compare,1268
much,1267
patches,1266
ensemble,1266
flash,1262
parallelism,1262
atomic,1262
provides,1260
variant,1258
expense,1258
shared,1256
speech,1256
rows,1254
cluster,1253
parser,1250
worker,1248
notes,1247
txt,1246
pattern,1245
contiguous,1245
