File Name,Frequency
__init__,4597
utils,692
train,302
setup,225
main,177
model,175
test,171
config,157
dataset,116
base,107
builder,105
logger,101
misc,100
resnet,99
util,90
build,87
loss,83
models,82
trainer,77
metrics,77
transforms,75
data,68
data_utils,63
losses,59
conf,59
datasets,58
eval,56
common,54
transformer,53
evaluate,51
inference,51
preprocess,51
run,51
registry,46
modules,39
checkpoint,39
lr_scheduler,38
constants,38
decoder,36
cityscapes,36
evaluator,35
layers,35
demo,34
optimizer,33
transform,32
version,32
prepare_dataset,32
mlp,31
vit,30
benchmark,29
process,28
sampler,28
distributed,27
ema,27
download,27
net,27
parser,26
predictor,26
infer,26
dataloader,26
visualizer,26
default,26
imagenet,25
base_model,25
default_runtime,25
scheduler,24
attention,24
env,24
core,24
coco,24
networks,24
train_net,23
vgg,23
generator,23
test_utils,23
engine,23
defaults,22
logging,22
evaluation,22
io,22
conftest,22
timer,21
samplers,21
base_dataset,21
stat,21
loader,20
fpn,20
collect_env,20
encoder,20
training,20
loading,19
comm,19
file_utils,19
distributions,18
metric,18
validate,18
functions,18
options,18
pointnet2_utils,18
visualization,17
run_executor,17
matcher,17
visualize,16
predict,16
executor_utils,16
executor_dataloader,16
conv,16
wrappers,16
focal_loss,16
image,16
unet,16
accuracy,16
helpers,16
tools,16
network,16
backbone,16
model_utils,16
utils_qa,15
pascal_context,15
norm,15
formating,15
test_time_aug,15
voc,15
generate,15
data_loader,15
tokenizer,15
augmentations,15
general,15
swin,15
solve,15
vision_transformer,14
mixup,14
clip,14
load_data,14
cifar,14
deform_conv,14
dist_utils,14
dataset_wrappers,14
args,14
convert,14
masked_lm,14
policy,14
task,14
position_encoding,14
hub_interface,14
test_config,14
sampling,14
functional,13
finetune,13
ops,13
blocks,13
chase_db1,13
drive,13
hrf,13
stare,13
upfirdn2d,13
memory,13
custom,13
resnext,13
res_layer,13
positional_encoding,13
arguments,13
preprocessing,13
callbacks,13
hubconf,13
swin_transformer,13
metric_utils,13
sample,13
pointnet2_modules,13
eval_utils,12
meters,12
text,12
classifier,12
agent,12
activations,12
search,12
score,12
test_dataset,12
print_config,12
publish_model,12
pytorch2onnx,12
retinanet,12
detector,12
_utils,12
export,12
activation,11
randaugment,11
bert,11
api,11
knn,11
eval_hooks,11
compose,11
hrnet,11
cross_entropy_loss,11
app,11
distributed_sampler,11
cross_entropy,11
cli,11
inception,11
params,11
vis,11
transformer_lm,11
transformer_layer,11
anchor_generator,11
cfg_,11
test_sampler,11
analyze_logs,11
dataset_mapper,11
launch,11
wider_face,11
__init__-checkpoint,11
generation,10
random_erasing,10
gnn,10
class_names,10
resnest,10
dice_loss,10
encoder_decoder,10
autoencoder,10
lars,10
bleu,10
plot,10
extract,10
pytorch_utils,10
linear,10
adafactor,10
train_utils,10
mae,10
plotting,10
augment,10
renderer,10
multihead_attention,10
interactive,10
segmentation,10
criterion,10
solver,10
mobilenet,10
augmentation,10
fcos,10
coco_panoptic,10
coco_instance,10
schedule_2x,10
crop,10
deepfashion,10
mnist,10
cgnet,9
fast_scnn,9
weight_init,9
collate,9
make_divisible,9
encoding,9
optim_factory,9
bias_act,9
pipeline,9
helper,9
random,9
gradcam,9
normalize,9
meteor,9
wer,9
qlinear,9
pretrain,9
box_utils,9
lvis,9
image_demo,9
test_loading,9
browse_dataset,9
confusion_matrix,9
get_flops,9
inception_score,9
builtin,9
catalog,9
pascal_voc,9
rpn,9
mask_rcnn_r50_fpn,9
lpips,9
simple_tokenizer,8
mobilenet_v2,8
inverted_residual,8
se_layer,8
ddim,8
openaimodel,8
prompt_encoder,8
_config,8
densenet,8
efficientnet,8
nn,8
cifar10,8
common_utils,8
truncated_bptt_lm_task,8
postprocess,8
resample,8
legacy_masked_lm,8
sentence_prediction,8
sentence_ranking,8
cuda_function_gen,8
qconv,8
qemb,8
sgd,8
kitti_dataset,8
test_transform,8
test_forward,8
test_misc,8
gcn,8
cascade_rcnn,8
semantic_seg,8
roi_heads,8
masks,8
analysis,8
test_losses,8
legacy,8
render,8
cascade_mask_rcnn_r50_fpn,8
nuscenes_dataset,8
single_stage,8
example,8
schedule_1x,8
const,8
_version,8
utilities,8
persistence,8
extract_features,8
processor,8
precision_recall,8
custom_ops,8
conv2d_gradfix,8
conv2d_resample,8
grid_sample_gradfix,8
resources,8
c2_model_loading,7
lr_policy,7
ade20k,7
correlation,7
voxelize,7
testing,7
mobilenet_v3,7
decode_head,7
point_head,7
ddpm,7
bsrgan,7
bsrgan_light,7
utils_image,7
experiment,7
image_encoder,7
mask_decoder,7
sam,7
amg,7
eval_metric,7
tasks,7
language_modeling,7
image_utils,7
features,7
training_args,7
regnet,7
adamw,7
radam,7
data_util,7
transformer_decoder,7
ms_deform_attn,7
utility,7
attack,7
configs,7
file_io,7
test_metrics,7
test_transformer,7
events,7
center_head,7
ppo,7
isaid,7
layer_decay_optimizer_constructor,7
formatting,7
test_eval_hook,7
onnx2tensorrt,7
batchnorm,7
replicate,7
graph_utils,7
detection_utils,7
panoptic_fpn,7
optim,7
panoptic_evaluation,7
rotated_boxes,7
fast_rcnn,7
test_time_augmentation,7
two_stage,7
regnet2mmdet,7
coco_detection,7
coco_instance_semantic,7
schedule_20e,7
pos_embed,7
vis_utils,7
modeling,7
frechet_inception_distance,7
perceptual_path_length,7
fma,7
training_stats,7
training_loop,7
mobilenetv2,7
data_type,7
dino,6
data_processor,6
data_collator,6
deeplabv3plus_r50-d8,6
fuse_conv_bn,6
nms,6
base_runner,6
epoch_based_runner,6
base_pixel_sampler,6
ohem_pixel_sampler,6
aspp_head,6
da_head,6
fcn_head,6
psp_head,6
sep_aspp_head,6
uper_head,6
lovasz_loss,6
self_attention_block,6
plms,6
register,6
vqperceptual,6
CoLight_agent,6
construct_sample,6
model_test,6
updater,6
rouge,6
audio_utils,6
modeling_utils,6
modeling_t5,6
auto_augment,6
res2net,6
lookahead,6
nadam,6
cosine_lr,6
scheduler_factory,6
log,6
flashlight_decoder,6
raw_audio_dataset,6
dictionary,6
transformer_encoder,6
wav2vec2_asr,6
sinusoidal_positional_embedding,6
audio_finetuning,6
audio_pretraining,6
resnet18,6
basic,6
convnext,6
rerank,6
paraphrase,6
checkpoint_utils,6
layer_norm,6
fused_adam,6
sequence_generator,6
test_data_utils,6
test_train,6
Utils,6
yolo,6
loss_utils,6
gather_models,6
loveda,6
potsdam,6
video_demo,6
util_distribution,6
test_resnet,6
discriminator,6
unittest,6
test_options,6
train_options,6
train_util,6
iou_loss,6
aspp,6
postprocessing,6
boxes,6
mask,6
test_nms,6
test_masks,6
hungarian_assigner,6
merge_augs,6
transforms_3d,6
waymo_dataset,6
voxelnet,6
test_necks,6
create_data,6
schedulers,6
runner,6
analyze_results,6
cityscapes_detection,6
cityscapes_instance,6
lvis_v0.5_instance,6
lvis_v1_instance,6
voc0712,6
setup_env,6
test_torchserver,6
meter,6
box_ops,6
val,6
ensemble,6
stats,6
backend,6
dataset_tool,6
kernel_inception_distance,6
metric_main,6
preprocessor,6
wide_resnet,6
template,6
cnn,6
dataloaders,6
auto,6
custom_sampler,6
vit_model,5
run_glue,5
layer,5
charades,5
cv2_transform,5
kinetics,5
ssv2,5
batchnorm_helper,5
operators,5
video_visualizer,5
generation_utils,5
gpt2,5
opt,5
run_mlm,5
masking,5
hook,5
eurosat,5
svhn,5
hubert,5
generate_k_shot_data,5
processors,5
ig,5
pascal_voc12,5
pascal_voc12_aug,5
danet_r50-d8,5
deeplabv3_r50-d8,5
fcn_hr18,5
fcn_r50-d8,5
fpn_r50,5
upernet_r50,5
schedule_160k,5
schedule_80k,5
alexnet,5
non_local,5
parse,5
roi_align,5
profiler,5
ade,5
ann_head,5
apc_head,5
cascade_decode_head,5
cc_head,5
dm_head,5
dnl_head,5
ema_head,5
enc_head,5
fpn_head,5
gc_head,5
lraspp_head,5
nl_head,5
psa_head,5
sep_fcn_head,5
cascade_encoder_decoder,5
up_conv_block,5
mesh,5
preprocess_data,5
automatic_mask_generator,5
