File Name,Frequency
__init__,4222
utils,711
train,263
model,180
config,173
main,163
setup,159
test,137
dataset,120
base,116
resnet,99
build,95
core,92
misc,91
logger,91
metrics,91
models,88
util,84
loss,80
builder,80
transforms,79
eval,73
datasets,68
trainer,64
common,58
data,58
data_utils,57
evaluate,51
constants,48
tools,46
losses,45
inference,44
run,43
registry,39
transformer,39
train_net,38
evaluator,37
demo,36
dataloader,35
lr_scheduler,34
helpers,33
conf,32
attention,32
evaluation,31
unet,29
sampler,29
base_model,29
vit,28
metric,28
mlp,28
defaults,27
vgg,25
networks,25
data_loader,25
coco,24
version,24
modules,24
transform,24
backbone,22
base_dataset,22
layers,22
blocks,22
engine,21
sample,21
visualizer,20
test_utils,20
benchmark,20
samplers,20
helper,20
default,20
preprocessing,20
cityscapes,19
parser,19
position_encoding,19
ema,19
clip,19
scheduler,19
predictor,19
test_core,19
collect_env,18
env,18
matcher,18
default_runtime,18
optimizer,18
imagenet,18
predict,18
distributed,17
wrappers,17
network,17
loader,17
preprocess,17
example,17
fpn,16
dataset_mapper,16
decoder,16
io,16
train_utils,15
_init_paths,15
cifar,15
masking,15
timefeatures,15
data_factory,15
randaugment,15
drop,15
augmentation,14
download,14
visualization,14
logging,14
box_ops,14
swin_transformer,14
ms_deform_attn,14
norm,14
conversation,14
launch,14
policy,14
conftest,14
visualize,14
autoaugment,14
api,14
service,14
comm,13
swin,13
accuracy,13
extractor,13
plotting,13
head,13
convnext,13
ms_deform_attn_func,13
tokenizer,13
builtin,13
cli,13
generate,13
init,13
dist_utils,13
modeling_llama,13
colormap,12
checkpoint,12
mobilenet,12
distributed_sampler,12
embed,12
test_config,12
stat,12
get_flops,12
model_utils,12
params,12
hubconf,12
augmentations,12
environment,12
training,12
simple_tokenizer,12
roi_heads,11
focal_loss,11
upfirdn2d,11
processing,11
tracker,11
sampling,11
mixup,11
vision_transformer,11
image,11
args,11
vis,11
Embed,11
load_data,11
sam,11
sweep,11
semantic_seg,11
testing,11
catalog,11
sota,11
plain,11
solver,11
distributions,11
operations,11
dataset_wrappers,10
resnest,10
publish_model,10
postprocessing,10
sun397,10
food101,10
regnet,10
alexnet,10
efficientnet,10
densenet,10
container,10
encoder,10
criterion,10
render,10
extract,10
exp_basic,10
mobilenetv2,10
prune,10
generator,10
functional,10
eval_utils,10
davis,10
baseline,10
web,10
nms,9
anchor_generator,9
retinanet,9
mask_head,9
custom,9
formating,9
loading,9
beit,9
resnext,9
ade20k,9
print_config,9
analyze_logs,9
positional_encoding,9
run_training,9
deformable_transformer,9
segmentation,9
dtd,9
caltech101,9
wrapper,9
ops,9
lvis,9
cifar100,9
wide_resnet,9
radam,9
eurosat,9
analysis,9
amg,9
image_encoder,9
prompt_encoder,9
mask_decoder,9
hooks,9
rotated_boxes,9
memory,9
activations,9
supervisor,9
oscar,9
log,9
features,9
utils_image,9
iou_loss,8
kitti,8
voc,8
coco_eval,8
grouped_batch_sampler,8
model_zoo,8
timer,8
rpn,8
weight_init,8
test_time_aug,8
res_layer,8
cross_entropy_loss,8
test_dataset,8
adamw,8
browse_dataset,8
classification,8
fused_act,8
lpips,8
persistence,8
functions,8
serialization,8
stats,8
base_trainer,8
tensor,8
merge,8
plot_results,8
vis_utils,8
augmentor,8
agent,8
categories,8
retrieval,8
cross_entropy,8
linear,8
clip_encoder,8
module,8
optim,8
cascade_rcnn,8
augment,8
normalization,8
Transformer_EncDec,8
SelfAttention_Family,8
convert,8
coco_panoptic,8
summarize_gpt_review,8
factory,8
zero_shot,8
file_utils,8
pascal_voc,8
fast_rcnn,8
aspecp2p,8
callbacks,8
test_time_augmentation,8
no_rwf,8
no_fourier_feature,8
no_grad_norm,8
aggregation,8
train_imagenet,8
_config,8
_utils,7
batch_norm,7
auto_augment,7
image_list,7
fcos,7
box_head,7
layer,7
pascal_context,7
stare,7
drive,7
chase_db1,7
hrf,7
compose,7
encoder_decoder,7
se_layer,7
make_divisible,7
hrnet,7
dice_loss,7
layer_decay_optimizer_constructor,7
test_sampler,7
confusion_matrix,7
pytorch2onnx,7
discriminator,7
update,7
corr,7
writer,7
settings,7
frame_utils,7
data_util,7
plot_utils,7
adapter,7
test_losses,7
vae,7
runner,7
fused_adam,7
cpu_adam,7
train_loop,7
plot,7
classifier,7
geometry,7
options,7
base_task,7
AutoCorrelation,7
Autoformer_EncDec,7
svhn,7
parse_test_res,7
stanford_cars,7
ucf101,7
oxford_pets,7
dataset_utils,7
attack,7
convert_llama_weights_to_hf,7
build_sam,7
automatic_mask_generator,7
onnx,7
mm_utils,7
train_options,7
file_io,7
precision,7
aspp,7
panoptic_evaluation,7
detection_utils,7
boxes,7
panoptic_fpn,7
detection_checkpoint,7
model_vqa_science,7
eval_gpt_review_visual,7
local,7
test_model_e2e,7
coco_instance,7
mask_rcnn_r50_fpn,7
default_ntk,7
generate_dataset,7
worker,7
DLinear,7
PatchTST,7
test_service,7
autoencoder,7
tokenization_llama,7
genotypes,7
GPT4TS,7
structures,6
c2_model_loading,6
poolers,6
keypoint_head,6
isaid,6
inverted_residual,6
encoding,6
eval_hooks,6
class_names,6
test_metrics,6
image_demo,6
psp,6
training_stats,6
template,6
mnist,6
matching,6
processing_utils,6
tensorboard,6
patch_embed,6
base_backbone,6
running,6
raft,6
app,6
context,6
lars,6
Qformer,6
lenet,6
backend,6
types,6
config_utils,6
Utils,6
finetune,6
identity,6
smpl,6
function,6
model_search,6
FourierCorrelation,6
MultiWaveletCorrelation,6
Transformer,6
cifar_c,6
stl10,6
digit5,6
data_manager,6
oxford_flowers,6
imagenet_a,6
fgvc_aircraft,6
imagenetv2,6
imagenet_r,6
imagenet_sketch,6
imagenet_templates,6
optimizers,6
deform_conv,6
layerwrapper,6
sparsegpt,6
export,6
eva_vit,6
wideresnet,6
resnet50,6
arguments,6
train_mem,6
gradio_web_server,6
controller,6
test_options,6
pos_embed,6
pascal_voc_evaluation,6
coco_evaluation,6
shared,6
builtin_meta,6
instances,6
compat,6
serialize,6
rcnn,6
plots,6
eval_science_qa_gpt4_requery,6
qa_baseline_gpt35,6
eval_gpt_review,6
eval_science_qa,6
model_qa,6
model_vqa,6
eval_science_qa_gpt4,6
results,6
test_nms,6
block,6
base_processor,6
senet,6
_base,6
prompts,6
validate,6
ddim,6
warmup_scheduler,6
errors,6
prompt,6
nn_utils,6
modeling_t5,6
posemapper,6
tensutils,6
rodrigues_layer,6
configuration_llama,6
tokenization_llama_fast,6
scannet,6
database_connection,6
trainer_dataset,6
architect,6
train_search,6
roi_align,5
bounding_box,5
viper,5
point_head,5
decode_head,5
ckpt_convert,5
mobilenet_v2,5
mae,5
dist_util,5
test_loading,5
test_forward,5
test_resnet,5
test_misc,5
schedule_160k,5
video_demo,5
onnx2tensorrt,5
web_demo,5
ranger,5
renderer,5
conv2d_gradfix,5
gaussian_diffusion,5
meters,5
preprocessor,5
cifar10,5
pretrain,5
mask,5
test_model,5
process,5
fuse_conv_bn,5
image_loader,5
bounding_box_utils,5
wandb_logger,5
base_video_dataset,5
attn,5
lmdb_utils,5
extract_results,5
load_text,5
basetracker,5
correlation,5
linear_probe,5
torch_utils,5
bert,5
res2net,5
vqa,5
setup_env,5
test_visualizer,5
test_necks,5
test_torchserver,5
opt,5
cpu_adagrad,5
softmax,5
data_sampler,5
no_impl,5
initialization,5
lr,5
__main__,5
pipeline,5
InceptionResNetV2,5
PreResNet,5
optim_factory,5
ddpm,5
draw,5
embeddings,5
camera,5
med,5
train_text_to_image_lora,5
lr_sched,5
Autoformer,5
Informer,5
vanilla,5
optimal_transport,5
mixstyle,5
interpret_prompt,5
bleu,5
cider,5
image_utils,5
deformable_detr,5
replay_buffer,5
llava_trainer,5
llama_flash_attn_monkey_patch,5
test_message,5
model_worker,5
register_worker,5
llava_arch,5
consolidate,5
exp,5
Train,5
basic,5
crop,5
zero_shot_metadata,5
zero_shot_classifier,5
zeroshot_cls,5
test_train,5
cityscapes_evaluation,5
rotated_coco_evaluation,5
lvis_evaluation,5
sem_seg_evaluation,5
caffe2_inference,5
caffe2_export,5
caffe2_modeling,5
c10,5
register_coco,5
lvis_v0_5_categories,5
keypoints,5
masks,5
video_visualizer,5
events,5
box_regression,5
rotated_fast_rcnn,5
rrpn,5
proposal_utils,5
export_model,5
eval_textvqa,5
m4c_evaluator,5
model_vqa_mmbench,5
eval_pope,5
model_vqa_loader,5
eval_gpt_review_bench,5
run_llava,5
pointnet2_utils,5
test_model_zoo,5
shape_spec,5
plain_train_net,5
mobilenetv3,5
detr,5
hungarian_assigner,5
cascade_mask_rcnn_r50_fpn,5
retinanet_r50_fpn,5
schedule_1x,5
schedule_2x,5
regnet2mmdet,5
scheduler_factory,5
cosine_lr,5
dataloader_utils,5
base_dataset_builder,5
runner_base,5
gradcam,5
optims,5
blip_processors,5
image_text_pretrain,5
dpn,5
run_vis_trained,5
kalman_filter,5
sort,5
run_rob_mots,5
validation,5
blip2,5
read,5
model_builder,5
Meta_Abd_data,5
logic_training,5
processor,5
manager,5
workflow,5
openaimodel,5
fp16_util,5
nn,5
data_preprocess,5
policies,5
statistics,5
_pyg,5
bench,5
bs_training,5
fs_training,5
smt_solver,5
bi_real,5
operations_for_searching,5
vrwkv,5
potsdam,4
loveda,4
formatting,4
self_attention_block,4
dacs,4
base_pixel_sampler,4
ohem_pixel_sampler,4
test_hrnet,4
test_resnest,4
fpn_r50,4
upernet_r50,4
alignment,4
custom_ops,4
respace,4
veri,4
kmeans,4
dsbn,4
pooling,4
data_module,4
kernel,4
backbones,4
gen_install_table,4
image_folder,4
simulation,4
lp_solve,4
lp_maker,4
analysis_results,4
create_default_local_file,4
base_functions,4
train_script,4
evptrack,4
base_actor,4
base_image_dataset,4
tracking_net,4
multigpu,4
ltr_trainer,4
visdom_cus,4
attn_blocks,4
rpe,4
frozen_bn,4
ce_utils,4
heapmap_utils,4
transform_got10k,4
hann,4
transform_trackingnet,4
batch,4
inference_utils,4
submodules,4
ceutrack,4
lamb,4
flamingo,4
cub,4
moco,4
box_utils,4
cutmix,4
modeling_opt,4
resnet_cifar,4
deit,4
mlp_mixer,4
inception_v3,4
gem,4
test_models,4
modeling,4
test_linear,4
test_data,4
async_io,4
infer,4
experiment,4
icarl,4
toybox,4
ilab,4
core50,4
modified_resnet,4
ResNet,4
gaussian,4
odtrack,4
viz,4
video_swin_transformer,4
dataloader_cifar,4
configs,4
dataset_factory,4
rotation_conversions,4
skeleton,4
blip,4
projection,4
general,4
warp,4
main_finetune,4
quant,4
clip_grad,4
FEDformer,4
exp_main,4
distance,4
mmd,4
feat_extractor,4
cocoop,4
coop,4
batch_test,4
meteor,4
rouge,4
ptbtokenizer,4
cider_scorer,4
reward,4
common_utils,4
rotate_iou,4
dla,4
datautils,4
cfg,4
val,4
se,4
coco_detection,4
training_loop,4
apply_delta,4
make_delta,4
llava_mpt,4
hf_prefixlm_converter,4
modeling_mpt,4
meta_init_context,4
adapt_tokenizer,4
param_init_fns,4
configuration_mpt,4
summary,4
base_options,4
post_process,4
generation_utils,4
pretrained,4
timm_model,4
random_erasing,4
query,4
trident_backbone,4
trident_rcnn,4
trident_conv,4
trident_rpn,4
point_features,4
color_augmentation,4
arch,4
swap_align2nat,4
test_swap_align2nat,4
flatten,4
base_tracker,4
generate_webpage_data_from_table,4
convert_mmvet_for_eval,4
merge_lora_weights,4
convert_seed_for_submission,4
convert_gqa_for_eval,4
convert_mmbench_for_submission,4
collate,4
deeplab,4
pointnet,4
residual,4
test_model_analysis,4
test_export_caffe2,4
test_checkpoint,4
test_engine,4
test_nms_rotated,4
test_roi_align_rotated,4
test_mask_ops,4
test_roi_align,4
test_rotation_transform,4
test_detection_utils,4
test_transforms,4
test_coco,4
test_boxes,4
test_masks,4
test_imagelist,4
test_instances,4
test_rotated_boxes,4
test_box2box_transform,4
test_roi_heads,4
test_anchor_generator,4
test_fast_rcnn,4
test_rpn,4
test_roi_pooler,4
coco_api,4
roi_align_rotated,4
mask_ops,4
visualize_json_results,4
convert-torchvision-to-d2,4
visualize_data,4
analyze_model,4
transforms_video,4
image_transforms,4
wider_face,4
deepfashion,4
coarse_mask_head,4
darknet,4
single_stage,4
two_stage,4
merge_augs,4
test_head,4
test_assigner,4
pool,4
sgdp,4
adamp,4
tasks,4
plateau_lr,4
step_lr,4
tanh_lr,4
rmsprop_tf,4
adafactor,4
nadam,4
lookahead,4
no_causal,4
mapillary,4
env_util,4
caption_datasets,4
cc_sbu_dataset,4
laion_dataset,4
image_text_pair_builder,4
script,4
xception,4
meter,4
test_demo,4
fid,4
show_hybrid_details,4
show_disturbance,4
count,4
baseline_utils,4
interpolation,4
ppo,4
run_experiment,4
pnasnet,4
random_search,4
problem,4
encoders,4
logic_testing,4
add,4
bar,4
counter,4
spinner,4
parta2,4
h3dnet,4
votenet,4
PredRNNpp,4
SimVP,4
ConvLSTM,4
PredRNNv2,4
PredRNN,4
structure,4
finetune_net,4
test_regressor,4
test_classifier,4
getitem,4
typing,4
operands,4
align,4
test_base,4
test_api,4
client,4
forecasting,4
pretraining,4
localize,4
localize_single,4
bsrgan,4
forward,4
backward,4
sdstrack,4
denoise,4
data_process,4
build_dataset,4
utils_model,4
0,4
depth,4
seg,4
mano,4
verts,4
smpl_handpca_wrapper_HAND_only,4
lbs,4
rot6d,4
manolayer,4
argutils,4
rotproj,4
manopth_mindemo,4
manopth_demo,4
tester,4
lightning_base,4
utils_qa,4
run_glue,4
run_ner,4
lovasz_losses,4
diode,4
ddad,4
sintel,4
visual,4
data_gen,4
m4_summary,4
m4,4
uea,4
mannequin,4
dpt,4
image_pool,4
proposed_models,4
proposed,4
_basic,4
node_classification,4
part_utils,4
smooth_l1_loss,3
concat_dataset,3
test_net,3
run_experiments,3
experiments,3
ade,3
segformer_head,3
aspp_head,3
up_conv_block,3
mix_transformer,3
fast_scnn,3
cgnet,3
bisenetv2,3
stdc,3
twins,3
lovasz_loss,3
dataset_test,3
test_eval_hook,3
test_inference,3
test_transform,3
test_fpn,3
test_swin,3
test_mae,3
test_beit,3
test_blocks,3
vaihingen,3
isanet_r50-d8,3
danet_r50-d8,3
deeplabv3plus_r50-d8,3
schedule_20k,3
schedule_80k,3
schedule_40k,3
gather_models,3
coco_stuff164k,3
camera_utils,3
psp_encoders,3
model_irse,3
paths_config,3
coach,3
moco_loss,3
id_loss,3
w_norm,3
diffusion_utils,3
evaluators,3
dukemtmcreid,3
market1501,3
msmt17,3
rerank,3
model_base,3
make_dataset,3
fmnist,3
cnn,3
train_util,3
visual_fpl,3
multimodal_fpl,3
visual_prompt,3
pseudo_iterative,3
textual_prompt,3
textual_fpl,3
multimodal_prompt,3
prepare_data,3
paths,3
postprocessors,3
dataloaders,3
pre_read_datasets,3
profile_model,3
coco_seq_lmdb,3
imagenetvid,3
tracking_net_lmdb,3
coco_seq,3
got10k,3
got10k_lmdb,3
COCO_tool,3
imagenetvid_lmdb,3
lasot_lmdb,3
lasot,3
variable_hook,3
tc128cedataset,3
lasotdataset,3
trackingnetdataset,3
nfsdataset,3
tnl2kdataset,3
otbdataset,3
uavdataset,3
got10kdataset,3
votdataset,3
tc128dataset,3
extract_feature,3
flow_viz,3
dino,3
entropy,3
histogram,3
buffer,3
post_processing,3
utility,3
train_cifar,3
vit_ce,3
unet_2d_condition,3
unet_2d_blocks,3
flowers102,3
layer_scale,3
llava,3
ofa,3
repvgg,3
poolformer,3
xcit,3
levit,3
convmixer,3
cspnet,3
lora,3
seesaw_loss,3
asymmetric_loss,3
resnet18,3
test_heads,3
test_inverted_residual,3
test_position_encoding,3
test_mobilenet_v2,3
test_res2net,3
test_regnet,3
test_setup_env,3
test_formatting,3
eval_metric,3
analyze_results,3
llama,3
profiler,3
quantization,3
quantize,3
cpu_lion,3
quantizer,3
gelu,3
exceptions,3
cupy,3
test_fp16,3
test_common,3
methods,3
test_benchmark,3
baselines,3
funcs,3
noise,3
tensor_utils,3
voxelize,3
ilab2mlight_helper,3
ilab2mlight_distribute_img_dirs,3
task_setup,3
upsample_cifar100,3
toybox_sample,3
cifar100_dirmap,3
toybox_dirmap,3
dirmap_csv_stats,3
ilab2mlight_sample,3
