File Name,Frequency
__init__,3705
utils,436
train,327
setup,206
model,159
main,139
test,117
build,114
base,103
eval,103
util,100
config,97
resnet,94
inference,89
dataset,88
misc,81
transforms,80
agents,77
models,75
loss,74
compat,73
registry,72
datasets,64
builder,61
trainer,58
data,58
exceptions,53
metrics,51
logger,50
demo,48
run,44
core,44
version,42
conf,42
sampler,40
preprocess,38
common,37
download,37
evaluate,37
index,37
network,37
wheel,36
losses,35
coco,34
__main__,31
dataloader,30
configuration,30
helpers,29
lr_scheduler,29
layers,28
data_loader,28
optimizer,28
roi_align,27
data_utils,27
constants,26
rpn,26
logging,26
train_net,26
cache,26
gradcheck,26
env,25
worlds,25
help,25
hooks,25
freeze,25
eval_plots,25
roi_pool,24
six,24
appdirs,24
markers,24
connection,24
response,24
request,24
status_codes,24
genshi,24
dom,24
etree_lxml,24
etree,24
check,24
cityscapes,24
eval_kl_div,24
vgg,23
sigmoid_focal_loss,23
retinanet,22
networks,22
test_net,22
checkpoint,22
optimization,22
loading,22
database,21
parser,21
attention,21
resnext,21
focal_loss,21
fpn,21
search,20
visualization,20
base_model,20
vot,20
smooth_l1_loss,20
plot,20
conftest,20
optim,19
evaluation,19
timer,19
comm,19
tests,19
_utils,19
iou_loss,19
deform_conv,19
anchor_generator,19
test_utils,19
snake,19
conv2d,18
default,18
environment,18
voc,18
scale,18
nms,17
function,17
metric,17
ops,17
base_dataset,17
distributed,17
geometry,17
dist_utils,17
mnist,17
transform,16
encoder,16
modules,16
hrnet,16
blocks,16
tools,16
batchnorm,16
counter,16
controller,16
api,16
backbone,16
custom,16
norm,16
conv_module,16
fcos,16
deform_pool,16
masked_conv,16
options,16
file_utils,16
densenet,15
transformer,15
discriminator,15
bar,15
spinner,15
labels,15
accuracy,15
cross_entropy_loss,15
non_local,15
nms_wrapper,15
test_forward,14
io,14
normalization,14
task_config,14
cascade_rcnn,14
mask_rcnn,14
fast_rcnn,14
augmentation,14
weight_init,14
run_tracker,14
metadata,14
resources,14
writer,14
wrapper,14
_version,14
__version__,14
prepare,14
ui,14
preprocessing,14
got10k,14
lasot,14
stats,14
retina_head,14
fcos_head,14
hrfpn,14
eval_hooks,14
classifier,14
visualize,14
image,13
_base,13
tracker,13
generate,13
coco_eval,13
plotting,13
vis,13
net,13
infer,13
defaults,13
url,13
makefile,13
structures,13
py,13
typing,13
show,13
evaluator,13
dataset_wrappers,13
wider_face,13
xml_style,13
build_loader,13
rpn_head,13
ga_retina_head,13
anchor_head,13
ga_rpn_head,13
guided_anchor_head,13
ssd_head,13
res_layer,13
convfc_bbox_head,13
bbox_head,13
single_level,13
conv_ws,13
ssd_vgg,13
maskiou_head,13
htc_mask_head,13
fused_semantic_head,13
fcn_mask_head,13
balanced_l1_loss,13
ghm_loss,13
mse_loss,13
generalized_attention,13
single_stage,13
htc,13
faster_rcnn,13
two_stage,13
test_mixins,13
context_block,13
flops_counter,13
guided_anchor_target,13
anchor_target,13
bbox_target,13
assign_sampling,13
combined_sampler,13
base_sampler,13
pseudo_sampler,13
ohem_sampler,13
instance_balanced_pos_sampler,13
iou_balanced_neg_sampler,13
sampling_result,13
random_sampler,13
approx_max_iou_assigner,13
base_assigner,13
assign_result,13
max_iou_assigner,13
mean_ap,13
recall,13
bbox_overlaps,13
class_names,13
mask_target,13
bbox_nms,13
merge_augs,13
collect_env,13
helper,13
nn,12
conv1d,12
_ffi_api,12
model_utils,12
linear,12
unet,12
compose,12
voc_eval,12
visualizer,12
train_options,12
retrying,12
distro,12
pyparsing,12
ipaddress,12
locators,12
manifest,12
scripts,12
sysconfig,12
tarfile,12
shutil,12
ansitowin32,12
initialise,12
winterm,12
win32,12
ansi,12
py31compat,12
linklockfile,12
symlinklockfile,12
sqlitelockfile,12
pidlockfile,12
mkdirlockfile,12
adapter,12
heuristics,12
serialize,12
filewrapper,12
_cmd,12
file_cache,12
redis_cache,12
package_data,12
uts46data,12
idnadata,12
codec,12
intranges,12
_structures,12
specifiers,12
_compat,12
__about__,12
requirements,12
fallback,12
mklabels,12
x_user_defined,12
_collections,12
fields,12
connectionpool,12
filepost,12
poolmanager,12
ntlmpool,12
securetransport,12
pyopenssl,12
appengine,12
socks,12
bindings,12
low_level,12
ssl_,12
retry,12
timeout,12
wait,12
selectors,12
ordered_dict,12
_implementation,12
sjisprober,12
big5prober,12
charsetprober,12
gb2312prober,12
hebrewprober,12
langgreekmodel,12
escsm,12
charsetgroupprober,12
mbcharsetprober,12
langhungarianmodel,12
langhebrewmodel,12
euctwfreq,12
universaldetector,12
jisfreq,12
codingstatemachine,12
sbcsgroupprober,12
euckrfreq,12
utf8prober,12
mbcssm,12
chardistribution,12
latin1prober,12
big5freq,12
langthaimodel,12
escprober,12
gb2312freq,12
langcyrillicmodel,12
langbulgarianmodel,12
mbcsgroupprober,12
cp949prober,12
euckrprober,12
sbcharsetprober,12
jpcntx,12
langturkishmodel,12
euctwprober,12
eucjpprober,12
enums,12
chardetect,12
_internal_utils,12
auth,12
adapters,12
sessions,12
packages,12
cookies,12
certs,12
html5parser,12
_inputstream,12
serializer,12
_ihatexml,12
_tokenizer,12
datrie,12
sax,12
inject_meta_charset,12
lint,12
optionaltags,12
whitespace,12
alphabeticalattributes,12
sanitizer,12
resolve,12
build_env,12
locations,12
basecommand,12
baseparser,12
pep425tags,12
cmdoptions,12
subversion,12
bazaar,12
mercurial,12
git,12
req_file,12
req_set,12
req_uninstall,12
req_install,12
setuptools_build,12
deprecation,12
outdated,12
glibc,12
filesystem,12
hashes,12
encoding,12
temp_dir,12
packaging,12
install,12
list,12
hash,12
uninstall,12
completion,12
local,12
atom,12
_init_paths,12
grid_head,12
bfp,12
mask_scoring_rcnn,12
grid_rcnn,12
point_target,12
decorators,12
mask_rcnn_r50_fpn_1x,12
upgrade_model_version,12
publish_model,12
analyze_logs,12
args,12
grouped_batch_sampler,12
example,12
operations,11
settings,11
base_trainer,11
formating,11
test_aug,11
reppoints_head,11
double_bbox_head,11
reppoints_detector,11
double_head_rcnn,11
point_generator,11
point_assigner,11
detectron2pytorch,11
pascal_voc,11
modeling,11
concat_dataset,11
predict,11
mlp,10
mobilenet,10
video,10
imagenet,10
decoder,10
base_options,10
opts,10
dimp50,10
dimp18,10
activation,10
fovea_head,10
test_robustness,10
get_flops,10
robustness_eval,10
benchmark,10
meters,10
cnn,10
batch_norm,10
collate_batch,10
metric_logger,10
training,10
gat,10
process,10
dense,9
model_zoo,9
params,9
build_data,9
loader,9
test_options,9
validation,9
tensorlist,9
processing,9
distance,9
mask,9
fovea,9
coco_utils,9
coco_error_analysis,9
test_nms,9
eval_utils,9
tokenization,9
osutils,9
inception,9
hubconf,9
lsun_label,9
lsun,9
save_images,9
cond_batchnorm,9
deconv2d,9
layernorm,9
iteration_based_batch_sampler,9
bounding_box,9
model_serialization,9
service,9
template,9
gcn,9
lstm,8
_make,8
operation,8
conv,8
initializer,8
html,8
tracking_utils,8
test_tracker,8
run_experiment,8
extractor,8
filter,8
davis,8
trackingnet,8
test_config,8
senet,8
googlenet,8
train_utils,8
functions,8
teacher,8
boxlist_ops,8
c2_model_loading,8
matcher,8
statelist,8
track,8
policies,8
rcnn_snake,8
depthwise_conv2d,7
darknet,7
utility,7
generator,7
interactive,7
train_model,7
predictor,7
convert,7
replicate,7
base_data_loader,7
option,7
evaluate_results,7
tcNet,7
tcopt,7
run_video,7
complex,7
tensordict,7
fourier,7
dcf,7
functional,7
features,7
bbreg,7
otb,7
samplers,7
mask_rcnn_r50_caffe_c4_1x,7
faster_rcnn_ohem_r50_fpn_1x,7
faster_rcnn_r50_fpn_1x,7
mask_rcnn_x101_32x4d_fpn_1x,7
webcam_demo,7
free_anchor_retina_head,7
atss,7
profiling,7
image_folder,7
tf_util,7
bleu,7
serialization,7
viz,7
visulize_json,7
mnist_step1,7
list_dataset,7
paths_catalog,7
imports,7
miscellaneous,7
poolers,7
fbnet_builder,7
get_text,7
create_local_metadata,7
scheduler,7
configs,7
criterion,7
inits,7
extract,7
vocab,7
train_imagenet,7
train_search,7
synthesize,7
sp_gat,7
base_gattn,7
vit-base-p16_ft-8xb128-coslr-100e_in1k,7
injective,6
softmax,6
module,6
memory,6
preprocessor,6
modeling_roberta,6
modeling_bert,6
cifar10,6
seq2seq,6
tokenizer,6
log,6
unittest,6
image_pool,6
solver,6
train_meta_updater,6
run_webcam,6
deep,6
featurebase,6
color,6
lasotdataset,6
trackingnetdataset,6
nfsdataset,6
otbdataset,6
uavdataset,6
running,6
got10kdataset,6
votdataset,6
mobifacedataset,6
tpldataset,6
myexperiments,6
basetracker,6
run_training,6
resnet18_vggm,6
base_actor,6
image_loader,6
processing_utils,6
imagenetvid,6
coco_seq,6
tracking_net,6
tensorboard,6
model_constructor,6
ltr_trainer,6
alexnet,6
nfs,6
test_heads,6
cascade_rcnn_x101_32x4d_fpn_1x,6
cascade_rcnn_r50_caffe_c4_1x,6
rpn_r50_fpn_1x,6
faster_rcnn_x101_64x4d_fpn_1x,6
retinanet_r101_fpn_1x,6
retinanet_x101_32x4d_fpn_1x,6
rpn_x101_32x4d_fpn_1x,6
faster_rcnn_r101_fpn_1x,6
cascade_mask_rcnn_r50_fpn_1x,6
rpn_r101_fpn_1x,6
fast_mask_rcnn_r101_fpn_1x,6
cascade_rcnn_r101_fpn_1x,6
faster_rcnn_x101_32x4d_fpn_1x,6
cascade_mask_rcnn_r50_caffe_c4_1x,6
mask_rcnn_r101_fpn_1x,6
fast_rcnn_r50_fpn_1x,6
retinanet_x101_64x4d_fpn_1x,6
rpn_r50_caffe_c4_1x,6
fast_rcnn_r50_caffe_c4_1x,6
cascade_rcnn_r50_fpn_1x,6
cascade_mask_rcnn_x101_32x4d_fpn_1x,6
mask_rcnn_x101_64x4d_fpn_1x,6
ssd300_coco,6
fast_mask_rcnn_r50_fpn_1x,6
fast_rcnn_r101_fpn_1x,6
retinanet_r50_fpn_1x,6
fast_mask_rcnn_r50_caffe_c4_1x,6
cascade_rcnn_x101_64x4d_fpn_1x,6
ssd512_coco,6
rpn_x101_64x4d_fpn_1x,6
cascade_mask_rcnn_x101_64x4d_fpn_1x,6
faster_rcnn_r50_caffe_c4_1x,6
cascade_mask_rcnn_r101_fpn_1x,6
mask_rcnn_r50_fpn_gn_ws_20_23_24e,6
faster_rcnn_r50_fpn_gn_ws_1x,6
mask_rcnn_r50_fpn_gn_ws_2x,6
mask_rcnn_x101_32x4d_fpn_gn_ws_2x,6
faster_rcnn_dconv_c3-c5_x101_32x4d_fpn_1x,6
faster_rcnn_mdpool_r50_fpn_1x,6
faster_rcnn_mdconv_c3-c5_r50_fpn_1x,6
mask_rcnn_dconv_c3-c5_r50_fpn_1x,6
cascade_rcnn_dconv_c3-c5_r50_fpn_1x,6
faster_rcnn_dpool_r50_fpn_1x,6
faster_rcnn_dconv_c3-c5_r50_fpn_1x,6
cascade_mask_rcnn_dconv_c3-c5_r50_fpn_1x,6
libra_retinanet_r50_fpn_1x,6
libra_faster_rcnn_r50_fpn_1x,6
libra_faster_rcnn_x101_64x4d_fpn_1x,6
libra_faster_rcnn_r101_fpn_1x,6
libra_fast_rcnn_r50_fpn_1x,6
scratch_faster_rcnn_r50_fpn_gn_6x,6
scratch_mask_rcnn_r50_fpn_gn_6x,6
ga_faster_x101_32x4d_fpn_1x,6
ga_retinanet_x101_32x4d_fpn_1x,6
ga_fast_r50_caffe_fpn_1x,6
ga_faster_r50_caffe_fpn_1x,6
ga_rpn_x101_32x4d_fpn_1x,6
ga_rpn_r50_caffe_fpn_1x,6
ga_retinanet_r50_caffe_fpn_1x,6
ga_rpn_r101_caffe_rpn_1x,6
fovea_r50_fpn_4gpu_1x,6
ssd300_voc,6
faster_rcnn_r50_fpn_1x_voc0712,6
ssd512_voc,6
faster_rcnn_r50_fpn_attention_0010_dcn_1x,6
faster_rcnn_r50_fpn_attention_1111_dcn_1x,6
faster_rcnn_r50_fpn_attention_1111_1x,6
faster_rcnn_r50_fpn_attention_0010_1x,6
retinanet_ghm_r50_fpn_1x,6
fcos_mstrain_640_800_x101_64x4d_fpn_gn_2x,6
fcos_mstrain_640_800_r101_caffe_fpn_gn_2x_4gpu,6
fcos_r50_caffe_fpn_gn_1x_4gpu,6
mask_rcnn_r50_fpn_sbn_1x,6
mask_rcnn_r16_gcb_c3-c5_r50_fpn_syncbn_1x,6
mask_rcnn_r4_gcb_c3-c5_r50_fpn_1x,6
mask_rcnn_r16_gcb_c3-c5_r50_fpn_1x,6
mask_rcnn_r4_gcb_c3-c5_r50_fpn_syncbn_1x,6
mask_rcnn_hrnetv2p_w32_1x,6
faster_rcnn_hrnetv2p_w32_1x,6
faster_rcnn_hrnetv2p_w18_1x,6
cascade_rcnn_hrnetv2p_w32_20e,6
cascade_mask_rcnn_hrnetv2p_w32_20e,6
mask_rcnn_hrnetv2p_w18_1x,6
faster_rcnn_hrnetv2p_w40_1x,6
mask_rcnn_r101_fpn_gn_2x,6
mask_rcnn_r50_fpn_gn_2x,6
mask_rcnn_r50_fpn_gn_contrib_2x,6
htc_r101_fpn_20e,6
htc_x101_64x4d_fpn_20e_16gpu,6
htc_x101_32x4d_fpn_20e_16gpu,6
htc_without_semantic_r50_fpn_1x,6
htc_r50_fpn_1x,6
htc_dconv_c3-c5_mstrain_400_1400_x101_64x4d_fpn_20e,6
htc_r50_fpn_20e,6
instaboost,6
retina_sepbn_head,6
atss_head,6
fpn_carafe,6
nas_fpn,6
upsample,6
carafe,6
grad_check,6
contextmanagers,6
util_mixins,6
demodata,6
atss_assigner,6
browse_dataset,6
attacks,6
optimizers,6
triplet,6
mobilenetv2,6
score,6
SGD,6
loss_functions,6
distributions,6
gen_json,6
par_crop,6
visual,6
image_list,6
segmentation_mask,6
cv2_util,6
balanced_positive_negative_sampler,6
box_coder,6
make_layers,6
roi_heads,6
box_head,6
roi_box_predictors,6
roi_box_feature_extractors,6
generalized_rcnn,6
detectors,6
fbnet,6
fbnet_modeldef,6
torch_utils,6
activations,6
preprocess_wham,6
kitti_utils,6
normalize,6
accept,6
tokenization_utils,6
tokenization_gpt2,6
tokenization_transfo_xl,6
modeling_openai,6
modeling_transfo_xl_utilities,6
tokenization_openai,6
modeling_transfo_xl,6
modeling_gpt2,6
download_glue_data,6
compute_flow,6
adversarial,6
srdata,6
model_search,6
synthesize_e2e,6
rouge,6
build_model,5
pooling,5
dqn,5
feature,5
genotypes,5
plots,5
squad,5
distributed_utils,5
convert_cityscapes_to_coco,5
prepare_data,5
run_vot,5
net_wrappers,5
multiscale_no_iounet,5
default_vot,5
dimp18_vot,5
dimp50_vot19,5
dimp50_vot,5
convert_vot_anno_to_rect,5
visdom,5
dimp,5
eco,5
target_classification,5
linear_filter,5
atom_iou_net,5
dimpnet,5
tracking,5
multigpu,5
meter,5
parallel,5
collate,5
uav123,5
statistics,5
test_backbones,5
extra_aug,5
faster_rcnn_mdconv_c3-c5_group4_r50_fpn_1x,5
ssd300_wider_face,5
retinanet_r50_fpn_fp16_1x,5
mask_rcnn_r50_fpn_fp16_1x,5
faster_rcnn_r50_fpn_fp16_1x,5
grid_rcnn_gn_head_r50_fpn_2x,5
grid_rcnn_gn_head_x101_32x4d_fpn_2x,5
ms_rcnn_r50_caffe_fpn_1x,5
ms_rcnn_x101_64x4d_fpn_1x,5
ms_rcnn_r101_caffe_fpn_1x,5
fovea_align_gn_ms_r50_fpn_4gpu_2x,5
fovea_align_gn_r50_fpn_4gpu_2x,5
fovea_align_gn_ms_r101_fpn_4gpu_2x,5
fovea_align_gn_r101_fpn_4gpu_2x,5
dh_faster_rcnn_r50_fpn_1x,5
