File Name,Frequency
__init__,4284
utils,650
train,342
setup,250
generate,225
test,173
model,169
main,166
config,124
dataset,121
util,120
base,112
builder,103
resnet,99
logger,93
loss,91
transforms,87
metrics,84
models,79
misc,77
eval,66
inference,66
trainer,64
registry,62
conf,61
data,60
build,60
data_utils,59
preprocess,57
losses,57
transformer,52
run,49
common,49
datasets,47
optimizer,44
test_utils,42
lr_scheduler,42
layers,39
version,38
evaluate,34
vgg,33
networks,33
coco,32
infer,32
data_loader,30
sampler,30
engine,29
modules,29
demo,29
predict,29
dataloader,28
evaluation,27
checkpoint,27
base_model,26
constants,24
dist_utils,24
ops,24
masked_lm,24
visualizer,23
distributed,23
helpers,22
visualize,22
env,22
samplers,22
normalize,21
cityscapes,21
model_utils,21
options,21
validate,21
pointnet2_utils,21
functional,20
base_dataset,20
conftest,20
configs,19
benchmark,19
cross_entropy,19
collect_env,19
tokenizer,19
score,19
mlp,18
metric,18
comm,18
roi_align,18
chat,18
__main__,18
logging,18
sampling,17
search,17
timer,17
speculative,17
rpn,17
geometry,17
scheduler,16
memory,16
hrnet,16
network,16
file_utils,16
anchor_generator,16
multihead_attention,16
io,16
meters,16
hub_interface,16
sentence_ranking,16
legacy_masked_lm,16
sentence_prediction,16
cuda_function_gen,16
pointnet2_modules,16
voc,15
evaluator,15
defaults,15
weight_init,15
log,15
dataset_wrappers,15
loading,15
default_runtime,15
conv,15
transformer_lm,15
transformer_layer,15
provider,15
handler,15
coco_eval,14
matcher,14
transform,14
hubconf,14
convert,14
concat_dataset,14
encoder,14
unet,14
norm,14
decoder,14
compose,14
roi_pool,14
fpn,14
qlinear,14
qemb,14
qconv,14
net,13
densenet,13
classifier,13
backbone,13
single_stage,13
functions,13
plot,13
segmentation,13
parser,13
server,13
loader,13
imagenet,13
distributed_sampler,13
preprocessing,13
eval_hooks,13
visualization,13
formating,13
two_stage,13
merge_augs,13
mobilenet,13
transformer_sentence_encoder,13
transformer_sentence_encoder_layer,13
tools,12
vis,12
position_encoding,12
attention,12
download,12
train_net,12
train_utils,12
publish_model,12
coco_instance,12
wider_face,12
smooth_l1_loss,12
res_layer,12
resnext,12
focal_loss,12
deform_conv,12
pascal_voc,12
mask,12
visual,12
tf_util,12
image,11
mobilenetv2,11
alexnet,11
coco_panoptic,11
bleu,11
lstm,11
plotting,11
agent,11
finetune,11
base_options,11
nms,11
pipeline,11
mask_rcnn_r50_fpn,11
schedule_2x,11
list_dataset,11
retinanet,11
optimization,11
bbox_head,11
cross_entropy_loss,11
iou_loss,11
get_flops,11
sgd,11
interactive,11
video,11
pc_util,11
gen_json,11
par_crop,11
plot_utils,10
hooks,10
criterion,10
solver,10
test_metrics,10
recognize,10
linear,10
augmentation,10
base_data_loader,10
augment,10
augmentations,10
inception,10
regnet,10
swin_transformer,10
extractor,10
args,10
data_util,10
ranking,10
cascade_mask_rcnn_r50_fpn,10
baseline,10
sigmoid_focal_loss,10
typing,10
custom,10
activation,10
accuracy,10
fast_rcnn,10
gradcheck,10
recall,10
analyze_logs,10
modeling,10
file_io,10
layer_norm,10
eval_lm,10
votenet,10
settings,10
experiment,9
ssim,9
helper,9
default,9
api,9
image_folder,9
train_options,9
training,9
synthesize,9
bbox,9
efficientnet,9
adafactor,9
gcn,9
deepfashion,9
xml_style,9
rpn_head,9
retina_head,9
convfc_bbox_head,9
fcn_mask_head,9
mask_rcnn,9
test_mixins,9
base_sampler,9
random_sampler,9
mean_ap,9
bbox_overlaps,9
class_names,9
mask_target,9
bbox_nms,9
pytorch2onnx,9
checkpoint_utils,9
progress_bar,9
lightconv,9
composite_loss,9
positional_embedding,9
gelu,9
adam,9
bmuf,9
adadelta,9
dgcnn,9
prepare_data,9
generate_problem,9
wrappers,8
mse_loss,8
factory,8
box_ops,8
_init_paths,8
positional_encoding,8
core,8
batchnorm,8
wer,8
html,8
image_pool,8
test_options,8
ema,8
mobilenetv3,8
activations,8
ensemble,8
pretrain,8
callbacks,8
schedule_1x,8
voc_eval,8
anchor_head,8
ssd_head,8
conv_module,8
cascade_rcnn,8
faster_rcnn,8
fcos,8
masked_conv,8
decorators,8
combined_sampler,8
pseudo_sampler,8
ohem_sampler,8
instance_balanced_pos_sampler,8
iou_balanced_neg_sampler,8
sampling_result,8
approx_max_iou_assigner,8
base_assigner,8
assign_result,8
max_iou_assigner,8
discriminator,8
box_utils,8
test_time_aug,8
corr,8
pdb,8
sequence_scorer,8
iterative_refinement_generator,8
hub_utils,8
sequence_generator,8
binarizer,8
legacy_distributed_data_parallel,8
lightconv_lm,8
fconv_self_att,8
composite_encoder,8
multilingual_transformer,8
fairseq_incremental_decoder,8
fconv_lm,8
distributed_fairseq_model,8
fairseq_encoder,8
transformer_from_pretrained_xlm,8
fairseq_decoder,8
fconv,8
fairseq_model,8
wav2vec,8
insertion_transformer,8
levenshtein_transformer,8
cmlm_transformer,8
nonautoregressive_transformer,8
nat_crf_transformer,8
iterative_nonautoregressive_transformer,8
nonautoregressive_ensembles,8
fairseq_nat_model,8
alignment_utils,8
adaptive_loss,8
label_smoothed_cross_entropy,8
fairseq_criterion,8
nat_loss,8
ctc,8
prepend_token_dataset,8
denoising_dataset,8
plasma_utils,8
iterators,8
append_token_dataset,8
monolingual_dataset,8
nested_dictionary_dataset,8
num_samples_dataset,8
pad_dataset,8
replace_dataset,8
id_dataset,8
noising,8
indexed_dataset,8
concat_sentences_dataset,8
raw_label_dataset,8
roll_dataset,8
numel_dataset,8
sort_dataset,8
mask_tokens_dataset,8
lru_cache_dataset,8
fairseq_dataset,8
dictionary,8
base_wrapper_dataset,8
backtranslation_dataset,8
subsample_dataset,8
round_robin_zip_datasets,8
resampling_dataset,8
strip_token_dataset,8
transform_eos_lang_pair_dataset,8
lm_context_window_dataset,8
prepend_dataset,8
token_block_dataset,8
multi_corpus_sampled_dataset,8
colorize_dataset,8
transform_eos_dataset,8
offset_tokens_dataset,8
language_pair_dataset,8
subword_nmt_bpe,8
moses_tokenizer,8
hf_bert_bpe,8
gpt2_bpe_utils,8
space_tokenizer,8
nltk_tokenizer,8
sentencepiece_bpe,8
gpt2_bpe,8
fastbpe,8
raw_audio_dataset,8
masked_lm_dataset,8
block_pair_dataset,8
masked_lm_dictionary,8
adaptive_input,8
sparse_multihead_attention,8
adaptive_softmax,8
sinusoidal_positional_embedding,8
dynamic_convolution,8
character_token_embedder,8
sparse_transformer_sentence_encoder,8
unfold,8
conv_tbc,8
scalar_bias,8
linearized_convolution,8
learned_positional_embedding,8
sparse_transformer_sentence_encoder_layer,8
vggblock,8
beamable_mm,8
dynamic_crf_layer,8
downsampled_multihead_attention,8
grad_multiply,8
lightweight_convolution,8
dynamicconv_layer,8
lightconv_layer,8
adagrad,8
fp16_optimizer,8
fairseq_optimizer,8
adamax,8
nag,8
fairseq_lr_scheduler,8
tri_stage_lr_scheduler,8
fixed_schedule,8
inverse_square_root_schedule,8
cosine_lr_scheduler,8
polynomial_decay_schedule,8
triangular_lr_scheduler,8
reduce_lr_on_plateau,8
translation_from_pretrained_xlm,8
semisupervised_translation,8
cross_lingual_lm,8
multilingual_translation,8
translation_lev,8
multilingual_masked_lm,8
denoising,8
language_modeling,8
translation,8
audio_pretraining,8
fairseq_task,8
test_train,8
test_dataset,8
tokenization,8
generator,8
rerank,8
client,8
nuscenes_dataset,8
h3dnet,8
test_losses,8
run_swag,8
run_arct,8
run_sen1,8
run_sen2,8
run_roc,8
policies,7
model_zoo,7
wide_resnet,7
deeplab,7
vocab,7
optimizers,7
get_data,7
confidence,7
blocks,7
replicate,7
streamchat,7
export_merged_model,7
analysis,7
metric_logger,7
resnest,7
generator_discriminator,7
lr_updater,7
stats,7
classification,7
lvis_v0.5_instance,7
coco_detection,7
voc0712,7
lvis_v1_instance,7
schedule_20e,7
sweep,7
_utils,7
batch_norm,7
correlation,7
test_multihead_attention,7
normalization,7
ga_retina_head,7
ga_rpn_head,7
guided_anchor_head,7
fcos_head,7
scale,7
ssd_vgg,7
htc_mask_head,7
fused_semantic_head,7
balanced_l1_loss,7
ghm_loss,7
non_local,7
hrfpn,7
bfp,7
htc,7
deform_pool,7
test_config,7
detectron2pytorch,7
upgrade_model_version,7
genotypes,7
print_config,7
browse_dataset,7
regnet2mmdet,7
nan_detector,7
quantization_utils,7
incremental_decoding_utils,7
transformer_align,7
lstm_lm,7
hf_gpt2,7
levenshtein_utils,7
model_xlmr,7
model_camembert,7
megatron_trainer,7
vocab_parallel_cross_entropy,7
label_smoothed_cross_entropy_with_alignment,7
multi_corpus_dataset,7
shorten_dataset,7
bucket_pad_length_dataset,7
hf_byte_bpe,7
bytes,7
byte_utils,7
characters,7
byte_bpe,7
quant_noise,7
layer_drop,7
kmeans_vector_quantizer,7
fp32_group_norm,7
gumbel_vector_quantizer,7
quantization_options,7
qact,7
em,7
pq,7
fused_adam,7
fused_lamb,7
dummy_masked_lm,7
dummy_model,7
dummy_lm,7
translation_from_pretrained_bart,7
multilingual_denoising,7
average_checkpoints,7
test_data_utils,7
kitti_dataset,7
waymo_dataset,7
parta2,7
knn,7
rotate_iou,7
profiler,7
run_coqa,7
point_rcnn,7
plyfile,7
eulerangles,7
export,7
dataset_dep,7
train_n2n,7
train_n2c,7
loaders,6
distributions,6
normalizer,6
run_with_submitit,6
scorer,6
record,6
sample,6
optimize,6
function,6
kernels,6
config_utils,6
replay_buffer,6
bert,6
runner,6
local_expert_policy,6
llama,6
embedding,6
train_seg,6
mixup,6
hourglass,6
auto_augment,6
test_sampler,6
yolo,6
crop,6
cifar10,6
swin,6
validation,6
cityscapes_instance,6
coco_instance_semantic,6
cityscapes_detection,6
cascade_rcnn_r50_fpn,6
fast_rcnn_r50_fpn,6
faster_rcnn_r50_caffe_c4,6
faster_rcnn_r50_fpn,6
faster_rcnn_r50_caffe_dc5,6
mask_rcnn_r50_caffe_c4,6
ssd300,6
rpn_r50_fpn,6
rpn_r50_caffe_c4,6
retinanet_r50_fpn,6
roi_heads,6
predictor,6
coco_utils,6
conv_ws,6
grid_head,6
maskiou_head,6
mask_scoring_rcnn,6
grid_rcnn,6
contextmanagers,6
profiling,6
util_mixins,6
anchor_target,6
bbox_target,6
test_robustness,6
robustness_eval,6
optflow,6
text,6
collate,6
launch,6
deeplabv3,6
custom_transforms,6
evaluators,6
trainers,6
mesh,6
token_generation_constraints,6
wav2vec2_asr,6
wav2vec2,6
wav2vec_criterion,6
add_target_dataset,6
fasta_dataset,6
audio_utils,6
sampling_method,6
sampled_multi_dataset,6
multilingual_utils,6
sampled_multi_epoch_dataset,6
multilingual_data_manager,6
fairseq_dropout,6
transpose_last,6
same_pad,6
dynamic_loss_scaler,6
shard,6
initialize,6
dummy_mt,6
translation_multi_simple_epoch,6
read_binarized,6
build_sym_alignment,6
spm_encode,6
compare_namespaces,6
split_train_valid_docs,6
spm_decode,6
rm_pt,6
shard_docs,6
count_docs,6
spm_train,6
extract,6
test_convtbc,6
test_sequence_generator,6
test_resampling_dataset,6
test_file_io,6
test_noising,6
test_token_block_dataset,6
test_label_smoothing,6
test_export,6
test_reproducibility,6
test_sequence_scorer,6
test_backtranslation_dataset,6
test_concat_dataset,6
test_memory_efficient_fp16,6
test_sparse_multihead_attention,6
test_dictionary,6
test_character_token_embedder,6
test_average_checkpoints,6
test_binaries,6
test_iterators,6
test_multi_corpus_sampled_dataset,6
test_bmuf,6
test_cross_entropy,6
asr_test_base,6
test_collaters,6
test_vggtransformer,6
module,6
dataset_utils,6
test_model,6
eval_utils,6
raft,6
scannet_dataset,6
lyft_dataset,6
chamfer_distance,6
centerpoint,6
lyft_eval,6
lenet,6
distributed_utils,6
layer,6
camera,6
test_loading,6
run_hellaswag,6
mixstyle,6
svm,6
_version,6
kitti_utils,6
qa_utils,6
pointnet_util,6
stat,6
test_misc,6
mnist,6
ResNet,6
source_only,6
tf_sampling,6
evaluate_synthetic_trained_on_real,6
evaluate_scenennobjects,6
draw_cmat,6
evaluate_real_trained_on_synthetic,6
got10k,6
vot,6
trackingnet,6
lasot,6
statistics,6
window,6
test_wav,6
synthesize_e2e,6
example,5
panoptic_eval,5
detr,5
wideresnet,5
analyze_results,5
CAMB_fast,5
nn,5
seq2seq,5
general,5
exceptions,5
noise,5
utilities,5
app,5
summary,5
arguments,5
yuan_hf_model,5
Test,5
loss_utils,5
wrn,5
collate_batch,5
paths_catalog,5
dataset_tool,5
frechet_inception_distance,5
inception_score,5
vision_transformer,5
xception,5
res2net,5
cli,5
testing,5
torch_utils,5
reader,5
resize,5
binary,5
rank,5
schedule_3x,5
pos_embed,5
poolers,5
box_head,5
syncbn,5
resnet_cifar,5
optim,5
render,5
test_constraints,5
vit,5
embedder,5
data_generator,5
instaboost,5
build_loader,5
double_bbox_head,5
single_level,5
generalized_attention,5
nas_fpn,5
context_block,5
upsample,5
nms_wrapper,5
flops_counter,5
demodata,5
atss_assigner,5
point_assigner,5
test_forward,5
test_async,5
test_nms,5
coco_error_analysis,5
parse,5
path,5
data_parallel,5
cifar,5
params,5
cluster,5
serialization,5
preprocessor,5
common_utils,5
initialization,5
standard,5
lvis,5
structures,5
kmeans,5
autoaugment,5
s2t_transformer,5
berard,5
label_smoothed_cross_entropy_latency_augmented,5
speech_to_text_dataset,5
utterance_cmvn,5
global_cmvn,5
specaugment,5
checkpoint_activations,5
speech_to_text,5
chrf,5
hydra_train,5
test_lstm_jitable,5
test_binaries_gpu,5
prep_mustc_data,5
update,5
rerank_score_bw,5
rerank_generate,5
rerank_utils,5
rerank_score_lm,5
rerank_options,5
rerank_tune,5
wav2vec_featurize,5
wav2vec_manifest,5
paraphrase,5
preprocess_RACE,5
multiprocessing_bpe_encoder,5
wsc_criterion,5
wsc_task,5
wsc_utils,5
commonsense_qa_task,5
translation_moe,5
logsumexp_moe,5
mean_pool_gating_network,5
simul_trans_agent,5
w2l_decoder,5
asr_prep_json,5
w2l_conv_glu_enc,5
vggtransformer,5
ASG_loss,5
cross_entropy_acc,5
replabels,5
collaters,5
asr_dataset,5
wer_utils,5
speech_recognition,5
sunrgbd_dataset,5
vote_module,5
mvx_two_stage,5
three_nn,5
three_interpolate,5
pool,5
structure,5
points_sampler,5
furthest_point_sample,5
group_points,5
iou3d_utils,5
gather_points,5
ball_query,5
roiaware_pool3d,5
points_in_boxes,5
scatter_points,5
voxelize,5
voxel_generator,5
scannet-3d-18class,5
sunrgbd-3d-10class,5
dataset_mapper,5
colors,5
autoencoder,5
googlenet,5
darknet,5
model_infer,5
process,5
load_model,5
encoder_decoder,5
unitary,5
data_processor,5
load_data,5
generators,5
download_data,5
pointnet2_msg,5
groupfree3d,5
lr,5
show3d_balls,5
data_loaders,5
tensor_utils,5
parse_config,5
dann,5
pytorch_utils,5
tf_interpolate,5
tf_interpolate_op_test,5
tf_grouping,5
tf_grouping_op_test,5
unittest,5
batchnorm_reimpl,5
otb,5
test_datasets,5
distances,5
asr_engine,5
utility,5
feature_reader,5
reader_utils,5
detect,4
os_util,4
deformable_detr,4
deformable_transformer,4
ms_deform_attn_func,4
ms_deform_attn,4
tasks,4
modeling_bert,4
build_vocab,4
create_dataset,4
gp,4
param,4
model_factory,4
test_optimizer,4
algorithms,4
random,4
acquisition,4
constraints,4
simple,4
time,4
