File Name,Frequency
__init__,3399
utils,530
train,194
main,179
setup,169
config,155
dataset,136
base,133
model,132
test,87
trainer,87
builder,74
metrics,66
dataloader,65
transforms,64
conf,61
common,59
util,58
misc,56
conftest,54
_utils,53
data,52
inference,52
logger,51
resnet,49
_config,44
learner,43
visualtester,42
transformer,41
datasets,40
registry,40
helpers,40
build,40
eval,36
loss,35
models,35
attention,34
constants,33
version,33
data_utils,32
losses,29
layers,29
test_utils,28
decoder,28
evaluator,27
benchmark,27
prepare_dataset,27
generate,26
run,25
functional,25
evaluation,25
stage1,25
infer,25
optimizer,24
demo,24
modules,24
clip,24
simple_tokenizer,24
stage0,24
functions,23
tools,23
distributed,23
evaluate,22
default_runtime,22
tokenizer,22
download,21
factory,20
vit,19
algorithm,19
mlp,19
train_net,19
base_transformer,19
model_utils,18
loader,18
sampler,18
lr_scheduler,18
preprocess,18
ema,18
stage2,18
logging,17
engine,17
cityscapes,17
scheduler,17
app,16
cli,16
args,16
io,16
predict,15
linear,15
plotting,15
encoder,15
core,15
pipeline,15
runner,15
transform,15
stage3,15
base_model,14
data_loader,14
env,14
stat,14
training,13
image,13
sampling,13
accuracy,13
vision_transformer,13
visualize,13
vgg16,13
parser,12
api,12
ops,12
activation,12
run_eval,12
blocks,12
vgg,12
position_encoding,12
unet,12
pos_embed,12
drop,12
_base,12
aggregator,12
statistics,12
start_here,12
options,11
loading,11
bert,11
dist_utils,11
coco,11
collect_env,11
browse_dataset,11
__main__,11
imagenet,11
alexnet,11
densenet,11
identity,11
backend,11
arguments,11
checkpoint,11
metric,11
callbacks,11
task,11
infer_dygraph_torch,11
test_config,10
conversation,10
dummy,10
defaults,10
profiler,10
exceptions,10
resnext,10
cross_entropy_loss,10
analyze_logs,10
gaussian,10
llama,10
prompt,10
graph,10
visualizer,10
backbone,10
pretrain,10
algo,10
import_utils,9
timer,9
visualization,9
gpt2,9
template,9
inception,9
preprocessing,9
pooling,9
get_flops,9
print_config,9
publish_model,9
normalization,9
_version,9
modeling,9
mae,9
wrappers,9
main_proximal,9
quantizer,9
clip_encoder,9
base_dataset,9
sample,9
wikitext,9
taskrunner,9
file_utils,8
lora,8
train_utils,8
test_datasets,8
generation,8
encoders,8
memory,8
export,8
focal_loss,8
fpn,8
serialization,8
test_dataset,8
chat,8
llm,8
qwen,8
params,8
pascal_context,8
swin,8
matcher,8
mask_decoder,8
main_T2,8
resnet50,8
beit-base-p16_8xb128-coslr-100e_in1k,8
resnet50_8xb512-linear-coslr-90e_in1k,8
vit-base-p16_8xb128-coslr-100e_in1k,8
huggingface,8
test_metrics,8
embedding,8
generator,8
schedulers,8
initialization,8
arithmetic,8
asdiv,8
coqa,8
headqa,8
hendrycks_ethics,8
hendrycks_math,8
logiqa,8
mutual,8
pile,8
quac,8
triviaqa,8
unscramble,8
model_transformer,8
commands,8
collectors,8
openvino_backend,8
mm_utils,7
ppo,7
sam,7
norm,7
interface,7
wrapper,7
tracker,7
search,7
conv,7
distributed_sampler,7
voc,7
darknet,7
resnest,7
test_min_max,7
tensor,7
eval_utils,7
glue,7
convert,7
embed,7
templates,7
_timing,7
_base_dataset,7
_base_metric,7
count,7
operations,7
drive,7
loveda,7
potsdam,7
stare,7
encoder_decoder,7
prompt_encoder,7
confusion_matrix,7
bleu,7
main_T1,7
main_T2_nearest,7
samplers,7
log,7
weight_init,7
crop,7
experiment,7
networks,7
baseline,7
mask,7
optim,7
ensemble,7
policy,7
infer_dygraph_paddle,7
perplexity,7
mnist_utils,7
operation,7
video_transforms,7
funcs,7
quantize_model,7
test_ptq_params,7
test_strip,7
adapter,6
types,6
example,6
server,6
test_inference,6
gsm8k,6
mistral,6
qwen2,6
t5,6
configuration,6
classifier,6
analysis,6
summary,6
processing,6
geometry,6
meters,6
layout,6
converter,6
match_cost,6
pytorch2onnx,6
dataset_wrappers,6
regnet,6
res_layer,6
test_common,6
test_resnet,6
eval_metric,6
pascal_voc,6
activations,6
environment,6
plot,6
training_utils,6
translation,6
squad,6
modeling_llama,6
testing_utils,6
ade20k,6
knn,6
dataset_utils,6
beam_search,6
clear,6
hota,6
predictor,6
embeddings,6
kinetics,6
bdd100k,6
chase_db1,6
hrf,6
isaid,6
refuge,6
synapse,6
schedule_80k,6
formatting,6
mobilenet_v2,6
dice_loss,6
se_layer,6
amg,6
loaders,6
block,6
beit-base-p16_8xb64_in1k,6
retrieval,6
setup_env,6
launch,6
data_parallel,6
config_utils,6
hooks,6
nms,6
schema,6
compression,6
mobilenet,6
comm,6
llava_arch,6
shared_utils,6
clip_vit,6
load,6
definitions,6
replay_buffer,6
evalar,6
evalde,6
evales,6
evalfr,6
evalhi,6
evalit,6
evaljpa,6
evalko,6
evalpt,6
evalru,6
evalzh,6
image_encoder,6
tensor_utils,6
collaborator,6
quantize,6
api_server,6
synthetic,6
retrain_16,6
retrain_16_compare,6
rand_augment,6
random_erasing,6
attention_module,6
attention_module_bias,6
config_anet,6
config_didemo,6
config_lsmdc,6
config_msrvtt,6
test_scheduler,6
structs,6
test_fast_bias_correction,6
test_quantizer_config,6
test_statistics_caching,6
test_algo,6
executor,5
constant,5
yolo,5
general,5
modeling_t5,5
noxfile,5
test_misc,5
test_layers,5
superglue,5
tokenization_utils,5
bloom,5
opt,5
test_core,5
test_algorithm,5
clip_model,5
data_sampler,5
resize,5
layer,5
torch,5
distance,5
random,5
math,5
vision,5
test_optimizer,5
deepfashion,5
wider_face,5
schedule_1x,5
class_names,5
eval_hooks,5
formating,5
hrnet,5
yolo_head,5
test_loading,5
test_sampler,5
softmax,5
process,5
test_models,5
test_transforms,5
multihead_attention,5
execution,5
audio,5
gptq,5
tasks,5
loss_utils,5
optimization,5
auto,5
merge,5
plan,5
augmentation,5
ideucl,5
j_and_f,5
track_map,5
vace,5
ms_deform_attn,5
layer_norm,5
logging_utils,5
image_demo,5
mapillary,5
mobilenet_v3,5
data_preprocessor,5
cross_entropy,5
augmentations,5
__version__,5
box_utils,5
categories,5
food101,5
lamb,5
efficientnet,5
Qformer,5
mixup,5
text,5
client,5
non_local,5
upfirdn2d,5
target,5
plots,5
controller,5
eval_detection,5
download_dataset,5
diffusion_utils,5
process_data,5
shufflenet,5
radam,5
rerank,5
AdamW,5
lr_sched,5
paths,5
single_image_infer,5
llava_llama,5
build_sam,5
