name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
dfs_dp,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
toNum,2,1,0,0,4,1,6,2,0.0,2.0,0.0,1.0
issame,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
matmult,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
getByIndex,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
treat,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
makecntr,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_min,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
fft_1,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
underChain,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
set_xor,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
parse_number,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
LCAB,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Dijkstra,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
funVal,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_diviser,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
remMe,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
good,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
center,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
precomputePowerTable,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Fab2,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
must,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
changes,0,0,6,1,0,0,6,1,,,,
rowright,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
go2,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
isdig,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
is_adj,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
crosspoint,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
result,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
ncr,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
my_add,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfsutil,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
hash_combine,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
is_inside,0,0,6,2,0,0,6,2,,,,
Dp,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_len,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
isOpen,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
copi,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
segtree_pushdown,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
calcDifference,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
getParent,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
getsum,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfs_p,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_some,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
index,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
addto,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
zeroes,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
is_leap_year,0,0,6,2,0,0,6,2,,,,
ty3,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Angle,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Addline,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
rm_z,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
calc_ans,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ad,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ncount,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
sum_of_digits,0,0,6,2,0,0,6,2,,,,
priv,3,2,0,0,3,2,6,4,0.0,1.0,0.0,1.0
TimeChecker,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_ready,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ekv,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfsdis,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
binpowmod,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
fill_cur,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
make_directed,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
isIn,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Ins,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfs_size,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ini,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
getId,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
addE,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
add_LR_edge,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfs_m,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
getDist,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
show_even_base,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
nCk,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
gs,3,3,0,0,3,3,6,6,0.0,1.0,0.0,1.0
_query,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
make_tree,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
lk,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
big_dfs,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
rewind,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
init_dfs,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
bigMod,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
floodfill,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Create,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
swapCol,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
set_bit,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Up,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Write,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
findpa,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
fagocitar,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
RMQ,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Cfit,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
in_order,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
checkPic,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Izbaci,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
release,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
to_number,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
toPower,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
fstplc,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfs_path,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
rotate90,2,1,0,0,4,2,6,3,0.0,2.0,0.0,2.0
dfssub,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
add_ans,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_num10,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
bigexp,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Cmp,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
convo,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
powl,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
remin,5,1,0,0,1,1,6,2,0.0,0.2,0.0,1.0
pointtosegsq,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
dfs4,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
read_graph,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
Fib,6,3,0,0,0,0,6,3,0.0,0.0,0.0,0.0
exgcd,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
lin,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
pd,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
topol,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
mx,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
factorG,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
POWE,6,3,0,0,0,0,6,3,0.0,0.0,0.0,0.0
backtrack,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
prep,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
scalProd,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
take_base,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
buildHalfHull,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
GenOne,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
getCnt,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
fft_init,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
FUNCREV,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
longestCommonPrefix,0,0,2,1,4,2,6,3,,,,
is_undirected,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
connect,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
lastdfs,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
value_for_self,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
__insert,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
first_contains_suffix,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
Fbb,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
extGCD,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
MUL,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ones,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
ToDec,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
be,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
get_k,5,2,0,0,0,0,5,2,0.0,0.0,0.0,0.0
incluir,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
ab,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
is_noun_masculine,0,0,0,0,5,1,5,1,,,,
incluido,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
bitC,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
_modify,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
triangle,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
updateSize,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
set_union,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
isInRange,0,0,0,0,5,1,5,1,,,,
nextInt,4,2,0,0,1,1,5,3,0.0,0.25,0.0,0.5
fc,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
safe,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
reverse_number,0,0,0,0,5,1,5,1,,,,
reverse_string,0,0,5,2,0,0,5,2,,,,
digital_root,0,0,5,1,0,0,5,1,,,,
count_len,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
overlap,0,0,5,1,0,0,5,1,,,,
fr,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
checkk,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
prairie_partition,0,0,5,3,0,0,5,3,,,,
compara,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
checkBit,4,4,0,0,1,1,5,5,0.0,0.25,0.0,0.25
combination,0,0,5,2,0,0,5,2,,,,
min_need,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
FO,0,0,0,0,5,1,5,1,,,,
findpos,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
mod_inv,4,4,0,0,1,1,5,5,0.0,0.25,0.0,0.25
reads,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
closest,3,3,0,0,2,2,5,5,0.0,0.6666666666666666,0.0,0.6666666666666666
doIntersect,0,0,5,2,0,0,5,2,,,,
ae,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
update_segment_tree,0,0,0,0,5,1,5,1,,,,
Wartosc,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
checka,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
charToInt,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
min_double,4,1,0,0,1,1,5,2,0.0,0.25,0.0,1.0
isValidWord,0,0,5,2,0,0,5,2,,,,
solveC,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
is_noun_feminine,0,0,0,0,5,1,5,1,,,,
cost,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
prodc,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
getv,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
trama,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
crossOper,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
Ok,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
cal2,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
countTrailingZeros,0,0,2,1,3,1,5,2,,,,
build_st,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
lessE,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
div,4,2,0,0,1,1,5,3,0.0,0.25,0.0,0.5
LiczLiczba_,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
pt,2,1,0,0,3,1,5,2,0.0,1.5,0.0,1.0
contain,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
xuint,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
water,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
hsh,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
Rev,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
relax_rev,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
show_min_ak_minus_k,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
tonum,3,3,0,0,2,2,5,5,0.0,0.6666666666666666,0.0,0.6666666666666666
findc,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
getanc,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
longestAlternatingSubsequence,0,0,5,2,0,0,5,2,,,,
intersects,0,0,2,1,3,1,5,2,,,,
resetBit,4,4,0,0,1,1,5,5,0.0,0.25,0.0,0.25
dist_point_line,0,0,5,1,0,0,5,1,,,,
calculate_fibonacci,0,0,0,0,5,1,5,1,,,,
Dvd,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
point_in_poly,2,1,0,0,3,1,5,2,0.0,1.5,0.0,1.0
find_pos,0,0,0,0,5,1,5,1,,,,
neib,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
findPath,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
brute,5,2,0,0,0,0,5,2,0.0,0.0,0.0,0.0
cli,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
Highest,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
verify,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
mul_inv,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
trailing_zeros,0,0,4,1,0,0,4,1,,,,
calcTime,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ToInt,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_verb_masculine,0,0,0,0,4,1,4,1,,,,
get_hev,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
segtree_get,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
full,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
AssignResidents,0,0,0,0,4,1,4,1,,,,
countSetBits,0,0,4,2,0,0,4,2,,,,
LcaSparseTable,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
helper1,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calculate_path,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_allowed,0,0,4,1,0,0,4,1,,,,
mergeS,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
canGetGroup,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
BFS_2,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ipow,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_valid_part,0,0,4,1,0,0,4,1,,,,
q2,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
preproces,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
createNode,0,0,0,0,4,1,4,1,,,,
splitstr,2,2,0,0,2,2,4,4,0.0,1.0,0.0,1.0
safe_sqrt,2,2,0,0,2,2,4,4,0.0,1.0,0.0,1.0
solve_naive,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getFullUtilization,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
removeBlock,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
PrintCont,2,2,0,0,2,2,4,4,0.0,1.0,0.0,1.0
Duracion,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
calculate_dp,0,0,0,0,4,1,4,1,,,,
split_string,0,0,4,1,0,0,4,1,,,,
GetIntervals,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
make_node,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
removed,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getMaxFlow,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
onlyLower,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
Compare,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sortPairsCmp,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
isBad,0,0,2,1,2,1,4,2,,,,
q3,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
push_query,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
arquivo,4,2,0,0,0,0,4,2,0.0,0.0,0.0,0.0
sumCows,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
iwyt,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
Transfer,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
updateValue,0,0,0,0,4,1,4,1,,,,
findMax,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
geta,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
PO,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_ancestor,0,0,0,0,4,1,4,1,,,,
Przelicz,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
is_unlucky,0,0,0,0,4,1,4,1,,,,
same,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ED,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
Gen5,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
kmpSearch,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
expo,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
rad,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
isPlacable,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rasga,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
get_bit,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Intersect,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
stress,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calcScore,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
matches_pattern,0,0,4,2,0,0,4,2,,,,
Mult,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
addString,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
range_exc,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sync_stdio,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ntr,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
gph_clr,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
count_dists,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_r,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
convex,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
del_node,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
z_algo,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
first_lin,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
modSub,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
midans,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
dominator_tree,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
combine_odd,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
witness,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
writeString,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
fore,0,0,0,0,4,1,4,1,,,,
getHull,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getdfn,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
compfunc,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
myabs,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
izxl,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
printPar,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
count_number,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
palin,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Epr,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
wet,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
toint,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
rch,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
pl,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Graph,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getExtreme,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
RUN,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calculate_size,0,0,0,0,4,1,4,1,,,,
upans2,3,1,0,0,1,1,4,2,0.0,0.3333333333333333,0.0,1.0
check_sh,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
read_problem,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
lazy_eval,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Wypisz,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
tryGet,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
toBinary,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
debugv,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getPath,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
dispatch,3,1,0,0,1,1,4,2,0.0,0.3333333333333333,0.0,1.0
modAdd,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
generate_super_lucky,0,0,4,1,0,0,4,1,,,,
calcPrimes,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
zero,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getSuffVal,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
bitcnt,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
unir,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
unstable,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
findtime,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
_LLi,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
mod_pow,3,3,0,0,1,1,4,4,0.0,0.3333333333333333,0.0,0.3333333333333333
grab_ys,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
read_it,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
conj,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
toDrink,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
query_,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Gen4,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
buildSparse,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
halfplaneIntersection,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
dij2,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
see,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
takeHor,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
generate_ip,0,0,0,0,4,1,4,1,,,,
Less2,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
combine_even,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rebuild,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
my_srand,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_sum_pref,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
lcm4,0,0,2,1,2,1,4,2,,,,
moze,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
EnableFileIO,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getLowestBit,0,0,0,0,4,1,4,1,,,,
Inv,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sqrt4,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
modularExpo,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
par,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
mask,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
_add,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
buildtree,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
fromLeft,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
perp,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_not_conected,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Side,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
unique,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
init_chunks,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
value_of,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
findSubsequences,0,0,4,1,0,0,4,1,,,,
nthPerm,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
son,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
can_win,0,0,4,1,0,0,4,1,,,,
generate,0,0,4,1,0,0,4,1,,,,
printSwap,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
checkPos,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
CreateBeginBucket,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rowleft,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
iOS,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
hexToDecimal,0,0,4,1,0,0,4,1,,,,
getid,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
