File Name,Frequency
__init__,4332
utils,575
model,412
train,287
setup,233
config,176
main,165
test,159
base,119
dataset,119
resnet,114
builder,111
logger,97
loss,86
util,83
misc,83
transformation,80
trainer,75
metrics,72
models,69
registry,65
build,64
transforms,59
data_utils,55
eval,55
preprocess,54
common,53
losses,53
inference,51
evaluate,50
demo,50
conf,46
data,45
train_net,43
datasets,40
transformer,40
net,39
optimizer,39
coco,37
test_utils,37
vgg,37
run,36
layers,35
lr_scheduler,35
dataloader,35
benchmark,34
constants,34
version,33
evaluation,32
checkpoint,31
masked_lm,29
visualize,29
transform,29
sampler,27
network,27
networks,27
comm,26
defaults,26
score,26
__main__,26
resnext,26
file_utils,25
data_loader,25
env,25
evaluator,25
cityscapes,25
visualizer,24
matcher,24
attention,24
model_utils,23
samplers,23
modules,23
generate,22
loader,21
test_net,21
io,20
hub_interface,20
optimization,20
agent,20
tokenizer,20
abstract,20
helper,19
logging,19
timer,19
infer,19
cross_entropy,19
validate,19
retinanet,19
download,19
fpn,19
distributed,18
conftest,18
legacy_masked_lm,18
sentence_prediction,18
helpers,18
predict,18
plot,18
test_dataset,18
scheduler,18
collect_env,18
file_io,17
encoder,17
hubconf,17
focal_loss,17
search,17
anchor_generator,17
image,17
hrnet,17
wrappers,17
filter,17
unet,16
lstm,16
options,16
bleu,16
accuracy,16
sentence_ranking,16
concat_dataset,16
multihead_attention,16
cuda_function_gen,16
engine,16
configs,16
rpn,16
tools,16
fast_rcnn,16
roi_heads,16
mobilenet,16
transformer_sentence_encoder,15
normalize,15
transformer_lm,15
transformer_layer,15
ops,15
genotypes,15
voc,15
default_runtime,15
params,15
base_dataset,15
parser,15
loading,15
imagenet,14
mixup,14
densenet,14
mlp,14
base_model,14
types,14
meters,13
predictor,13
metric,13
transformer_sentence_encoder_layer,13
tokenization_utils,13
geometry,13
test_losses,13
mask_head,13
test_sampler,13
core,13
eval_utils,13
generator,13
formating,13
distributed_sampler,13
cjjpy,13
sentencepiece_bpe,12
adam,12
interactive,12
visualization,12
conv,12
sampling,12
binarizer,12
qconv,12
qemb,12
qlinear,12
adafactor,12
position_encoding,12
run_glue,12
nms,12
roi_align,12
smooth_l1_loss,12
mask_rcnn_r50_fpn,12
dataset_wrappers,12
publish_model,12
pointnet2_modules,12
decoder,12
sample,12
log,12
hooks,12
compat,12
cascade_rcnn,12
res_layer,12
get_flops,12
dataset_utils,12
option,12
backbone,12
policies,12
fairseq_dataset,11
language_pair_dataset,11
noising,11
token_block_dataset,11
transform_eos_lang_pair_dataset,11
layer_norm,11
linearized_convolution,11
dataset_mapper,11
deform_conv,11
blocks,11
preprocessing,11
functions,11
dictionary,11
list_dataset,11
language_modeling,11
eval_lm,11
testing,11
settings,11
operations,11
metric_logger,11
modeling,11
glue,11
tokenization,11
activations,11
default,11
two_stage,11
test_config,11
pytorch2onnx,11
renderer,11
graph,11
batchnorm,11
structures,11
eval_hooks,11
compose,11
cross_entropy_loss,11
pascal_voc,11
model_zoo,10
colorize_dataset,10
fairseq_decoder,10
nonautoregressive_ensembles,10
meteor,10
translation_lev,10
extract,10
spm_decode,10
spm_encode,10
test_reproducibility,10
cifar,10
checkpoint_utils,10
progress_bar,10
adamax,10
fp16_optimizer,10
sgd,10
translation,10
args,10
augmentations,10
catalog,10
grouped_batch_sampler,10
classifier,10
collate,10
swin_transformer,10
vis,10
schedule_2x,10
single_stage,10
analyze_logs,10
print_config,10
bbox_head,10
training,10
pointnet2_utils,10
ensemble,10
callbacks,10
builtin,10
replicate,10
wider_face,10
recall,10
custom,10
lvis,10
base_trainer,10
discriminator,10
flops_counter,9
regnet,9
convert,9
fairseq_nat_model,9
test_iterators,9
test_multi_corpus_sampled_dataset,9
test_noising,9
iou_loss,9
noise,9
prepare_data,9
class_names,9
utils_qa,9
logsumexp_moe,9
mean_pool_gating_network,9
translation_moe,9
adaptive_loss,9
composite_loss,9
fairseq_criterion,9
label_smoothed_cross_entropy,9
raw_audio_dataset,9
backtranslation_dataset,9
base_wrapper_dataset,9
concat_sentences_dataset,9
gpt2_bpe,9
gpt2_bpe_utils,9
moses_tokenizer,9
nltk_tokenizer,9
space_tokenizer,9
subword_nmt_bpe,9
id_dataset,9
indexed_dataset,9
iterators,9
block_pair_dataset,9
masked_lm_dataset,9
masked_lm_dictionary,9
lm_context_window_dataset,9
lru_cache_dataset,9
mask_tokens_dataset,9
monolingual_dataset,9
multi_corpus_sampled_dataset,9
nested_dictionary_dataset,9
num_samples_dataset,9
