File Name,Frequency
__init__,5051
utils,739
train,263
model,242
setup,186
config,171
main,162
base,131
dataset,125
test,122
metrics,118
tool,97
util,96
builder,91
misc,90
logger,87
resnet,83
models,81
transforms,80
trainer,80
build,78
common,75
loss,73
losses,67
constants,64
data,64
eval,61
datasets,59
inference,59
transformer,55
attention,54
data_utils,53
registry,47
run,44
evaluator,43
vit,42
tools,42
layers,41
dataloader,40
predict,40
evaluate,39
conf,39
evaluation,36
tokenizer,35
blocks,34
version,33
modules,33
sampler,32
benchmark,31
demo,31
transform,31
_config,31
lr_scheduler,30
networks,30
helpers,29
base_model,29
coco,29
conftest,29
preprocess,28
conversation,28
distillation,28
train_net,27
ema,27
data_loader,27
activations,27
test_utils,26
api,26
_utils,26
prepare_dataset,26
auxils,26
bad_distillation,26
dp_train,26
innovative_mi_multiimg,26
innovative_mi_singleimg,26
mia_forget_label,26
mia_forget_logit,26
mia_whole,26
retrain,26
sparisification,26
trivial_mi,26
ds_condensation_imrpvDM,26
modular_forgetting,26
offline_training,26
model_utils,25
simple_tokenizer,25
unet,25
backbone,24
clip,24
vgg,22
logging,22
optimizer,21
generate,21
distributed,21
imagenet,21
cityscapes,21
val,21
data_factory,21
timefeatures,21
norm,20
upfirdn2d,19
engine,19
app,19
download,19
checkpoint,19
comm,19
base_dataset,19
predictor,19
default_runtime,19
position_encoding,19
defaults,18
eval_utils,18
dist_utils,18
visualize,18
matcher,18
randaugment,18
random,18
cli,18
wrappers,18
export_model,18
general,18
visualizer,17
parser,17
sam,17
finetune,17
mlp,17
functional,17
model_worker,17
classifier,16
clip_encoder,16
llama_flash_attn_monkey_patch,16
metric,16
collect_env,16
loader,16
env,16
masking,16
mm_utils,16
controller,16
learner,16
nn,16
training,15
scheduler,15
factory,15
gradio_web_server,15
train_mem,15
options,15
autoencoder,15
functions,15
make_delta,15
__main__,15
builtin,15
dataset_mapper,15
image_encoder,15
prompt_encoder,15
overfitting_metric,15
unlearning_metric,15
plot,14
llava_llama,14
modeling,14
distributions,14
modeling_llama,14
embed,14
apply_delta,14
llava_arch,14
sample,14
core,14
hubconf,14
visualtester,14
mask_decoder,14
exp_basic,14
Embed,14
linear_algebra,14
augment,13
samplers,13
run_qa,13
eval_gpt_review,13
analysis,13
visualization,13
augmentations,13
loading,13
openaimodel,13
image,13
fpn,13
segmentation,13
criterion,13
memory,13
encoder,13
summarize_gpt_review,13
io,13
run_eval,13
launch,13
ms_deform_attn,13
head,12
persistence,12
training_stats,12
vision_transformer,12
test_message,12
wrapper,12
accuracy,12
train_utils,12
file_utils,12
vqa,12
ddim,12
ddpm,12
swin,12
ade20k,12
swin_transformer,12
cifar,12
bert,12
eval_gpt_review_visual,12
qa_baseline_gpt35,12
consolidate,12
