Variable Name,Frequency
x,17806
out,8085
model,7501
data,4773
loss,4292
output,3555
y,3418
args,3398
img,3345
result,3094
parser,2888
h,2675
outputs,2620
optimizer,2412
mask,2390
labels,2140
logger,2029
s,1992
n,1804
name,1773
text,1715
batch_size,1714
scores,1698
__all__,1697
dataset,1661
ret,1505
m,1500
image,1498
results,1462
inputs,1458
w,1454
path,1428
device,1420
res,1414
label,1380
a,1379
f,1316
p,1308
v,1282
i,1202
idx,1195
img_norm_cfg,1170
optimizer_config,1145
total_epochs,1145
lr_config,1138
logits,1136
c,1112
d,1090
data_root,1083
dataset_type,1073
t,1069
train_cfg,1057
target,1046
test_cfg,1034
x1,1033
b,1025
value,1019
r,1015
features,1015
load_from,1014
log_level,1013
weight,1007
k,1006
dist_params,1005
log_config,1004
checkpoint_config,1001
resume_from,997
workflow,997
work_dir,982
_base_,945
bboxes,944
indices,941
test_pipeline,938
net,933
start,931
config,926
end,920
z,915
train_pipeline,907
filename,901
line,888
residual,868
params,867
x2,865
images,861
X,850
input,814
batch,810
pred,782
weights,748
losses,743
dist,739
scale,728
boxes,703
index,699
size,699
tokens,688
msg,687
offset,677
layers,671
proposals,660
y1,657
mod,652
rois,650
lines,634
opt,631
l,630
preds,629
state,623
key,623
alpha,622
shape,621
bbox,618
inds,617
downsample,608
lr,607
score,605
cfg,587
A,568
evaluation,563
checkpoint,556
xs,552
g,546
outs,545
num_classes,541
input_ids,537
url,535
ax,514
y2,513
count,511
tokenizer,509
N,508
mask_feats,503
tmp,499
df,498
in_channels,488
pos_inds,488
scale_factor,479
temp,477
gt_bboxes,477
files,472
im,466
hidden_states,465
mask_pred,463
padding,462
B,458
targets,457
prefix,452
std,452
layer,452
anchors,452
width,451
imgs,451
proposal_list,451
mean,450
expansion,443
acc,442
predictions,441
val,441
bbox_pred,434
version,426
diff,420
context,419
start_time,419
output_dir,413
criterion,411
scheduler,411
attn,405
tensor,404
func,404
q,402
o,402
state_dict,401
points,398
input_shape,397
masks,397
sample,392
cmd,385
kwargs,384
bias,384
j,381
values,381
dtype,377
img_shape,375
ys,373
item,372
keep,372
fig,371
prob,369
y_pred,365
u,363
ious,363
train_loader,360
feat,359
fname,358
assign_result,358
layer_keys,358
sampler,357
obj,357
cls_score,356
identity,355
probs,354
stride,350
height,349
examples,347
pos,346
correct,345
root,343
body,342
env,342
gt_labels,342
_,338
num,332
samples,327
T,325
dim,323
metrics,322
C,320
config_and_inputs,315
e,313
mode,313
gt,313
writer,311
total_loss,311
head_mask,311
words,310
length,307
embeddings,307
test,307
transform,306
bbox_feats,306
node,304
action,304
learning_rate,302
suffix,299
buf,299
ratio,298
R,296
num_imgs,294
bbox_targets,294
step,290
token_type_ids,288
segm_result,288
classes,285
conv,284
order,283
prediction,283
keys,283
names,282
block,282
input_mask,280
save_path,276
Y,276
file_name,273
global_step,273
match,270
color,270
M,270
paths,269
eps,268
grad_input,268
overlaps,268
train_dataset,267
beta,266
kernel,266
theta,264
gt_bboxes_ignore,263
max_len,262
parts,259
attention_mask,259
ind,258
noise,257
hidden,256
train_data,255
ds,253
ids,252
total,251
module,251
grad,251
source,249
valid,249
num_channels,249
test_loader,248
colors,248
content,247
tp,247
feats,245
info,245
test_data,245
vocab,243
file_path,243
fp,243
stats,242
data_loader,242
loss_bbox,242
delta,239
word,238
G,238
string,237
W,236
x0,235
loss_fct,235
cnt,234
flag,233
epoch,230
norm,230
fn,230
ctx,229
neg_inds,229
img_path,228
emb,226
trainer,226
norm_layer,225
group,224
adj,224
iou,224
pad,222
num_samples,222
dt,222
cls_feat,221
feature,220
