File Name,Frequency
__init__,4763
utils,794
unit_test,453
train,230
config,185
model,172
setup,162
base,147
main,146
test,128
dataset,117
metrics,105
builder,102
tool,98
data,93
logger,91
util,90
transformer,89
trainer,85
resnet,82
misc,76
transforms,73
inference,72
loss,69
losses,69
run,65
constants,60
common,60
attention,60
build,59
eval,57
models,56
conf,49
layers,46
evaluate,45
datasets,44
modules,42
clip,39
distributed,39
dataloader,38
version,38
simple_tokenizer,38
registry,37
data_loader,36
data_utils,36
arguments,36
lr_scheduler,35
benchmark,35
vit,35
unet,35
pipeline_output,35
ema,34
mlp,33
default_runtime,32
tokenizer,32
evaluator,32
conftest,31
gpt_model,30
optimizer,29
logging,29
language_model,29
__main__,28
sampler,27
decoder,27
download,27
eval_utils,27
test_utils,27
prepare_dataset,27
dataset_utils,26
cityscapes,25
scheduler,25
evaluation,24
build_parent_sample,24
app,23
encoder,23
modeling,23
tools,23
transform,22
demo,22
textual_inversion,22
predict,21
loading,21
conv,21
base_model,20
functional,20
coco,20
preprocess,20
classification,20
checkpoint,20
finetune,19
model_utils,19
loader,19
pretrain,19
browse_dataset,18
network,18
policy,18
runner,18
plot,18
stat,18
analyze_logs,17
dist_utils,17
prompts,17
agent,17
position_encoding,17
embed,17
nn,17
train_utils,17
conversation,17
factory,17
swin,17
lpips,17
collect_env,17
print_config,16
publish_model,16
server,16
vae,16
visualize,16
env,16
safety_checker,16
networks,15
get_flops,15
normalization,15
text_encoder,15
args,15
helpers,15
training,15
imagenet,15
blocks,15
metric,15
base_dataset,15
hifigan,15
learn_error,15
fp16_util,14
comm,14
quantizer,14
inception,14
distributions,14
sampling,14
backbone,14
net,14
enums,14
ops,13
clip_encoder,13
defaults,13
example,13
test_config,13
dataset_wrappers,13
predictor,13
linear,13
preprocessing,13
cli,13
gaussian_diffusion,13
respace,13
pipeline,13
load_model,13
visualization,13
image,13
formating,13
schedule_3x,13
lora,13
generation,12
module,12
focal_loss,12
masking,12
activations,12
discriminator,12
helper,12
quantize,12
engine,12
ddpm,12
visual,12
timefeatures,12
diffusion,12
parser,12
generator,12
_utils,12
api,12
sample,12
index,12
samplers,11
embeddings,11
io,11
register,11
generate,11
matcher,11
fused_adam,11
test_data,11
coco_instance,11
llama_flash_attn_monkey_patch,11
resample,11
client,11
memory,11
custom,11
cross_entropy_loss,11
autoencoder,11
modeling_utils,11
model_builder,11
norm,11
rotary_pos_embedding,11
prompt,11
validate,11
default,11
mm_utils,10
llama,10
configs,10
wrappers,10
params,10
augmentation,10
vis_utils,10
openaimodel,10
efficientnet,10
vgg,10
launch,10
config_utils,10
core,10
training_utils,10
process,10
adamw,10
ddim,10
eval_longbench,10
match_cost,10
download_data,10
dice_loss,10
fpn,10
two_stage,10
finetune_utils,10
infer,10
random_erasing,10
dist,10
watermark,10
nsf_hifigan,10
fs,10
fs2_orig,10
ps_adv,10
io_utils,10
renderer,9
file_utils,9
cosine_lr,9
potsdam,9
stare,9
confusion_matrix,9
template,9
llava_arch,9
llava_llama,9
split_data,9
function,9
image_utils,9
visualizer,9
image_encoder,9
amg,9
radam,9
basic_utils,9
mae,9
encoders,9
val,9
unet_model,9
unet_parts,9
adapter,9
cross_entropy,9
container,9
test_stable_diffusion,9
cascade_mask_rcnn_r50_fpn,9
mask_rcnn_r50_fpn,9
schedule_2x,9
unet_2d_condition,9
attention_processor,9
torch_utils,9
mobilenet_v2,9
split,9
script_util,9
configuration,9
data_handler,9
pos_embed,9
fid,9
accuracy,9
meters,9
video_transforms,9
rand_augment,9
funcs,9
diffusion_utils,9
vq_model,9
eval_passkey_retrieval,9
test_cross_entropy,9
test_random,9
fused_layer_norm,9
classifier,9
distributed_sampler,9
test_zero_shot_coco,9
test_ShellfishOpenImages,9
test_thermalDogsAndPeople,9
test_VehiclesOpenImages,9
test_Packages,9
test_pistols,9
test_CottontailRabbits,9
test_aquarium,9
test_AerialMaritimeDrone_tiled,9
test_NorthAmericaMushrooms,9
test_PascalVoc,9
test_pothole,9
test_Egohands_generic,9
test_Raccoon,9
layer_norm,8
pascal_context,8
drive,8
loveda,8
chase_db1,8
hrf,8
schedule_80k,8
activation,8
knn,8
shared,8
formatting,8
sam,8
merge,8
generate_training_data,8
quantization,8
cpu_adam,8
schedule_1x,8
kinetics,8
train_mem,8
summarize_gpt_review,8
model_vqa,8
apply_delta,8
make_delta,8
wrapper,8
resnext,8
rnn,8
replicate,8
batchnorm,8
options,8
encoder_decoder,8
convnext,8
persistence,8
training_stats,8
decode_head,8
res_layer,8
encoding,8
eval_hooks,8
data_factory,8
exp_basic,8
voc,8
experiment,8
image_demo,8
setup_env,8
create_data,8
ms_deform_attn,8
layer_decay_optimizer_constructor,8
coco_panoptic,8
unet_2d_blocks,8
transformer_2d,8
autoencoder_kl,8
testing_utils,8
