File Name,Frequency
__init__,3210
utils,512
model,413
train,236
config,223
setup,204
main,202
test,149
dataset,120
util,95
resnet,90
models,87
loss,85
logger,74
misc,73
base,66
builder,65
metrics,62
trainer,58
build,57
transforms,53
eval,49
inference,49
datasets,47
data,47
conf,46
losses,44
optimizer,40
preprocess,38
evaluate,38
data_utils,36
common,34
checkpoint,33
registry,33
visualize,33
coco,30
demo,29
layers,29
run,29
evaluation,28
data_loader,27
transformer,27
dataloader,27
plot,27
lr_scheduler,27
vgg,27
networks,26
prepare,26
benchmark,25
backbone,25
sampler,23
version,23
transform,23
env,22
model_utils,21
helpers,21
modules,21
loader,21
tools,20
train_net,20
roi_align,20
visualizer,20
network,20
base_dataset,20
timer,20
constants,19
test_utils,19
cityscapes,19
base_model,19
comm,18
download,18
encoder,18
default_runtime,17
conftest,17
distributed,17
train_utils,17
get_flops,16
imagenet,16
options,16
finetune,16
core,16
scheduler_pars,16
eval_utils,15
defaults,15
discriminator,15
densenet,15
runner,15
predict,14
metric,14
decoder,14
detector,14
fpn,14
args,14
ResNet,14
visualization,14
functional,14
engine,13
samplers,13
hubconf,13
evaluator,13
collect_env,13
rpn,13
arguments,13
upfirdn2d,13
loading,13
roi_pool,13
file_utils,12
generate,12
infer,12
unet,12
replicate,12
batchnorm,12
activations,12
attention,12
fused_act,12
logging,12
train_options,12
resnet_cifar,12
vis,12
forward,12
log,12
norm,12
io,12
resnext,12
masked_lm,11
configs,11
user,11
image,11
sampling,11
unittest,11
deform_conv,11
anchor_generator,11
data_augment,11
pretrained_networks,11
base_options,11
post_process,11
net,11
mlp,11
graph,11
inception_score,11
dist_utils,11
classification,10
score,10
test_dataset,10
functions,10
test_model,10
__main__,10
settings,10
test_config,10
hrnet,10
wrappers,10
pascal_voc,10
matcher,10
callbacks,10
convert,10
test_options,10
segmentation,10
focal_loss,10
pointnet2_utils,10
html,10
load_model,10
save_model,10
weight_init,10
vision_transformer,10
helper,10
base_trainer,10
par,10
plotting,9
cross_entropy,9
concat_dataset,9
ops,9
bleu,9
preprocessing,9
