quarter,single_letter,lowercase,UPPERCASE,camelCase,snake_case,PascalCase,UPPER_SNAKE_CASE,endsWithDigits,Other,avg_name_length
2020Q1,0.0011343347355677266,0.1651042011078676,0.00443560488526923,0.026857791048417526,0.38837484930675703,0.11871855781804373,0.00043745644510684523,0.019120916013447294,0.2758162886399247,12.742119425626717
2020Q2,0.001179181631339391,0.17829724511613046,0.004712574477360859,0.04054059664929474,0.35174905021934655,0.10625921235645337,0.0006601756316303005,0.01699848450248123,0.29960347941638815,12.091805933291216
2020Q3,0.0014750832585651804,0.15495597560792582,0.005558174546449659,0.022445596800437013,0.3848484618080247,0.10775711309476613,0.0012773916878297956,0.02060934624918205,0.30107285694758673,13.950253957615795
2020Q4,0.0011531925224568507,0.15809448324120018,0.004384273738628574,0.04127929394626812,0.3713922568295546,0.10792525313113853,0.000681918798109191,0.013931136912157464,0.30115819087996704,13.163085700427562
2021Q1,0.0012226625498935268,0.160202096128848,0.006284580655289697,0.01583276640484856,0.38998653643936015,0.10786072113298231,0.0007136162742570083,0.01583276640484841,0.30206425400922476,13.133969561896063
2021Q2,0.0009643468328715675,0.17462186933098922,0.004754546065346333,0.01684840388742378,0.3896909742667663,0.10352500385340313,0.0003991763529509406,0.014516581627612034,0.29467909778232615,13.06643322092441
2021Q3,0.0013143493269220457,0.17459330009260893,0.005524009092865001,0.021029589230754892,0.3700618352242071,0.1105690524523143,0.0005659653685323268,0.020033303086147813,0.29630859612509736,12.451448590682872
2021Q4,0.0025811029015997433,0.16595309161488941,0.005341618959077281,0.012126698308623158,0.3820480827259939,0.10988240283151324,0.0005627048979791548,0.018948475803688122,0.30255582195700786,12.802351943360886
2022Q1,0.0009178054252498286,0.16362431164593053,0.0053921068733428475,0.01699214766469465,0.37550564280324217,0.11478516554491648,0.00038666802637840836,0.01471887959752442,0.307677272418026,12.927761064676881
2022Q2,0.0011201245106823574,0.1688283104592116,0.005954346083101477,0.013582983540064968,0.38011916552631725,0.11037353204737205,0.0006131207847946034,0.01620053765976481,0.3032078793878865,12.626566209209626
2022Q3,0.002981408811332708,0.16051598897888325,0.005715816425927399,0.013717263644206213,0.3887103058636954,0.11199590882521657,0.0006505524477470711,0.016075951128550637,0.29963680387396663,13.517203111540164
2022Q4,0.0007345996431944443,0.15859481582537924,0.004777812758713195,0.011488322197735518,0.384032369025845,0.11462086496187954,0.0004343466144284698,0.011599095159804508,0.3137177738134124,13.457267872374485
2023Q1,0.0010602813612515128,0.15987795537837754,0.00467272232852747,0.008831520044306679,0.37985515309165296,0.11731950892764702,0.00039666996809176685,0.012850610098367878,0.31513557880109194,13.459136756334528
2023Q2,0.0006074330365820359,0.14244547681065134,0.004434261167048883,0.022659681996655814,0.3923337091317044,0.1156989853438433,0.0005977141079967359,0.026707615752437117,0.29451512265278507,13.706109318462403
2023Q3,0.0008489844073849661,0.1700679187525927,0.007278148018238923,0.009625809125984087,0.3577134019957033,0.10913236185073828,0.0008848569879786948,0.023715761614743085,0.32073275724600553,12.413188354952291
2023Q4,0.000623902832471413,0.16162404516772935,0.005057645775015285,0.01096930303174039,0.3732694406228275,0.1192271196091261,0.0004697063149404565,0.012380794230677356,0.3163780424160814,13.493561702355304
2024Q1,0.0011719954068618664,0.16420807321920752,0.0058091679848792455,0.015588216365256615,0.366336633663026,0.11297900231353179,0.0004979286844182182,0.015124160380458192,0.3182848219818492,13.242511592894122
2024Q2,0.0005655287311521904,0.16073498355636212,0.005319026984891006,0.009512091360911388,0.39280046261280926,0.11282043443818217,0.0003999459945536022,0.012805914105865075,0.30504161221547876,13.637761015695865
2024Q3,0.0006423886899752017,0.15740514807308767,0.005515081194942441,0.011811984283886563,0.38401896291600723,0.11390945805306046,0.0003958907042870743,0.013139089600773665,0.31316199648441545,13.741381285129258
2024Q4,0.0008003048780487526,0.15415982645403825,0.005347091932457611,0.010849554409005186,0.40922256097594323,0.10984111163223707,0.0006390712945590977,0.012722795497184776,0.2964176829270017,13.653596974709373
2025Q1,0.0007446165863343266,0.1604959000461545,0.004097216265492321,0.008959124564498738,0.37797686943428876,0.11891782389458228,0.0007263661798066509,0.010977619526473999,0.3171044635017,13.8816406384992
