name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
Pri,25,1,0,0,0,0,25,1,0.0,0.0,0.0,0.0
_t,6,3,0,0,19,2,25,5,0.0,3.1666666666666665,0.0,0.6666666666666666
cp,6,1,19,1,0,0,25,2,3.1666666666666665,0.0,1.0,0.0
getmin,13,5,0,0,12,3,25,8,0.0,0.9230769230769231,0.0,0.6
wind,0,0,0,0,25,1,25,1,,,,
max_suffix,0,0,25,2,0,0,25,2,,,,
tc,17,5,0,0,8,2,25,7,0.0,0.47058823529411764,0.0,0.4
forb,25,2,0,0,0,0,25,2,0.0,0.0,0.0,0.0
new_state,0,0,22,3,3,1,25,4,,,,
is_v,7,1,0,0,18,1,25,2,0.0,2.5714285714285716,0.0,1.0
cury,15,2,0,0,10,1,25,3,0.0,0.6666666666666666,0.0,0.5
max_digit,0,0,9,3,16,3,25,6,,,,
pivot,0,0,15,2,10,2,25,4,,,,
prob_catch,0,0,25,1,0,0,25,1,,,,
pred,15,2,0,0,10,2,25,4,0.0,0.6666666666666666,0.0,1.0
rmq,14,2,0,0,11,1,25,3,0.0,0.7857142857142857,0.0,0.5
bl,12,2,13,1,0,0,25,3,1.0833333333333333,0.0,0.5,0.0
category,0,0,9,2,15,2,24,4,,,,
fwy,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
idx1,2,1,4,2,18,3,24,6,2.0,9.0,2.0,3.0
r_prev,0,0,20,1,4,1,24,2,,,,
isone,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
ini,22,3,0,0,2,1,24,4,0.0,0.09090909090909091,0.0,0.3333333333333333
is_odd,14,2,0,0,10,2,24,4,0.0,0.7142857142857143,0.0,1.0
seq,24,3,0,0,0,0,24,3,0.0,0.0,0.0,0.0
ps,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
spfa,12,3,0,0,12,3,24,6,0.0,1.0,0.0,1.0
pL,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
factor,4,1,8,2,12,3,24,6,2.0,3.0,2.0,3.0
new_z,0,0,0,0,24,4,24,4,,,,
artifact,0,0,24,1,0,0,24,1,,,,
x_low,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
y_prev,0,0,24,1,0,0,24,1,,,,
fast,15,4,0,0,9,1,24,5,0.0,0.6,0.0,0.25
taskN,0,0,0,0,24,1,24,1,,,,
__,18,3,0,0,6,1,24,4,0.0,0.3333333333333333,0.0,0.3333333333333333
b2,12,4,0,0,12,4,24,8,0.0,1.0,0.0,1.0
xor_val,0,0,6,2,18,3,24,5,,,,
partA,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
partB,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
v0,24,2,0,0,0,0,24,2,0.0,0.0,0.0,0.0
split1,0,0,0,0,24,1,24,1,,,,
ei,0,0,24,1,0,0,24,1,,,,
isPrime,10,6,0,0,14,3,24,9,0.0,1.4,0.0,0.5
vx,10,2,3,1,11,2,24,5,0.3,1.1,0.5,1.0
prev_it,0,0,24,1,0,0,24,1,,,,
changed,3,1,4,1,17,4,24,6,1.3333333333333333,5.666666666666667,1.0,4.0
prev_cnt,0,0,0,0,24,1,24,1,,,,
mk,23,4,0,0,1,1,24,5,0.0,0.043478260869565216,0.0,0.25
primero,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
dup,17,2,0,0,7,1,24,3,0.0,0.4117647058823529,0.0,0.5
best_diff,0,0,7,2,17,2,24,4,,,,
bf,14,3,0,0,10,2,24,5,0.0,0.7142857142857143,0.0,0.6666666666666666
new_length,0,0,0,0,24,3,24,3,,,,
lidx,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
back,21,1,0,0,3,1,24,2,0.0,0.14285714285714285,0.0,1.0
method,10,2,0,0,14,2,24,4,0.0,1.4,0.0,1.0
val1,0,0,0,0,24,1,24,1,,,,
fill,14,3,0,0,10,2,24,5,0.0,0.7142857142857143,0.0,0.6666666666666666
s_lep,0,0,24,1,0,0,24,1,,,,
point_n,17,1,0,0,7,1,24,2,0.0,0.4117647058823529,0.0,1.0
len_n,5,1,10,2,9,1,24,4,2.0,1.8,2.0,1.0
eval,15,3,0,0,9,3,24,6,0.0,0.6,0.0,1.0
names,15,2,0,0,9,3,24,5,0.0,0.6,0.0,1.5
BinDec,24,3,0,0,0,0,24,3,0.0,0.0,0.0,0.0
qlo,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
lcp,10,2,0,0,14,2,24,4,0.0,1.4,0.0,1.0
x_min,0,0,17,2,7,2,24,4,,,,
dp2,18,2,0,0,6,1,24,3,0.0,0.3333333333333333,0.0,0.5
timer,6,2,3,1,15,5,24,8,0.5,2.5,0.5,2.5
new_area,0,0,0,0,24,1,24,1,,,,
LCA,17,6,0,0,6,2,23,8,0.0,0.35294117647058826,0.0,0.3333333333333333
financ,23,1,0,0,0,0,23,1,0.0,0.0,0.0,0.0
upedge,16,2,0,0,7,1,23,3,0.0,0.4375,0.0,0.5
current_t,0,0,13,3,10,1,23,4,,,,
colors,7,1,7,1,9,1,23,3,1.0,1.2857142857142858,1.0,1.0
UP,23,1,0,0,0,0,23,1,0.0,0.0,0.0,0.0
min_flow,0,0,2,1,21,3,23,4,,,,
prev_dp,0,0,12,1,11,1,23,2,,,,
vec,0,0,23,1,0,0,23,1,,,,
startX,5,1,18,1,0,0,23,2,3.6,0.0,1.0,0.0
indeg,11,2,0,0,12,2,23,4,0.0,1.0909090909090908,0.0,1.0
overlap,0,0,2,1,21,3,23,4,,,,
backtrack,3,1,9,3,11,1,23,5,3.0,3.6666666666666665,3.0,1.0
nf,19,3,0,0,4,1,23,4,0.0,0.21052631578947367,0.0,0.3333333333333333
days,7,3,3,1,13,3,23,7,0.42857142857142855,1.8571428571428572,0.3333333333333333,1.0
a_str,0,0,16,4,7,2,23,6,,,,
ij,18,1,0,0,5,1,23,2,0.0,0.2777777777777778,0.0,1.0
yb,16,1,0,0,7,2,23,3,0.0,0.4375,0.0,2.0
id1,23,3,0,0,0,0,23,3,0.0,0.0,0.0,0.0
rotations,0,0,20,1,3,1,23,2,,,,
in_time,0,0,11,3,12,1,23,4,,,,
sp_table,13,1,0,0,10,1,23,2,0.0,0.7692307692307693,0.0,1.0
close,11,1,2,1,10,1,23,3,0.18181818181818182,0.9090909090909091,1.0,1.0
segments,0,0,2,1,20,3,22,4,,,,
next_even,0,0,0,0,22,1,22,1,,,,
maxPath,0,0,0,0,22,1,22,1,,,,
MAXM,11,5,0,0,11,4,22,9,0.0,1.0,0.0,0.8
R1,9,1,4,1,9,1,22,3,0.4444444444444444,1.0,1.0,1.0
best_m,0,0,3,1,19,3,22,4,,,,
new_t,0,0,22,4,0,0,22,4,,,,
groupIndex,0,0,0,0,22,2,22,2,,,,
next_p,0,0,15,2,7,1,22,3,,,,
getDistance,13,2,0,0,9,3,22,5,0.0,0.6923076923076923,0.0,1.5
bb,13,5,0,0,9,2,22,7,0.0,0.6923076923076923,0.0,0.4
hp,22,2,0,0,0,0,22,2,0.0,0.0,0.0,0.0
element,11,2,0,0,11,2,22,4,0.0,1.0,0.0,1.0
len_b,0,0,17,5,5,1,22,6,,,,
addr,0,0,10,1,12,1,22,2,,,,
st_upd,13,2,0,0,9,1,22,3,0.0,0.6923076923076923,0.0,0.5
palindrome,0,0,22,2,0,0,22,2,,,,
xz,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
total_weight,0,0,8,1,14,4,22,5,,,,
linha,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
bet,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
s_sub,0,0,18,1,4,1,22,2,,,,
max_edge,0,0,12,1,10,2,22,3,,,,
begin,14,2,0,0,8,1,22,3,0.0,0.5714285714285714,0.0,0.5
block_size,13,13,7,2,2,1,22,16,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.07692307692307693
nextDigit,0,0,0,0,22,1,22,1,,,,
maxx,8,2,6,1,8,2,22,5,0.75,1.0,0.5,1.0
copy,14,2,0,0,8,1,22,3,0.0,0.5714285714285714,0.0,0.5
am,18,2,0,0,4,1,22,3,0.0,0.2222222222222222,0.0,0.5
maxCount,4,1,0,0,18,4,22,5,0.0,4.5,0.0,4.0
min_b,0,0,4,1,18,2,22,3,,,,
selected,3,1,3,1,16,4,22,6,1.0,5.333333333333333,1.0,4.0
max_cnt,6,1,6,1,10,2,22,4,1.0,1.6666666666666667,1.0,2.0
tj0,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
chk,18,5,0,0,4,1,22,6,0.0,0.2222222222222222,0.0,0.2
counts,0,0,6,2,16,1,22,3,,,,
suc,12,2,0,0,10,1,22,3,0.0,0.8333333333333334,0.0,0.5
next_odd,0,0,0,0,22,1,22,1,,,,
current_rank,0,0,18,2,4,1,22,3,,,,
ti0,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
func,14,6,0,0,8,2,22,8,0.0,0.5714285714285714,0.0,0.3333333333333333
dec,19,8,0,0,3,1,22,9,0.0,0.15789473684210525,0.0,0.125
visit,14,4,0,0,8,2,22,6,0.0,0.5714285714285714,0.0,0.5
lab,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
inq,10,2,0,0,12,2,22,4,0.0,1.2,0.0,1.0
M1,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
nv,12,1,0,0,10,1,22,2,0.0,0.8333333333333334,0.0,1.0
current_b,0,0,4,1,18,4,22,5,,,,
probability,0,0,7,3,15,4,22,7,,,,
d4,10,1,6,2,6,2,22,5,0.6,0.6,2.0,2.0
cad,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
l3,8,2,5,1,9,3,22,6,0.625,1.125,0.5,1.5
addedge,13,2,0,0,9,2,22,4,0.0,0.6923076923076923,0.0,1.0
current_xor,0,0,10,3,12,3,22,6,,,,
MINF,14,9,0,0,8,2,22,11,0.0,0.5714285714285714,0.0,0.2222222222222222
xchar,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
current_end,0,0,8,3,13,3,21,6,,,,
U,12,2,0,0,9,2,21,4,0.0,0.75,0.0,1.0
dz,4,2,0,0,17,2,21,4,0.0,4.25,0.0,1.0
current_bit,0,0,0,0,21,2,21,2,,,,
AB,0,0,21,1,0,0,21,1,,,,
total_pairs,0,0,9,4,12,3,21,7,,,,
max_w,0,0,15,3,6,2,21,5,,,,
is_igor,0,0,15,2,6,1,21,3,,,,
initialize,6,2,0,0,15,7,21,9,0.0,2.5,0.0,3.5
key1,0,0,0,0,21,2,21,2,,,,
is_possible,0,0,12,6,9,4,21,10,,,,
key2,0,0,0,0,21,2,21,2,,,,
Fraction,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
get_mask,11,2,0,0,10,2,21,4,0.0,0.9090909090909091,0.0,1.0
max_p,0,0,17,2,4,1,21,3,,,,
groups,0,0,6,1,15,2,21,3,,,,
s_i,0,0,21,4,0,0,21,4,,,,
stop,12,3,2,1,7,1,21,5,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.3333333333333333
max_flow,3,1,10,2,8,4,21,7,3.3333333333333335,2.6666666666666665,2.0,4.0
he,13,2,0,0,8,1,21,3,0.0,0.6153846153846154,0.0,0.5
it3,21,3,0,0,0,0,21,3,0.0,0.0,0.0,0.0
OFFSET,9,1,0,0,12,2,21,3,0.0,1.3333333333333333,0.0,2.0
cur_time,18,1,0,0,3,1,21,2,0.0,0.16666666666666666,0.0,1.0
moved,0,0,12,1,9,2,21,3,,,,
current_m,0,0,21,3,0,0,21,3,,,,
current_y,0,0,9,2,12,1,21,3,,,,
odd_count,0,0,17,3,4,1,21,4,,,,
nail,0,0,13,1,8,2,21,3,,,,
reversed,0,0,8,2,13,3,21,5,,,,
next_r,0,0,7,1,14,1,21,2,,,,
seg_tree,8,1,0,0,13,1,21,2,0.0,1.625,0.0,1.0
Swap,17,2,0,0,4,1,21,3,0.0,0.23529411764705882,0.0,0.5
write_pos,21,3,0,0,0,0,21,3,0.0,0.0,0.0,0.0
name1,0,0,7,2,14,1,21,3,,,,
odp,15,3,0,0,6,1,21,4,0.0,0.4,0.0,0.3333333333333333
uf,13,1,0,0,8,1,21,2,0.0,0.6153846153846154,0.0,1.0
median,0,0,14,4,7,3,21,7,,,,
available,0,0,8,3,13,4,21,7,,,,
curans,13,3,0,0,8,2,21,5,0.0,0.6153846153846154,0.0,0.6666666666666666
start_time,3,1,3,1,15,1,21,3,1.0,5.0,1.0,1.0
scanint,16,3,0,0,5,1,21,4,0.0,0.3125,0.0,0.3333333333333333
chkmin,14,10,0,0,7,7,21,17,0.0,0.5,0.0,0.7
water,11,1,0,0,10,1,21,2,0.0,0.9090909090909091,0.0,1.0
Less,14,6,0,0,7,3,21,9,0.0,0.5,0.0,0.5
SIZE,12,4,0,0,9,3,21,7,0.0,0.75,0.0,0.75
_sink,12,6,0,0,8,4,20,10,0.0,0.6666666666666666,0.0,0.6666666666666666
tCHECK,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
split2,0,0,0,0,20,1,20,1,,,,
readChar,20,3,0,0,0,0,20,3,0.0,0.0,0.0,0.0
contest,5,1,0,0,15,2,20,3,0.0,3.0,0.0,2.0
depth2,14,2,0,0,6,1,20,3,0.0,0.42857142857142855,0.0,0.5
min_price,0,0,11,3,9,2,20,5,,,,
ansx,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
k5,0,0,2,1,18,1,20,2,,,,
cnt2,15,3,0,0,5,2,20,5,0.0,0.3333333333333333,0.0,0.6666666666666666
maxs,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
sel,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
chs,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
current_parity,0,0,0,0,20,1,20,1,,,,
lev,12,2,0,0,8,2,20,4,0.0,0.6666666666666666,0.0,1.0
both,16,1,0,0,4,1,20,2,0.0,0.25,0.0,1.0
cycle_length,0,0,8,2,12,3,20,5,,,,
count_min,0,0,0,0,20,1,20,1,,,,
dest,10,2,0,0,10,2,20,4,0.0,1.0,0.0,1.0
end_pos,0,0,14,2,6,1,20,3,,,,
isGP,0,0,0,0,20,1,20,1,,,,
new_t_end,0,0,0,0,20,1,20,1,,,,
edgeid,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
gives,0,0,0,0,20,1,20,1,,,,
add_node,0,0,0,0,20,1,20,1,,,,
_src,12,6,0,0,8,4,20,10,0.0,0.6666666666666666,0.0,0.6666666666666666
nl,10,1,0,0,10,2,20,3,0.0,1.0,0.0,2.0
current_x,0,0,2,1,18,3,20,4,,,,
max_y,0,0,10,3,10,4,20,7,,,,
s4_str,0,0,20,1,0,0,20,1,,,,
rating,0,0,20,1,0,0,20,1,,,,
dfsCiclos,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
label,0,0,20,2,0,0,20,2,,,,
query_max,3,1,12,1,5,1,20,3,4.0,1.6666666666666667,1.0,1.0
ttope,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
fwx,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
times,12,1,0,0,8,3,20,4,0.0,0.6666666666666666,0.0,3.0
maxv,17,3,0,0,3,1,20,4,0.0,0.17647058823529413,0.0,0.3333333333333333
uchain,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
componentId,0,0,0,0,20,1,20,1,,,,
relax,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
pushFlow,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
is_vowel,6,3,2,1,12,5,20,9,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667
internal,0,0,20,1,0,0,20,1,,,,
MXN,10,1,0,0,10,2,20,3,0.0,1.0,0.0,2.0
ingroup,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
num_nodes,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
xsz,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
make_edge,16,1,0,0,4,1,20,2,0.0,0.25,0.0,1.0
s3_str,0,0,20,1,0,0,20,1,,,,
mst,13,2,0,0,7,2,20,4,0.0,0.5384615384615384,0.0,1.0
dif,20,3,0,0,0,0,20,3,0.0,0.0,0.0,0.0
ending,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
code,6,2,6,1,8,2,20,5,1.0,1.3333333333333333,0.5,1.0
dmg,5,1,0,0,15,1,20,2,0.0,3.0,0.0,1.0
best_start,0,0,13,2,7,2,20,4,,,,
count_odd,0,0,14,1,6,1,20,2,,,,
min_q,0,0,20,2,0,0,20,2,,,,
has_bit,0,0,20,1,0,0,20,1,,,,
obj,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
isLucky,4,2,4,1,12,5,20,8,1.0,3.0,0.5,2.5
fnz,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
findver,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
Cale,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
sum_r,0,0,20,1,0,0,20,1,,,,
new_current,0,0,20,1,0,0,20,1,,,,
findhor,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
shrek_cards,0,0,0,0,19,1,19,1,,,,
d_prev,0,0,10,2,9,1,19,3,,,,
min_distance,0,0,8,1,11,3,19,4,,,,
new_i,0,0,5,1,14,3,19,4,,,,
isprime,9,5,0,0,10,2,19,7,0.0,1.1111111111111112,0.0,0.4
left_size,0,0,14,1,5,1,19,2,,,,
current_vowel,0,0,19,1,0,0,19,1,,,,
cnt0,0,0,0,0,19,3,19,3,,,,
slen,10,2,0,0,9,2,19,4,0.0,0.9,0.0,1.0
sum_x,0,0,11,4,8,3,19,7,,,,
max_hill,0,0,11,1,8,1,19,2,,,,
dv,8,2,0,0,11,2,19,4,0.0,1.375,0.0,1.0
empty,2,1,15,3,2,1,19,5,7.5,1.0,3.0,1.0
lv,7,1,0,0,12,1,19,2,0.0,1.7142857142857142,0.0,1.0
fen,6,2,0,0,13,2,19,4,0.0,2.1666666666666665,0.0,1.0
preprocess,2,1,5,3,12,6,19,10,2.5,6.0,3.0,6.0
wait,8,1,0,0,11,2,19,3,0.0,1.375,0.0,2.0
last_k,0,0,19,2,0,0,19,2,,,,
R2,7,1,4,1,8,1,19,3,0.5714285714285714,1.1428571428571428,1.0,1.0
tk,19,3,0,0,0,0,19,3,0.0,0.0,0.0,0.0
mpos,19,6,0,0,0,0,19,6,0.0,0.0,0.0,0.0
max_prob,0,0,14,2,5,1,19,3,,,,
len_a,0,0,19,5,0,0,19,5,,,,
xp,8,2,0,0,11,3,19,5,0.0,1.375,0.0,1.5
avail,14,2,0,0,5,1,19,3,0.0,0.35714285714285715,0.0,0.5
bar,10,1,0,0,9,1,19,2,0.0,0.9,0.0,1.0
bz,9,2,0,0,10,2,19,4,0.0,1.1111111111111112,0.0,1.0
nVer_Max,15,3,0,0,4,1,19,4,0.0,0.26666666666666666,0.0,0.3333333333333333
threshold,5,1,8,3,6,2,19,6,1.6,1.2,3.0,2.0
mu,0,0,0,0,19,2,19,2,,,,
subject,0,0,10,3,9,1,19,4,,,,
titleStr,0,0,0,0,19,1,19,1,,,,
UFfind,14,2,0,0,5,1,19,3,0.0,0.35714285714285715,0.0,0.5
tu,12,2,0,0,7,1,19,3,0.0,0.5833333333333334,0.0,0.5
matrix,0,0,6,2,13,3,19,5,,,,
turns,8,1,11,1,0,0,19,2,1.375,0.0,1.0,0.0
cuantos,15,2,0,0,4,1,19,3,0.0,0.26666666666666666,0.0,0.5
winner,0,0,8,2,11,2,19,4,,,,
curr_x,0,0,0,0,19,2,19,2,,,,
contribution,0,0,2,1,17,3,19,4,,,,
toInt,16,14,0,0,3,2,19,16,0.0,0.1875,0.0,0.14285714285714285
qs,19,2,0,0,0,0,19,2,0.0,0.0,0.0,0.0
vowels,0,0,9,3,10,3,19,6,,,,
max_level,0,0,13,2,6,1,19,3,,,,
icur,19,1,0,0,0,0,19,1,0.0,0.0,0.0,0.0
abc,2,1,9,1,8,2,19,4,4.5,4.0,1.0,2.0
kv,11,1,0,0,8,1,19,2,0.0,0.7272727272727273,0.0,1.0
ly,0,0,0,0,19,1,19,1,,,,
nm,12,2,2,1,5,1,19,4,0.16666666666666666,0.4166666666666667,0.5,0.5
max_take,0,0,8,1,10,2,18,3,,,,
Use,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
MN,11,4,0,0,7,3,18,7,0.0,0.6363636363636364,0.0,0.75
Dfs,12,4,0,0,6,2,18,6,0.0,0.5,0.0,0.5
op_idx,0,0,0,0,18,1,18,1,,,,
buf_size,18,3,0,0,0,0,18,3,0.0,0.0,0.0,0.0
msk,10,1,0,0,8,1,18,2,0.0,0.8,0.0,1.0
nidx,0,0,0,0,18,1,18,1,,,,
mid1,7,2,3,1,8,2,18,5,0.42857142857142855,1.1428571428571428,0.5,1.0
min1,6,1,3,1,9,2,18,4,0.5,1.5,1.0,2.0
cbx,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
green_area,0,0,0,0,18,1,18,1,,,,
new_wall,0,0,18,1,0,0,18,1,,,,
SOLUONG,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
all_one,0,0,18,1,0,0,18,1,,,,
RR,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
umin,11,6,0,0,7,2,18,8,0.0,0.6363636363636364,0.0,0.3333333333333333
remax,15,2,0,0,3,1,18,3,0.0,0.2,0.0,0.5
Build,14,3,0,0,4,1,18,4,0.0,0.2857142857142857,0.0,0.3333333333333333
_c,14,3,2,1,2,1,18,5,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333
inset,18,2,0,0,0,0,18,2,0.0,0.0,0.0,0.0
financeScore,0,0,0,0,18,1,18,1,,,,
mnx,18,2,0,0,0,0,18,2,0.0,0.0,0.0,0.0
config,0,0,0,0,18,2,18,2,,,,
extra,4,1,3,1,11,4,18,6,0.75,2.75,1.0,4.0
yl,0,0,18,1,0,0,18,1,,,,
maxd,14,2,4,1,0,0,18,3,0.2857142857142857,0.0,0.5,0.0
extraflow,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
max_num,0,0,8,2,10,3,18,5,,,,
cm,0,0,0,0,18,1,18,1,,,,
NIL,18,2,0,0,0,0,18,2,0.0,0.0,0.0,0.0
time_counter,0,0,13,6,5,2,18,8,,,,
current_h,0,0,9,3,9,2,18,5,,,,
placed,0,0,0,0,18,3,18,3,,,,
nc3,0,0,0,0,18,1,18,1,,,,
lowbit,15,5,0,0,3,1,18,6,0.0,0.2,0.0,0.2
cannot_go,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
id2,12,2,0,0,6,1,18,3,0.0,0.5,0.0,0.5
pop,10,2,0,0,8,1,18,3,0.0,0.8,0.0,0.5
trim,3,1,12,2,3,1,18,4,4.0,1.0,2.0,1.0
pdiff,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
te,9,2,0,0,9,2,18,4,0.0,1.0,0.0,1.0
max_fav,0,0,18,2,0,0,18,2,,,,
k_min,0,0,18,1,0,0,18,1,,,,
reset,10,6,0,0,8,3,18,9,0.0,0.8,0.0,0.5
fre,18,6,0,0,0,0,18,6,0.0,0.0,0.0,0.0
obtenpadre,8,1,0,0,10,1,18,2,0.0,1.25,0.0,1.0
can_win,0,0,10,2,8,2,18,4,,,,
is_artifact,0,0,18,1,0,0,18,1,,,,
Sx,3,1,15,2,0,0,18,3,5.0,0.0,2.0,0.0
tim,12,4,0,0,6,2,18,6,0.0,0.5,0.0,0.5
cu,10,1,0,0,8,1,18,2,0.0,0.8,0.0,1.0
a0,0,0,18,3,0,0,18,3,,,,
second,0,0,11,2,7,2,18,4,,,,
course,0,0,18,1,0,0,18,1,,,,
hp1,4,1,0,0,14,1,18,2,0.0,3.5,0.0,1.0
the,4,1,0,0,14,2,18,3,0.0,3.5,0.0,2.0
_cap_rev,12,6,0,0,6,3,18,9,0.0,0.5,0.0,0.5
max_row,0,0,8,1,10,1,18,2,,,,
ker,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
corr,18,2,0,0,0,0,18,2,0.0,0.0,0.0,0.0
dp_full,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
n_left,0,0,18,1,0,0,18,1,,,,
next_result,0,0,18,1,0,0,18,1,,,,
bottom,0,0,0,0,18,2,18,2,,,,
present,0,0,5,1,13,3,18,4,,,,
prev_char,0,0,9,2,9,2,18,4,,,,
uint,15,13,0,0,3,3,18,16,0.0,0.2,0.0,0.23076923076923078
range_add,0,0,14,2,4,1,18,3,,,,
inverse,13,3,0,0,5,2,18,5,0.0,0.38461538461538464,0.0,0.6666666666666666
dfs3,9,3,0,0,9,3,18,6,0.0,1.0,0.0,1.0
cha,0,0,0,0,18,1,18,1,,,,
cby,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
Update,11,3,0,0,7,2,18,5,0.0,0.6363636363636364,0.0,0.6666666666666666
OFS,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
win,9,3,0,0,9,2,18,5,0.0,1.0,0.0,0.6666666666666666
sort,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
fst,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
max_f,0,0,3,1,15,4,18,5,,,,
time_left,0,0,0,0,18,2,18,2,,,,
pe,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
mrg,9,2,0,0,9,2,18,4,0.0,1.0,0.0,1.0
ndtot,10,1,0,0,8,1,18,2,0.0,0.8,0.0,1.0
whole,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
ata,8,2,0,0,10,2,18,4,0.0,1.25,0.0,1.0
vert,4,1,0,0,14,1,18,2,0.0,3.5,0.0,1.0
new_cnt,0,0,5,1,12,2,17,3,,,,
xa,5,1,7,2,5,1,17,4,1.4,1.0,2.0,1.0
bit_counts,0,0,17,1,0,0,17,1,,,,
spd,10,1,0,0,7,1,17,2,0.0,0.7,0.0,1.0
kmp,10,2,2,1,5,1,17,4,0.2,0.5,0.5,0.5
min_count,0,0,14,1,3,1,17,2,,,,
primes,4,1,2,1,11,2,17,4,0.5,2.75,1.0,2.0
nCr,10,2,0,0,7,1,17,3,0.0,0.7,0.0,0.5
max_state,0,0,0,0,17,3,17,3,,,,
sumc,7,1,0,0,10,1,17,2,0.0,1.4285714285714286,0.0,1.0
h_,6,1,0,0,11,1,17,2,0.0,1.8333333333333333,0.0,1.0
x_start,0,0,8,3,9,3,17,6,,,,
core,7,2,0,0,10,1,17,3,0.0,1.4285714285714286,0.0,0.5
prev_i,0,0,9,1,8,2,17,3,,,,
va,6,1,5,1,6,1,17,3,0.8333333333333334,1.0,1.0,1.0
n_plus,9,1,0,0,8,1,17,2,0.0,0.8888888888888888,0.0,1.0
dis_angel,13,1,0,0,4,1,17,2,0.0,0.3076923076923077,0.0,1.0
count1,0,0,7,2,10,2,17,4,,,,
a00,8,1,0,0,9,1,17,2,0.0,1.125,0.0,1.0
getSum,10,3,0,0,7,3,17,6,0.0,0.7,0.0,1.0
toString,15,4,0,0,2,1,17,5,0.0,0.13333333333333333,0.0,0.25
common,0,0,0,0,17,3,17,3,,,,
count2,10,1,7,3,0,0,17,4,0.7,0.0,3.0,0.0
login,0,0,17,1,0,0,17,1,,,,
getChar,17,3,0,0,0,0,17,3,0.0,0.0,0.0,0.0
kon,17,2,0,0,0,0,17,2,0.0,0.0,0.0,0.0
