name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
da,12,3,6,1,10,2,28,6,0.5,0.8333333333333334,0.3333333333333333,0.6666666666666666
token,4,1,0,0,24,1,28,2,0.0,6.0,0.0,1.0
subset_sum,0,0,28,2,0,0,28,2,,,,
plates,21,1,0,0,6,1,27,2,0.0,0.2857142857142857,0.0,1.0
i2,27,2,0,0,0,0,27,2,0.0,0.0,0.0,0.0
cinema,9,1,3,1,15,1,27,3,0.3333333333333333,1.6666666666666667,1.0,1.0
additional_walks_needed,0,0,27,1,0,0,27,1,,,,
t0,6,1,6,1,15,1,27,3,1.0,2.5,1.0,1.0
pi,8,3,12,1,7,1,27,5,1.5,0.875,0.3333333333333333,0.3333333333333333
power_of_2,3,1,20,2,4,1,27,4,6.666666666666667,1.3333333333333333,2.0,1.0
current_lexeme,0,0,0,0,27,1,27,1,,,,
current_pebbles,0,0,27,1,0,0,27,1,,,,
new_seq,0,0,3,1,24,2,27,3,,,,
prev_amp,15,1,0,0,12,1,27,2,0.0,0.8,0.0,1.0
path_cd,0,0,27,1,0,0,27,1,,,,
limit,8,1,12,2,7,1,27,4,1.5,0.875,2.0,1.0
current_mod,0,0,27,1,0,0,27,1,,,,
maria_pos,0,0,27,1,0,0,27,1,,,,
marias_pos,0,0,27,1,0,0,27,1,,,,
friend_id,0,0,11,2,16,1,27,3,,,,
s4,8,1,11,2,8,1,27,4,1.375,1.0,2.0,1.0
assigned,9,1,18,2,0,0,27,3,2.0,0.0,2.0,0.0
possible,17,4,0,0,10,2,27,6,0.0,0.5882352941176471,0.0,0.5
min_pos,0,0,27,1,0,0,27,1,,,,
local_part,0,0,27,1,0,0,27,1,,,,
acc,14,3,0,0,13,2,27,5,0.0,0.9285714285714286,0.0,0.6666666666666666
abw,24,1,0,0,3,1,27,2,0.0,0.125,0.0,1.0
degree,0,0,21,3,6,1,27,4,,,,
new_dist,14,1,8,1,4,1,26,3,0.5714285714285714,0.2857142857142857,1.0,1.0
numerator,0,0,11,4,15,5,26,9,,,,
best_similarity,0,0,8,1,18,1,26,2,,,,
ry,0,0,26,2,0,0,26,2,,,,
y4,0,0,20,3,6,1,26,4,,,,
best_time,8,1,0,0,18,1,26,2,0.0,2.25,0.0,1.0
divisor,0,0,20,3,6,1,26,4,,,,
fuel,7,1,12,1,7,1,26,3,1.7142857142857142,1.0,1.0,1.0
queue_size,2,1,0,0,24,2,26,3,0.0,12.0,0.0,2.0
degrees,5,1,7,1,14,2,26,4,1.4,2.8,1.0,2.0
scheme,0,0,26,1,0,0,26,1,,,,
brackets,12,1,0,0,14,1,26,2,0.0,1.1666666666666667,0.0,1.0
rs,12,2,0,0,14,2,26,4,0.0,1.1666666666666667,0.0,1.0
yf,16,1,0,0,10,1,26,2,0.0,0.625,0.0,1.0
yp,10,1,0,0,16,2,26,3,0.0,1.6,0.0,2.0
fibs,0,0,26,1,0,0,26,1,,,,
fa,13,3,0,0,13,3,26,6,0.0,1.0,0.0,1.0
delta,15,6,0,0,11,3,26,9,0.0,0.7333333333333333,0.0,0.5
maximum,18,2,0,0,8,1,26,3,0.0,0.4444444444444444,0.0,0.5
second_min_val,0,0,2,1,24,1,26,2,,,,
prec,14,2,1,1,11,2,26,5,0.07142857142857142,0.7857142857142857,0.5,1.0
centered_line,0,0,6,1,20,1,26,2,,,,
sw,13,1,0,0,13,1,26,2,0.0,1.0,0.0,1.0
cols,14,3,10,2,2,1,26,6,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.3333333333333333
servers,14,1,0,0,12,1,26,2,0.0,0.8571428571428571,0.0,1.0
per,26,3,0,0,0,0,26,3,0.0,0.0,0.0,0.0
chet,13,1,0,0,13,1,26,2,0.0,1.0,0.0,1.0
domino,26,1,0,0,0,0,26,1,0.0,0.0,0.0,0.0
used_names,0,0,11,2,15,3,26,5,,,,
cache,13,2,0,0,13,2,26,4,0.0,1.0,0.0,1.0
current_tires,0,0,25,1,0,0,25,1,,,,
num_pieces,10,1,0,0,15,1,25,2,0.0,1.5,0.0,1.0
current_direction,0,0,0,0,25,1,25,1,,,,
guess,0,0,25,2,0,0,25,2,,,,
dates,9,1,16,1,0,0,25,2,1.7777777777777777,0.0,1.0,0.0
snitch,25,1,0,0,0,0,25,1,0.0,0.0,0.0,0.0
least,15,1,0,0,10,1,25,2,0.0,0.6666666666666666,0.0,1.0
smallest_number,0,0,21,2,4,1,25,3,,,,
reg,9,2,4,1,12,2,25,5,0.4444444444444444,1.3333333333333333,0.5,1.0
dislike,12,2,0,0,13,2,25,4,0.0,1.0833333333333333,0.0,1.0
odd,10,2,0,0,15,1,25,3,0.0,1.5,0.0,0.5
people,0,0,12,2,13,2,25,4,,,,
adjacency_list,13,2,0,0,12,2,25,4,0.0,0.9230769230769231,0.0,1.0
rods,2,1,20,2,3,1,25,4,10.0,1.5,2.0,1.0
rt,12,2,0,0,13,2,25,4,0.0,1.0833333333333333,0.0,1.0
leaves,17,2,6,1,2,1,25,4,0.35294117647058826,0.11764705882352941,0.5,0.5
operator,5,1,15,1,5,1,25,3,3.0,1.0,1.0,1.0
second_option,0,0,25,3,0,0,25,3,,,,
amulet,0,0,25,1,0,0,25,1,,,,
swapped,6,1,6,1,12,1,24,3,1.0,2.0,1.0,1.0
heroes,12,2,2,1,10,1,24,4,0.16666666666666666,0.8333333333333334,0.5,0.5
next_group,0,0,24,1,0,0,24,1,,,,
rooms,0,0,16,2,8,1,24,3,,,,
truths,0,0,24,1,0,0,24,1,,,,
invalid,0,0,0,0,24,1,24,1,,,,
occurrences,0,0,18,1,6,1,24,2,,,,
field,7,1,11,2,6,1,24,4,1.5714285714285714,0.8571428571428571,2.0,1.0
new_count,0,0,24,2,0,0,24,2,,,,
first_count,0,0,0,0,24,1,24,1,,,,
rail,0,0,15,1,9,1,24,2,,,,
last_size,0,0,24,1,0,0,24,1,,,,
le1,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
min_count,0,0,8,1,16,3,24,4,,,,
weapon_atk,0,0,24,1,0,0,24,1,,,,
in_syllable,0,0,12,1,12,1,24,2,,,,
second_dish,0,0,0,0,24,1,24,1,,,,
lc,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
need_b,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
fragments,0,0,12,2,12,1,24,3,,,,
fail,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
status,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
num_str,0,0,21,6,3,1,24,7,,,,
abbreviation,0,0,22,1,2,1,24,2,,,,
current_sector,0,0,24,3,0,0,24,3,,,,
similarity,3,1,9,1,12,1,24,3,3.0,4.0,1.0,1.0
min_stolen,0,0,12,1,12,1,24,2,,,,
dists,0,0,24,2,0,0,24,2,,,,
day_of_month,0,0,24,1,0,0,24,1,,,,
best_X,0,0,24,1,0,0,24,1,,,,
min_dist,0,0,20,2,4,1,24,3,,,,
cur_char,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
years,0,0,18,4,6,2,24,6,,,,
v3,0,0,7,1,17,2,24,3,,,,
mu,12,1,7,1,5,1,24,3,0.5833333333333334,0.4166666666666667,1.0,1.0
target_sum,0,0,21,6,3,1,24,7,,,,
remaining_seats,0,0,24,1,0,0,24,1,,,,
next_level,8,1,8,1,8,1,24,3,1.0,1.0,1.0,1.0
current_bacteria,0,0,16,2,8,1,24,3,,,,
C2,0,0,15,1,9,1,24,2,,,,
max_streak_value,0,0,0,0,24,1,24,1,,,,
pref_sum,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
max_abs,0,0,0,0,24,1,24,1,,,,
idle_duration,0,0,24,1,0,0,24,1,,,,
cl,24,1,0,0,0,0,24,1,0.0,0.0,0.0,0.0
cmp_res,0,0,0,0,24,1,24,1,,,,
center,14,2,0,0,10,2,24,4,0.0,0.7142857142857143,0.0,1.0
glass,0,0,24,1,0,0,24,1,,,,
toffees,0,0,17,1,7,1,24,2,,,,
statement,0,0,4,1,20,2,24,3,,,,
b0,12,1,0,0,12,1,24,2,0.0,1.0,0.0,1.0
seats,0,0,23,2,0,0,23,2,,,,
projects,0,0,16,2,7,1,23,3,,,,
less,14,1,0,0,9,1,23,2,0.0,0.6428571428571429,0.0,1.0
shortest_dist,16,1,0,0,7,1,23,2,0.0,0.4375,0.0,1.0
yc,13,1,0,0,10,1,23,2,0.0,0.7692307692307693,0.0,1.0
start_x,0,0,17,2,6,1,23,3,,,,
book_id,23,1,0,0,0,0,23,1,0.0,0.0,0.0,0.0
new_grid,0,0,7,2,16,1,23,3,,,,
current_col,0,0,8,2,15,1,23,3,,,,
house,10,1,3,1,10,1,23,3,0.3,1.0,1.0,1.0
books,6,2,11,1,6,2,23,5,1.8333333333333333,1.0,0.5,1.0
circles,0,0,6,1,17,2,23,3,,,,
nx,13,2,0,0,10,1,23,3,0.0,0.7692307692307693,0.0,0.5
new_sequence,0,0,23,2,0,0,23,2,,,,
vp,4,1,13,2,6,1,23,4,3.25,1.5,2.0,1.0
gcd_value,0,0,20,3,3,1,23,4,,,,
max_score,0,0,13,3,10,1,23,4,,,,
current_volume,0,0,12,1,11,2,23,3,,,,
period,6,1,11,3,6,1,23,5,1.8333333333333333,1.0,3.0,1.0
actions,3,1,17,4,3,1,23,6,5.666666666666667,1.0,4.0,1.0
hashtags,0,0,2,1,21,1,23,2,,,,
done,23,2,0,0,0,0,23,2,0.0,0.0,0.0,0.0
second_half,0,0,11,3,12,1,23,4,,,,
len_s,0,0,22,2,0,0,22,2,,,,
current_slot,0,0,22,1,0,0,22,1,,,,
operation,0,0,9,1,13,3,22,4,,,,
rx,10,1,2,1,10,1,22,3,0.2,1.0,1.0,1.0
petya_points,0,0,4,1,18,1,22,2,,,,
glass_bottles,0,0,16,1,6,1,22,2,,,,
p_b,0,0,22,1,0,0,22,1,,,,
current_pos,7,1,5,1,10,1,22,3,0.7142857142857143,1.4285714285714286,1.0,1.0
best_volume,8,1,12,1,2,1,22,3,1.5,0.25,1.0,1.0
vehicle1,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
total_players,0,0,15,3,7,2,22,5,,,,
known_favorites,0,0,22,1,0,0,22,1,,,,
dan,13,1,0,0,9,1,22,2,0.0,0.6923076923076923,0.0,1.0
bulbs,0,0,20,1,2,1,22,2,,,,
suffix_array,0,0,22,1,0,0,22,1,,,,
max_damage,0,0,0,0,22,1,22,1,,,,
max_subfolders,0,0,14,1,8,1,22,2,,,,
n_str,0,0,20,5,2,1,22,6,,,,
max_profit,0,0,12,1,10,2,22,3,,,,
next,16,2,0,0,6,1,22,3,0.0,0.375,0.0,0.5
binary_str,0,0,22,3,0,0,22,3,,,,
nn,17,4,0,0,5,2,22,6,0.0,0.29411764705882354,0.0,0.5
sum3,6,1,8,1,8,1,22,3,1.3333333333333333,1.3333333333333333,1.0,1.0
planets,0,0,18,3,4,1,22,4,,,,
short1,0,0,0,0,22,1,22,1,,,,
min_angle,0,0,14,2,8,1,22,3,,,,
required,0,0,16,3,6,2,22,5,,,,
prefix_sums,0,0,14,1,8,1,22,2,,,,
sl,15,3,0,0,7,2,22,5,0.0,0.4666666666666667,0.0,0.6666666666666666
violins,0,0,0,0,22,1,22,1,,,,
total_power,0,0,9,1,13,2,22,3,,,,
k_bonacci,0,0,22,1,0,0,22,1,,,,
R1,8,1,8,1,6,1,22,3,1.0,0.75,1.0,1.0
student_index,0,0,22,1,0,0,22,1,,,,
corners,6,1,10,1,6,1,22,3,1.6666666666666667,1.0,1.0,1.0
min_length,0,0,16,3,6,1,22,4,,,,
p_radius,14,1,0,0,7,1,21,2,0.0,0.5,0.0,1.0
best_pair,0,0,21,1,0,0,21,1,,,,
feasible,9,2,0,0,12,1,21,3,0.0,1.3333333333333333,0.0,0.5
ax2,11,1,0,0,10,1,21,2,0.0,0.9090909090909091,0.0,1.0
index1,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
input_string,0,0,19,5,2,1,21,6,,,,
min_submissions,0,0,0,0,21,1,21,1,,,,
ref,21,2,0,0,0,0,21,2,0.0,0.0,0.0,0.0
t_count,0,0,21,1,0,0,21,1,,,,
char_positions,0,0,21,3,0,0,21,3,,,,
left_part,10,1,8,2,3,1,21,4,0.8,0.3,2.0,1.0
yb,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
maxSoFar,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
top_face,0,0,16,1,5,1,21,2,,,,
best_genre,0,0,15,1,6,1,21,2,,,,
word_len_inside,0,0,0,0,21,1,21,1,,,,
td,10,1,0,0,11,1,21,2,0.0,1.1,0.0,1.0
minute,0,0,16,2,5,1,21,3,,,,
r_type,0,0,0,0,21,1,21,1,,,,
elements,0,0,6,1,15,2,21,3,,,,
before,11,2,5,1,5,1,21,4,0.45454545454545453,0.45454545454545453,0.5,0.5
su,17,3,0,0,4,1,21,4,0.0,0.23529411764705882,0.0,0.3333333333333333
wins,0,0,21,2,0,0,21,2,,,,
works,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
tank,0,0,11,1,10,1,21,2,,,,
h_count,0,0,21,1,0,0,21,1,,,,
new,15,1,0,0,6,1,21,2,0.0,0.4,0.0,1.0
point,11,2,0,0,10,2,21,4,0.0,0.9090909090909091,0.0,1.0
px,16,2,0,0,5,1,21,3,0.0,0.3125,0.0,0.5
max_lower_bound,0,0,21,1,0,0,21,1,,,,
hor,11,1,0,0,10,1,21,2,0.0,0.9090909090909091,0.0,1.0
x_count,0,0,21,2,0,0,21,2,,,,
neighbor,0,0,12,2,9,2,21,4,,,,
min_paints,0,0,21,1,0,0,21,1,,,,
maxv,13,2,0,0,8,1,21,3,0.0,0.6153846153846154,0.0,0.5
n4,18,1,0,0,3,1,21,2,0.0,0.16666666666666666,0.0,1.0
intervals,0,0,20,4,0,0,20,4,,,,
max_xor,0,0,12,1,8,1,20,2,,,,
chars,6,1,14,2,0,0,20,3,2.3333333333333335,0.0,2.0,0.0
total_area,0,0,14,5,6,2,20,7,,,,
angles,2,1,12,2,6,2,20,5,6.0,3.0,2.0,2.0
bit_s,0,0,0,0,20,1,20,1,,,,
best_low,0,0,20,1,0,0,20,1,,,,
t_snitch_before,12,1,0,0,8,1,20,2,0.0,0.6666666666666666,0.0,1.0
differences,0,0,13,3,7,2,20,5,,,,
item,20,3,0,0,0,0,20,3,0.0,0.0,0.0,0.0
max_k,0,0,20,2,0,0,20,2,,,,
nd,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
coordinates,0,0,10,2,10,2,20,4,,,,
t_min,11,1,0,0,9,1,20,2,0.0,0.8181818181818182,0.0,1.0
to_evict,15,1,0,0,5,2,20,3,0.0,0.3333333333333333,0.0,2.0
current_len,0,0,20,2,0,0,20,2,,,,
U,12,2,0,0,8,1,20,3,0.0,0.6666666666666666,0.0,0.5
current_identifier,0,0,20,1,0,0,20,1,,,,
timetotraffic,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
best_frogs,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
verb,0,0,0,0,20,1,20,1,,,,
type_dict,0,0,6,1,14,1,20,2,,,,
reachable_points,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
max_end,0,0,12,2,8,1,20,3,,,,
minx,12,2,0,0,8,1,20,3,0.0,0.6666666666666666,0.0,0.5
zero_count,0,0,12,2,8,2,20,4,,,,
remaining,0,0,17,2,3,1,20,3,,,,
pick,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
buttons,4,1,10,2,6,1,20,4,2.5,1.5,2.0,1.0
ver,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
que,13,1,0,0,7,1,20,2,0.0,0.5384615384615384,0.0,1.0
devices,3,1,12,2,5,2,20,5,4.0,1.6666666666666667,2.0,2.0
skill,0,0,20,1,0,0,20,1,,,,
day_count,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
last_sender,0,0,20,1,0,0,20,1,,,,
t_decel,0,0,20,1,0,0,20,1,,,,
masc,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
min_difference,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
choices,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
maxrow,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
cx,0,0,12,1,8,1,20,2,,,,
right_str,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
house_positions,0,0,0,0,20,1,20,1,,,,
remaining_blue,0,0,20,2,0,0,20,2,,,,
lx,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
cyc,11,1,0,0,9,1,20,2,0.0,0.8181818181818182,0.0,1.0
index2,17,1,0,0,3,1,20,2,0.0,0.17647058823529413,0.0,1.0
remoteness,0,0,20,1,0,0,20,1,,,,
taxis,0,0,15,1,5,1,20,2,,,,
remaining_distance,0,0,17,3,3,1,20,4,,,,
assignment,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
bottleCoord,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
div,18,5,0,0,2,1,20,6,0.0,0.1111111111111111,0.0,0.2
letters,0,0,14,3,6,2,20,5,,,,
currun,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
remaining_tea,0,0,10,1,10,1,20,2,,,,
answers,0,0,17,2,3,1,20,3,,,,
priority_queue,5,1,0,0,15,3,20,4,0.0,3.0,0.0,3.0
left_gap,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
x0,6,2,7,1,7,2,20,5,1.1666666666666667,1.1666666666666667,0.5,1.0
rx2,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
hash_t,0,0,20,1,0,0,20,1,,,,
sccs,0,0,20,1,0,0,20,1,,,,
spans,12,4,0,0,8,3,20,7,0.0,0.6666666666666666,0.0,0.75
param,0,0,0,0,20,1,20,1,,,,
bit_x,0,0,0,0,20,1,20,1,,,,
good_puzzles,0,0,20,1,0,0,20,1,,,,
femi,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
best_substring,0,0,12,1,8,1,20,2,,,,
pieces,0,0,16,4,3,1,19,5,,,,
dollars,0,0,14,1,5,1,19,2,,,,
root1,0,0,8,2,11,2,19,4,,,,
get,19,5,0,0,0,0,19,5,0.0,0.0,0.0,0.0
total_days,0,0,9,3,10,2,19,5,,,,
current_node,0,0,0,0,19,4,19,4,,,,
days_in_month,6,2,8,2,5,2,19,6,1.3333333333333333,0.8333333333333334,1.0,1.0
laptops,0,0,14,1,5,1,19,2,,,,
questions,0,0,19,2,0,0,19,2,,,,
MAX,10,1,0,0,9,1,19,2,0.0,0.9,0.0,1.0
cov,0,0,19,1,0,0,19,1,,,,
change,4,1,15,1,0,0,19,2,3.75,0.0,1.0,0.0
victims,0,0,11,1,8,1,19,2,,,,
odd_count,0,0,11,4,8,1,19,5,,,,
query,5,1,0,0,14,2,19,3,0.0,2.8,0.0,2.0
team2,0,0,15,3,4,1,19,4,,,,
equasion,15,1,0,0,4,1,19,2,0.0,0.26666666666666666,0.0,1.0
yl,0,0,19,1,0,0,19,1,,,,
star_index,7,1,0,0,12,1,19,2,0.0,1.7142857142857142,0.0,1.0
R2,8,1,6,1,5,1,19,3,0.75,0.625,1.0,1.0
notifications,0,0,9,1,10,1,19,2,,,,
possible_numbers,0,0,12,1,7,2,19,3,,,,
useless,19,1,0,0,0,0,19,1,0.0,0.0,0.0,0.0
happiness,0,0,17,2,2,1,19,3,,,,
curh,14,1,0,0,5,1,19,2,0.0,0.35714285714285715,0.0,1.0
args,9,2,4,1,6,2,19,5,0.4444444444444444,0.6666666666666666,0.5,1.0
phone_number,0,0,13,2,6,1,19,3,,,,
__author__,19,19,0,0,0,0,19,19,0.0,0.0,0.0,0.0
penalty,3,1,13,1,3,1,19,3,4.333333333333333,1.0,1.0,1.0
sec,17,2,0,0,2,1,19,3,0.0,0.11764705882352941,0.0,0.5
start_col,0,0,19,3,0,0,19,3,,,,
lights,3,1,14,2,2,1,19,4,4.666666666666667,0.6666666666666666,2.0,1.0
other,12,4,0,0,7,2,19,6,0.0,0.5833333333333334,0.0,0.5
seconds,0,0,19,3,0,0,19,3,,,,
cuts,3,1,10,1,6,2,19,4,3.3333333333333335,2.0,1.0,2.0
c0,10,1,9,2,0,0,19,3,0.9,0.0,2.0,0.0
db,8,2,6,2,5,1,19,5,0.75,0.625,1.0,0.5
collider,0,0,0,0,18,1,18,1,,,,
total_cycles,0,0,18,1,0,0,18,1,,,,
modified,6,1,0,0,12,1,18,2,0.0,2.0,0.0,1.0
t3,2,1,6,1,10,2,18,4,3.0,5.0,1.0,2.0
new_number,0,0,18,2,0,0,18,2,,,,
palindrome,0,0,8,1,10,1,18,2,,,,
root_v,0,0,18,1,0,0,18,1,,,,
number_str,0,0,18,1,0,0,18,1,,,,
min_upper_bound,0,0,18,1,0,0,18,1,,,,
students,0,0,18,1,0,0,18,1,,,,
new_one,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
very_pleased,0,0,18,1,0,0,18,1,,,,
remaining_potions,0,0,18,1,0,0,18,1,,,,
data_a,10,1,0,0,8,1,18,2,0.0,0.8,0.0,1.0
tab,18,3,0,0,0,0,18,3,0.0,0.0,0.0,0.0
max_start,0,0,8,1,10,1,18,2,,,,
b_index,0,0,14,1,4,1,18,2,,,,
current_y,0,0,10,1,8,1,18,2,,,,
valid_removals,0,0,18,1,0,0,18,1,,,,
clubs,0,0,13,3,5,1,18,4,,,,
max_proficiency,0,0,0,0,18,1,18,1,,,,
current_digit,0,0,18,1,0,0,18,1,,,,
price_str,0,0,12,1,6,1,18,2,,,,
last_time,0,0,12,1,6,1,18,2,,,,
ordered_by_a,11,1,0,0,7,1,18,2,0.0,0.6363636363636364,0.0,1.0
guesses,3,1,12,1,3,1,18,3,4.0,1.0,1.0,1.0
best_v3,0,0,12,1,6,1,18,2,,,,
history,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
b_count,14,1,0,0,4,1,18,2,0.0,0.2857142857142857,0.0,1.0
count_ones,0,0,16,2,2,1,18,3,,,,
sum_mod_3,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
decreasing,0,0,12,1,6,1,18,2,,,,
max_y,8,1,0,0,10,2,18,3,0.0,1.25,0.0,2.0
cos_theta,0,0,18,3,0,0,18,3,,,,
end_time,0,0,0,0,18,1,18,1,,,,
employees,0,0,18,2,0,0,18,2,,,,
min_proficiency,0,0,0,0,18,1,18,1,,,,
min_stress,0,0,12,1,6,1,18,2,,,,
current_grains,0,0,18,1,0,0,18,1,,,,
slot_to_book,0,0,18,1,0,0,18,1,,,,
drivers,0,0,7,1,11,1,18,2,,,,
current_count_a,0,0,0,0,18,1,18,1,,,,
full_name,0,0,14,1,4,1,18,2,,,,
males,0,0,18,1,0,0,18,1,,,,
total_moves,0,0,14,6,4,2,18,8,,,,
best_index,0,0,12,1,6,1,18,2,,,,
schedule,0,0,18,3,0,0,18,3,,,,
max_consecutive_consonants,0,0,0,0,18,1,18,1,,,,
gcd,14,1,4,1,0,0,18,2,0.2857142857142857,0.0,1.0,0.0
min_price,0,0,0,0,18,2,18,2,,,,
opposite,3,1,6,1,9,3,18,5,2.0,3.0,1.0,3.0
is_positive,0,0,0,0,18,1,18,1,,,,
min_earnings,0,0,10,1,8,1,18,2,,,,
current_group_size,0,0,18,1,0,0,18,1,,,,
qs,8,2,4,1,6,1,18,4,0.5,0.75,0.5,0.5
max_movement,0,0,18,1,0,0,18,1,,,,
after,2,1,8,1,8,1,18,3,4.0,4.0,1.0,1.0
liking,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
first_actor,0,0,0,0,18,1,18,1,,,,
minl,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
identifier,0,0,18,1,0,0,18,1,,,,
xor,12,1,0,0,6,1,18,2,0.0,0.5,0.0,1.0
last_index,6,1,6,1,6,1,18,3,1.0,1.0,1.0,1.0
vs,6,2,8,2,4,2,18,6,1.3333333333333333,0.6666666666666666,1.0,1.0
x4,0,0,12,1,6,1,18,2,,,,
dist_d,0,0,18,1,0,0,18,1,,,,
max_bob_strength,0,0,18,1,0,0,18,1,,,,
colu,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
attendant,0,0,18,1,0,0,18,1,,,,
top_left,0,0,18,1,0,0,18,1,,,,
max_driver,0,0,0,0,18,1,18,1,,,,
t_remaining,0,0,18,1,0,0,18,1,,,,
parsed,0,0,0,0,18,1,18,1,,,,
negative_count,0,0,15,2,3,1,18,3,,,,
min_removals,0,0,18,1,0,0,18,1,,,,
current_remainder,0,0,0,0,18,1,18,1,,,,
target_value,0,0,18,1,0,0,18,1,,,,
path_ab,0,0,18,1,0,0,18,1,,,,
zh,10,1,0,0,8,1,18,2,0.0,0.8,0.0,1.0
ambiguous,6,1,6,1,6,1,18,3,1.0,1.0,1.0,1.0
current_count_b,0,0,0,0,18,1,18,1,,,,
dot_index,0,0,18,1,0,0,18,1,,,,
notes,0,0,16,3,2,1,18,4,,,,
best_high,0,0,18,1,0,0,18,1,,,,
dist2,8,1,2,1,8,2,18,4,0.25,1.0,1.0,2.0
new_wall,0,0,18,1,0,0,18,1,,,,
quartet,0,0,0,0,18,1,18,1,,,,
best_column,0,0,10,1,8,1,18,2,,,,
ips,14,1,0,0,4,1,18,2,0.0,0.2857142857142857,0.0,1.0
result_number,14,1,0,0,4,1,18,2,0.0,0.2857142857142857,0.0,1.0
nu,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
road,3,1,9,2,6,2,18,5,3.0,2.0,2.0,2.0
gas_tank_volume,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
new_zero,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
dist1,8,1,2,1,8,2,18,4,0.25,1.0,1.0,2.0
remaining_fuel,0,0,18,1,0,0,18,1,,,,
increasing,0,0,12,1,6,1,18,2,,,,
max_length_outside,0,0,18,1,0,0,18,1,,,,
phone_numbers,0,0,10,2,8,1,18,3,,,,
sum_i,9,1,0,0,9,1,18,2,0.0,1.0,0.0,1.0
passw,12,1,0,0,6,1,18,2,0.0,0.5,0.0,1.0
fib2,0,0,18,1,0,0,18,1,,,,
max_days_off,0,0,8,1,10,1,18,2,,,,
subt,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
folders,5,1,7,1,5,1,17,3,1.4,1.0,1.0,1.0
dependencies,0,0,12,2,5,1,17,3,,,,
horizontal_sum,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
wxw,9,1,0,0,8,1,17,2,0.0,0.8888888888888888,0.0,1.0
selected_indices,0,0,17,3,0,0,17,3,,,,
valid_moves,0,0,17,2,0,0,17,2,,,,
action,0,0,12,2,5,1,17,3,,,,
vxv,9,1,0,0,8,1,17,2,0.0,0.8888888888888888,0.0,1.0
complement,0,0,14,1,3,1,17,2,,,,
vertical_sum,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
suit2,0,0,15,1,2,1,17,2,,,,
y_dim,6,1,0,0,11,1,17,2,0.0,1.8333333333333333,0.0,1.0
next_pos,0,0,17,2,0,0,17,2,,,,
vy,11,2,4,1,2,1,17,4,0.36363636363636365,0.18181818181818182,0.5,0.5
total_points,0,0,8,3,9,3,17,6,,,,
current_or,0,0,17,2,0,0,17,2,,,,
stt,17,1,0,0,0,0,17,1,0.0,0.0,0.0,0.0
responses,0,0,17,3,0,0,17,3,,,,
nmk,5,1,0,0,12,1,17,2,0.0,2.4,0.0,1.0
light,7,1,0,0,10,1,17,2,0.0,1.4285714285714286,0.0,1.0
